FOLDER,ELEMENT,ATTRIBUTE,,,,,,,
Trip 3,Protection,dat_src,None,,,,,,
Trip 3,Protection,dataExtUnit,None,,,,,,
Trip 3,Protection,fold_id,None,,,,,,
Trip 3,Protection,for_name,None,,,,,,
Trip 3,Protection,gnrl_modby,None,,,,,,
Trip 3,Protection,gnrl_modif,None,,,,,,
Trip 3,Protection,iSchemeStatus,None,,,,,,
Trip 3,Protection,iacceptblock,None,,,,,,
Trip 3,Protection,idir,None,,,,,,
Trip 3,Protection,loc_name,None,,,,,,
Trip 3,Protection,minresptime,None,,,,,,
Trip 3,Protection,outserv,ON,,,,,,
Trip 3,Protection,pcharac,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,3 Phase Curve,use_setting,None,,,
Trip 3,Protection,resetdis,None,,,,,,
Trip 3,Protection,root_id,None,,,,,,
Trip 3,Protection,typ_id,None,,,,,,
Trip 3,Protection,udeftmax,Protection/Detection Settings/Protection Group A/,Maximum Time,use_setting,None,,,
Trip 3,Protection,udeftmin,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Phase Minimum Time,use_setting,None,,,
Trip 3,Instantaneous Multiplier,AttributeType,None,,,,,,
Trip 3,Instantaneous Multiplier,Ipset,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Phase Instant. Mult.,use_setting,None,,,
Trip 3,Instantaneous Multiplier,Ipsetr,None,,,,,,
Trip 3,Instantaneous Multiplier,Trelblock,None,,,,,,
Trip 3,Instantaneous Multiplier,Tset,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Phase Minimum Time,use_setting,None,,,
Trip 3,Instantaneous Multiplier,cDisplayName,None,,,,,,
Trip 3,Instantaneous Multiplier,cTset,None,,,,,,
Trip 3,Instantaneous Multiplier,cUserDefIndex,None,,,,,,
Trip 3,Instantaneous Multiplier,c_sfansi,None,,,,,,
Trip 3,Instantaneous Multiplier,c_sfiec,None,,,,,,
Trip 3,Instantaneous Multiplier,c_type,None,,,,,,
Trip 3,Instantaneous Multiplier,calcuse,None,,,,,,
Trip 3,Instantaneous Multiplier,charact,None,,,,,,
Trip 3,Instantaneous Multiplier,chr_name,None,,,,,,
Trip 3,Instantaneous Multiplier,ciDist,None,,,,,,
Trip 3,Instantaneous Multiplier,ciDistAll,None,,,,,,
Trip 3,Instantaneous Multiplier,ciDistAllRoot,None,,,,,,
Trip 3,Instantaneous Multiplier,ciDistRoot,None,,,,,,
Trip 3,Instantaneous Multiplier,ciEarthed,None,,,,,,
Trip 3,Instantaneous Multiplier,ciEnergized,None,,,,,,
Trip 3,Instantaneous Multiplier,ciLater,None,,,,,,
Trip 3,Instantaneous Multiplier,ciOutaged,None,,,,,,
Trip 3,Instantaneous Multiplier,cpArea,None,,,,,,
Trip 3,Instantaneous Multiplier,cpBranch,None,,,,,,
Trip 3,Instantaneous Multiplier,cpFeed,None,,,,,,
Trip 3,Instantaneous Multiplier,cpGrid,None,,,,,,
Trip 3,Instantaneous Multiplier,cpHeadFold,None,,,,,,
Trip 3,Instantaneous Multiplier,cpMeteostat,None,,,,,,
Trip 3,Instantaneous Multiplier,cpOperator,None,,,,,,
Trip 3,Instantaneous Multiplier,cpOwner,None,,,,,,
Trip 3,Instantaneous Multiplier,cpSite,None,,,,,,
Trip 3,Instantaneous Multiplier,cpSubstat,None,,,,,,
Trip 3,Instantaneous Multiplier,cpSupplySubstation,None,,,,,,
Trip 3,Instantaneous Multiplier,cpSupplyTransformer,None,,,,,,
Trip 3,Instantaneous Multiplier,cpSupplyTrfStation,None,,,,,,
Trip 3,Instantaneous Multiplier,cpZone,None,,,,,,
Trip 3,Instantaneous Multiplier,cptotime,None,,,,,,
Trip 3,Instantaneous Multiplier,dat_src,None,,,,,,
Trip 3,Instantaneous Multiplier,dataExtUnit,None,,,,,,
Trip 3,Instantaneous Multiplier,fold_id,None,,,,,,
Trip 3,Instantaneous Multiplier,for_name,None,,,,,,
Trip 3,Instantaneous Multiplier,gnrl_modby,None,,,,,,
Trip 3,Instantaneous Multiplier,gnrl_modif,None,,,,,,
Trip 3,Instantaneous Multiplier,iSchemeStatus,None,,,,,,
Trip 3,Instantaneous Multiplier,iacceptblock,None,,,,,,
Trip 3,Instantaneous Multiplier,idir,None,,,,,,
Trip 3,Instantaneous Multiplier,loc_name,None,,,,,,
Trip 3,Instantaneous Multiplier,outserv,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Phase Instant. Mult.,use_setting,Off,,,
Trip 3,Instantaneous Multiplier,root_id,None,,,,,,
Trip 3,Instantaneous Multiplier,typ_id,None,,,,,,
Trip 3,Trip Logic,AttributeType,None,,,,,,
Trip 3,Trip Logic,cDisplayName,None,,,,,,
Trip 3,Trip Logic,cUserDefIndex,None,,,,,,
Trip 3,Trip Logic,charact,None,,,,,,
Trip 3,Trip Logic,chr_name,None,,,,,,
Trip 3,Trip Logic,ciDist,None,,,,,,
Trip 3,Trip Logic,ciDistAll,None,,,,,,
Trip 3,Trip Logic,ciDistAllRoot,None,,,,,,
Trip 3,Trip Logic,ciDistRoot,None,,,,,,
Trip 3,Trip Logic,ciEarthed,None,,,,,,
Trip 3,Trip Logic,ciEnergized,None,,,,,,
Trip 3,Trip Logic,ciLater,None,,,,,,
Trip 3,Trip Logic,ciOutaged,None,,,,,,
Trip 3,Trip Logic,cpArea,None,,,,,,
Trip 3,Trip Logic,cpBranch,None,,,,,,
Trip 3,Trip Logic,cpFeed,None,,,,,,
Trip 3,Trip Logic,cpGrid,None,,,,,,
Trip 3,Trip Logic,cpHeadFold,None,,,,,,
Trip 3,Trip Logic,cpMeteostat,None,,,,,,
Trip 3,Trip Logic,cpOperator,None,,,,,,
Trip 3,Trip Logic,cpOwner,None,,,,,,
Trip 3,Trip Logic,cpSite,None,,,,,,
Trip 3,Trip Logic,cpSubstat,None,,,,,,
Trip 3,Trip Logic,cpSupplySubstation,None,,,,,,
Trip 3,Trip Logic,cpSupplyTransformer,None,,,,,,
Trip 3,Trip Logic,cpSupplyTrfStation,None,,,,,,
Trip 3,Trip Logic,cpZone,None,,,,,,
Trip 3,Trip Logic,dat_src,None,,,,,,
Trip 3,Trip Logic,dataExtUnit,None,,,,,,
Trip 3,Trip Logic,fold_id,None,,,,,,
Trip 3,Trip Logic,for_name,None,,,,,,
Trip 3,Trip Logic,gnrl_modby,None,,,,,,
Trip 3,Trip Logic,gnrl_modif,None,,,,,,
Trip 3,Trip Logic,iSchemeStatus,None,,,,,,
Trip 3,Trip Logic,iout,None,,,,,,
Trip 3,Trip Logic,loc_name,None,,,,,,
Trip 3,Trip Logic,outserv,ON,,,,,,
Trip 3,Trip Logic,pSwitch,None,,,,,,
Trip 3,Trip Logic,root_id,None,,,,,,
Trip 3,Trip Logic,typ_id,None,,,,,,
Default,Trip 4,AttributeType,None,,,,,,
Default,Trip 4,actset,None,,,,,,
Default,Trip 4,application,None,,,,,,
Default,Trip 4,appr_modby,None,,,,,,
Default,Trip 4,appr_modif,None,,,,,,
Default,Trip 4,appr_status,None,,,,,,
Default,Trip 4,cDisplayName,None,,,,,,
Default,Trip 4,cUserDefIndex,None,,,,,,
Default,Trip 4,c_category,None,,,,,,
Default,Trip 4,cbranch,None,,,,,,
Default,Trip 4,cbranchid,None,,,,,,
Default,Trip 4,cctprim,None,,,,,,
Default,Trip 4,cctsec,None,,,,,,
Default,Trip 4,ccub,None,,,,,,
Default,Trip 4,charact,None,,,,,,
Default,Trip 4,chr_name,None,,,,,,
Default,Trip 4,ciDist,None,,,,,,
Default,Trip 4,ciDistAll,None,,,,,,
Default,Trip 4,ciDistAllRoot,None,,,,,,
Default,Trip 4,ciDistRoot,None,,,,,,
Default,Trip 4,ciEarthed,None,,,,,,
Default,Trip 4,ciEnergized,None,,,,,,
Default,Trip 4,ciLater,None,,,,,,
Default,Trip 4,ciOutaged,None,,,,,,
Default,Trip 4,cn_bus,None,,,,,,
Default,Trip 4,cn_rembus,None,,,,,,
Default,Trip 4,constr,None,,,,,,
Default,Trip 4,contents,None,,,,,,
Default,Trip 4,cpArea,None,,,,,,
Default,Trip 4,cpBranch,None,,,,,,
Default,Trip 4,cpCt,None,,,,,,
Default,Trip 4,cpFeed,None,,,,,,
Default,Trip 4,cpGrid,None,,,,,,
Default,Trip 4,cpHeadFold,None,,,,,,
Default,Trip 4,cpMeteostat,None,,,,,,
Default,Trip 4,cpOperator,None,,,,,,
Default,Trip 4,cpOwner,None,,,,,,
Default,Trip 4,cpShc,None,,,,,,
Default,Trip 4,cpSite,None,,,,,,
Default,Trip 4,cpSubstat,None,,,,,,
Default,Trip 4,cpSupplySubstation,None,,,,,,
Default,Trip 4,cpSupplyTransformer,None,,,,,,
Default,Trip 4,cpSupplyTrfStation,None,,,,,,
Default,Trip 4,cpVt,None,,,,,,
Default,Trip 4,cpZone,None,,,,,,
Default,Trip 4,ctprim,None,,,,,,
Default,Trip 4,ctsec,None,,,,,,
Default,Trip 4,cvtprim,None,,,,,,
Default,Trip 4,cvtsec,None,,,,,,
Default,Trip 4,dat_src,None,,,,,,
Default,Trip 4,dataExtUnit,None,,,,,,
Default,Trip 4,desc,None,,,,,,
Default,Trip 4,dev_no,None,,,,,,
Default,Trip 4,doc_id,None,,,,,,
Default,Trip 4,efaultmaxi,None,,,,,,
Default,Trip 4,efaultmini,None,,,,,,
Default,Trip 4,fold_id,None,,,,,,
Default,Trip 4,for_name,None,,,,,,
Default,Trip 4,gnrl_modby,None,,,,,,
Default,Trip 4,gnrl_modif,None,,,,,,
Default,Trip 4,iComDate,None,,,,,,
Default,Trip 4,iSchemeStatus,None,,,,,,
Default,Trip 4,isSubRelay,None,,,,,,
Default,Trip 4,loc_name,None,,,,,,
Default,Trip 4,outserv,ON,,,,,,
Default,Trip 4,pOperator,None,,,,,,
Default,Trip 4,pOwner,None,,,,,,
Default,Trip 4,pReference,None,,,,,,
Default,Trip 4,pdiselm,None,,,,,,
Default,Trip 4,pelm,None,,,,,,
Default,Trip 4,phfaultmaxi,None,,,,,,
Default,Trip 4,phfaultmini,None,,,,,,
Default,Trip 4,root_id,None,,,,,,
Default,Trip 4,sernum,None,,,,,,
Default,Trip 4,sw_settingsGroups,None,,,,,,
Default,Trip 4,td_bR,None,,,,,,
Default,Trip 4,td_bRC,None,,,,,,
Default,Trip 4,td_bX,None,,,,,,
Default,Trip 4,td_bXC,None,,,,,,
Default,Trip 4,td_bZ,None,,,,,,
Default,Trip 4,td_bZC,None,,,,,,
Default,Trip 4,td_blim,None,,,,,,
Default,Trip 4,td_bobj,None,,,,,,
Default,Trip 4,td_bphi,None,,,,,,
Default,Trip 4,td_bphiC,None,,,,,,
Default,Trip 4,td_bpos,None,,,,,,
Default,Trip 4,td_btpbk,None,,,,,,
Default,Trip 4,td_btrip,None,,,,,,
Default,Trip 4,td_cnt,None,,,,,,
Default,Trip 4,td_fR,None,,,,,,
Default,Trip 4,td_fRC,None,,,,,,
Default,Trip 4,td_fX,None,,,,,,
Default,Trip 4,td_fXC,None,,,,,,
Default,Trip 4,td_fZ,None,,,,,,
Default,Trip 4,td_fZC,None,,,,,,
Default,Trip 4,td_flim,None,,,,,,
Default,Trip 4,td_fobj,None,,,,,,
Default,Trip 4,td_fphi,None,,,,,,
Default,Trip 4,td_fphiC,None,,,,,,
Default,Trip 4,td_fpos,None,,,,,,
Default,Trip 4,td_ftpbk,None,,,,,,
Default,Trip 4,td_ftrip,None,,,,,,
Default,Trip 4,typ_id,None,,,,,,
Default,Trip 4,vtprim,None,,,,,,
Default,Trip 4,vtsec,None,,,,,,
Default,Trip 4,zratio,None,,,,,,
Trip 4,Protection,AttributeType,None,,,,,,
Trip 4,Protection,Ipset,None,,,,,,
Trip 4,Protection,Ipsetr,None,,,,,,
Trip 4,Protection,ModFrame,None,,,,,,
Trip 4,Protection,ResetT,None,,,,,,
Trip 4,Protection,Tadder,Protection/Detection Settings/Protection Group A/Trip 4 Settings/,Trip 4 Phase Additional,use_setting,None,,,
Trip 4,Protection,Tpset,Protection/Detection Settings/Protection Group A/Trip 4 Settings/,Trip 4 Phase Time Mult.,use_setting,None,,,
Trip 4,Protection,Trelblock,None,,,,,,
Trip 4,Protection,Tshift,None,,,,,,
Trip 4,Protection,cDisplayName,None,,,,,,
Trip 4,Protection,cResetT,None,,,,,,
Trip 4,Protection,cTadder,None,,,,,,
Trip 4,Protection,cUserDefIndex,None,,,,,,
Trip 4,Protection,c_sfansi,None,,,,,,
Trip 4,Protection,c_sfiec,None,,,,,,
Trip 4,Protection,c_type,None,,,,,,
Trip 4,Protection,calcuse,None,,,,,,
Trip 4,Protection,charact,None,,,,,,
Trip 4,Protection,chr_name,None,,,,,,
Trip 4,Protection,ciDist,None,,,,,,
Trip 4,Protection,ciDistAll,None,,,,,,
Trip 4,Protection,ciDistAllRoot,None,,,,,,
Trip 4,Protection,ciDistRoot,None,,,,,,
Trip 4,Protection,ciEarthed,None,,,,,,
Trip 4,Protection,ciEnergized,None,,,,,,
Trip 4,Protection,ciLater,None,,,,,,
Trip 4,Protection,ciOutaged,None,,,,,,
Trip 4,Protection,cminresptime,None,,,,,,
Trip 4,Protection,cpArea,None,,,,,,
Trip 4,Protection,cpBranch,None,,,,,,
Trip 4,Protection,cpFeed,None,,,,,,
Trip 4,Protection,cpGrid,None,,,,,,
Trip 4,Protection,cpHeadFold,None,,,,,,
Trip 4,Protection,cpMeteostat,None,,,,,,
Trip 4,Protection,cpOperator,None,,,,,,
Trip 4,Protection,cpOwner,None,,,,,,
Trip 4,Protection,cpSite,None,,,,,,
Trip 4,Protection,cpSubstat,None,,,,,,
Trip 4,Protection,cpSupplySubstation,None,,,,,,
Trip 4,Protection,cpSupplyTransformer,None,,,,,,
Trip 4,Protection,cpSupplyTrfStation,None,,,,,,
Trip 4,Protection,cpZone,None,,,,,,
Trip 4,Protection,dat_src,None,,,,,,
Trip 4,Protection,dataExtUnit,None,,,,,,
Trip 4,Protection,fold_id,None,,,,,,
Trip 4,Protection,for_name,None,,,,,,
Trip 4,Protection,gnrl_modby,None,,,,,,
Trip 4,Protection,gnrl_modif,None,,,,,,
Trip 4,Protection,iSchemeStatus,None,,,,,,
Trip 4,Protection,iacceptblock,None,,,,,,
Trip 4,Protection,idir,None,,,,,,
Trip 4,Protection,loc_name,None,,,,,,
Trip 4,Protection,minresptime,None,,,,,,
Trip 4,Protection,outserv,ON,,,,,,
Trip 4,Protection,pcharac,Protection/Detection Settings/Protection Group A/Trip 4 Settings/,4 Phase Curve,use_setting,None,,,
Trip 4,Protection,resetdis,None,,,,,,
Trip 4,Protection,root_id,None,,,,,,
Trip 4,Protection,typ_id,None,,,,,,
Trip 4,Protection,udeftmax,Protection/Detection Settings/Protection Group A/,Maximum Time,use_setting,None,,,
Trip 4,Protection,udeftmin,Protection/Detection Settings/Protection Group A/Trip 4 Settings/,Trip 4 Phase Minimum Time,use_setting,None,,,
Trip 4,Instantaneous Multiplier,AttributeType,None,,,,,,
Trip 4,Instantaneous Multiplier,Ipset,Protection/Detection Settings/Protection Group A/Trip 4 Settings/,Trip 4 Phase Instant. Mult.,use_setting,None,,,
Trip 4,Instantaneous Multiplier,Ipsetr,None,,,,,,
Trip 4,Instantaneous Multiplier,Trelblock,None,,,,,,
Trip 4,Instantaneous Multiplier,Tset,Protection/Detection Settings/Protection Group A/Trip 4 Settings/,Trip 4 Phase Minimum Time,use_setting,None,,,
Trip 4,Instantaneous Multiplier,cDisplayName,None,,,,,,
Trip 4,Instantaneous Multiplier,cTset,None,,,,,,
Trip 4,Instantaneous Multiplier,cUserDefIndex,None,,,,,,
Trip 4,Instantaneous Multiplier,c_sfansi,None,,,,,,
Trip 4,Instantaneous Multiplier,c_sfiec,None,,,,,,
Trip 4,Instantaneous Multiplier,c_type,None,,,,,,
Trip 4,Instantaneous Multiplier,calcuse,None,,,,,,
Trip 4,Instantaneous Multiplier,charact,None,,,,,,
Trip 4,Instantaneous Multiplier,chr_name,None,,,,,,
Trip 4,Instantaneous Multiplier,ciDist,None,,,,,,
Trip 4,Instantaneous Multiplier,ciDistAll,None,,,,,,
Trip 4,Instantaneous Multiplier,ciDistAllRoot,None,,,,,,
Trip 4,Instantaneous Multiplier,ciDistRoot,None,,,,,,
Trip 4,Instantaneous Multiplier,ciEarthed,None,,,,,,
Trip 4,Instantaneous Multiplier,ciEnergized,None,,,,,,
Trip 4,Instantaneous Multiplier,ciLater,None,,,,,,
Trip 4,Instantaneous Multiplier,ciOutaged,None,,,,,,
Trip 4,Instantaneous Multiplier,cpArea,None,,,,,,
Trip 4,Instantaneous Multiplier,cpBranch,None,,,,,,
Trip 4,Instantaneous Multiplier,cpFeed,None,,,,,,
Trip 4,Instantaneous Multiplier,cpGrid,None,,,,,,
Trip 4,Instantaneous Multiplier,cpHeadFold,None,,,,,,
Trip 4,Instantaneous Multiplier,cpMeteostat,None,,,,,,
Trip 4,Instantaneous Multiplier,cpOperator,None,,,,,,
Trip 4,Instantaneous Multiplier,cpOwner,None,,,,,,
Trip 4,Instantaneous Multiplier,cpSite,None,,,,,,
Trip 4,Instantaneous Multiplier,cpSubstat,None,,,,,,
Trip 4,Instantaneous Multiplier,cpSupplySubstation,None,,,,,,
Trip 4,Instantaneous Multiplier,cpSupplyTransformer,None,,,,,,
Trip 4,Instantaneous Multiplier,cpSupplyTrfStation,None,,,,,,
Trip 4,Instantaneous Multiplier,cpZone,None,,,,,,
Trip 4,Instantaneous Multiplier,cptotime,None,,,,,,
Trip 4,Instantaneous Multiplier,dat_src,None,,,,,,
Trip 4,Instantaneous Multiplier,dataExtUnit,None,,,,,,
Trip 4,Instantaneous Multiplier,fold_id,None,,,,,,
Trip 4,Instantaneous Multiplier,for_name,None,,,,,,
Trip 4,Instantaneous Multiplier,gnrl_modby,None,,,,,,
Trip 4,Instantaneous Multiplier,gnrl_modif,None,,,,,,
Trip 4,Instantaneous Multiplier,iSchemeStatus,None,,,,,,
Trip 4,Instantaneous Multiplier,iacceptblock,None,,,,,,
Trip 4,Instantaneous Multiplier,idir,None,,,,,,
Trip 4,Instantaneous Multiplier,loc_name,None,,,,,,
Trip 4,Instantaneous Multiplier,outserv,Protection/Detection Settings/Protection Group A/Trip 4 Settings/,Trip 4 Phase Instant. Mult.,use_setting,Off,,,
Trip 4,Instantaneous Multiplier,root_id,None,,,,,,
Trip 4,Instantaneous Multiplier,typ_id,None,,,,,,
Trip 4,Trip Logic,AttributeType,None,,,,,,
Trip 4,Trip Logic,cDisplayName,None,,,,,,
Trip 4,Trip Logic,cUserDefIndex,None,,,,,,
Trip 4,Trip Logic,charact,None,,,,,,
Trip 4,Trip Logic,chr_name,None,,,,,,
Trip 4,Trip Logic,ciDist,None,,,,,,
Trip 4,Trip Logic,ciDistAll,None,,,,,,
Trip 4,Trip Logic,ciDistAllRoot,None,,,,,,
Trip 4,Trip Logic,ciDistRoot,None,,,,,,
Trip 4,Trip Logic,ciEarthed,None,,,,,,
Trip 4,Trip Logic,ciEnergized,None,,,,,,
Trip 4,Trip Logic,ciLater,None,,,,,,
Trip 4,Trip Logic,ciOutaged,None,,,,,,
Trip 4,Trip Logic,cpArea,None,,,,,,
Trip 4,Trip Logic,cpBranch,None,,,,,,
Trip 4,Trip Logic,cpFeed,None,,,,,,
Trip 4,Trip Logic,cpGrid,None,,,,,,
Trip 4,Trip Logic,cpHeadFold,None,,,,,,
Trip 4,Trip Logic,cpMeteostat,None,,,,,,
Trip 4,Trip Logic,cpOperator,None,,,,,,
Trip 4,Trip Logic,cpOwner,None,,,,,,
Trip 4,Trip Logic,cpSite,None,,,,,,
Trip 4,Trip Logic,cpSubstat,None,,,,,,
Trip 4,Trip Logic,cpSupplySubstation,None,,,,,,
Trip 4,Trip Logic,cpSupplyTransformer,None,,,,,,
Trip 4,Trip Logic,cpSupplyTrfStation,None,,,,,,
Trip 4,Trip Logic,cpZone,None,,,,,,
Trip 4,Trip Logic,dat_src,None,,,,,,
Trip 4,Trip Logic,dataExtUnit,None,,,,,,
Trip 4,Trip Logic,fold_id,None,,,,,,
Trip 4,Trip Logic,for_name,None,,,,,,
Trip 4,Trip Logic,gnrl_modby,None,,,,,,
Trip 4,Trip Logic,gnrl_modif,None,,,,,,
Trip 4,Trip Logic,iSchemeStatus,None,,,,,,
Trip 4,Trip Logic,iout,None,,,,,,
Trip 4,Trip Logic,loc_name,None,,,,,,
Trip 4,Trip Logic,outserv,ON,,,,,,
Trip 4,Trip Logic,pSwitch,None,,,,,,
Trip 4,Trip Logic,root_id,None,,,,,,
Trip 4,Trip Logic,typ_id,None,,,,,,
Default,High Current Lockout,AttributeType,None,,,,,,
Default,High Current Lockout,Ipset,None,,,,,,
Default,High Current Lockout,Ipsetr,None,,,,,,
Default,High Current Lockout,Trelblock,None,,,,,,
Default,High Current Lockout,Tset,None,,,,,,
Default,High Current Lockout,cDisplayName,None,,,,,,
Default,High Current Lockout,cTset,None,,,,,,
Default,High Current Lockout,cUserDefIndex,None,,,,,,
Default,High Current Lockout,c_sfansi,None,,,,,,
Default,High Current Lockout,c_sfiec,None,,,,,,
Default,High Current Lockout,c_type,None,,,,,,
Default,High Current Lockout,calcuse,None,,,,,,
Default,High Current Lockout,charact,None,,,,,,
Default,High Current Lockout,chr_name,None,,,,,,
Default,High Current Lockout,ciDist,None,,,,,,
Default,High Current Lockout,ciDistAll,None,,,,,,
Default,High Current Lockout,ciDistAllRoot,None,,,,,,
Default,High Current Lockout,ciDistRoot,None,,,,,,
Default,High Current Lockout,ciEarthed,None,,,,,,
Default,High Current Lockout,ciEnergized,None,,,,,,
Default,High Current Lockout,ciLater,None,,,,,,
Default,High Current Lockout,ciOutaged,None,,,,,,
Default,High Current Lockout,cpArea,None,,,,,,
Default,High Current Lockout,cpBranch,None,,,,,,
Default,High Current Lockout,cpFeed,None,,,,,,
Default,High Current Lockout,cpGrid,None,,,,,,
Default,High Current Lockout,cpHeadFold,None,,,,,,
Default,High Current Lockout,cpMeteostat,None,,,,,,
Default,High Current Lockout,cpOperator,None,,,,,,
Default,High Current Lockout,cpOwner,None,,,,,,
Default,High Current Lockout,cpSite,None,,,,,,
Default,High Current Lockout,cpSubstat,None,,,,,,
Default,High Current Lockout,cpSupplySubstation,None,,,,,,
Default,High Current Lockout,cpSupplyTransformer,None,,,,,,
Default,High Current Lockout,cpSupplyTrfStation,None,,,,,,
Default,High Current Lockout,cpZone,None,,,,,,
Default,High Current Lockout,cptotime,None,,,,,,
Default,High Current Lockout,dat_src,None,,,,,,
Default,High Current Lockout,dataExtUnit,None,,,,,,
Default,High Current Lockout,fold_id,None,,,,,,
Default,High Current Lockout,for_name,None,,,,,,
Default,High Current Lockout,gnrl_modby,None,,,,,,
Default,High Current Lockout,gnrl_modif,None,,,,,,
Default,High Current Lockout,iSchemeStatus,None,,,,,,
Default,High Current Lockout,iacceptblock,None,,,,,,
Default,High Current Lockout,idir,None,,,,,,
Default,High Current Lockout,loc_name,None,,,,,,
Default,High Current Lockout,outserv,ON,,,,,,
Default,High Current Lockout,root_id,None,,,,,,
Default,High Current Lockout,typ_id,None,,,,,,
Default,Measurement,AttributeType,None,,,,,,
Default,Measurement,Inom,None,,,,,,
Default,Measurement,Is,None,,,,,,
Default,Measurement,Unom,None,,,,,,
Default,Measurement,cDisplayName,None,,,,,,
Default,Measurement,cUserDefIndex,None,,,,,,
Default,Measurement,charact,None,,,,,,
Default,Measurement,chr_name,None,,,,,,
Default,Measurement,ciDist,None,,,,,,
Default,Measurement,ciDistAll,None,,,,,,
Default,Measurement,ciDistAllRoot,None,,,,,,
Default,Measurement,ciDistRoot,None,,,,,,
Default,Measurement,ciEarthed,None,,,,,,
Default,Measurement,ciEnergized,None,,,,,,
Default,Measurement,ciLater,None,,,,,,
Default,Measurement,ciOutaged,None,,,,,,
Default,Measurement,cpArea,None,,,,,,
Default,Measurement,cpBranch,None,,,,,,
Default,Measurement,cpFeed,None,,,,,,
Default,Measurement,cpGrid,None,,,,,,
Default,Measurement,cpHeadFold,None,,,,,,
Default,Measurement,cpMeteostat,None,,,,,,
Default,Measurement,cpOperator,None,,,,,,
Default,Measurement,cpOwner,None,,,,,,
Default,Measurement,cpSite,None,,,,,,
Default,Measurement,cpSubstat,None,,,,,,
Default,Measurement,cpSupplySubstation,None,,,,,,
Default,Measurement,cpSupplyTransformer,None,,,,,,
Default,Measurement,cpSupplyTrfStation,None,,,,,,
Default,Measurement,cpZone,None,,,,,,
Default,Measurement,dat_src,None,,,,,,
Default,Measurement,dataExtUnit,None,,,,,,
Default,Measurement,fold_id,None,,,,,,
Default,Measurement,for_name,None,,,,,,
Default,Measurement,gnrl_modby,None,,,,,,
Default,Measurement,gnrl_modif,None,,,,,,
Default,Measurement,iSchemeStatus,None,,,,,,
Default,Measurement,iphase,None,,,,,,
Default,Measurement,loc_name,None,,,,,,
Default,Measurement,outserv,ON,,,,,,
Default,Measurement,root_id,None,,,,,,
Default,Measurement,typ_id,None,,,,,,
Default,0 Current Detector,AttributeType,None,,,,,,
Default,0 Current Detector,Ipset,None,,,,,,
Default,0 Current Detector,Ipsetr,None,,,,,,
Default,0 Current Detector,Trelblock,None,,,,,,
Default,0 Current Detector,Tset,None,,,,,,
Default,0 Current Detector,cDisplayName,None,,,,,,
Default,0 Current Detector,cTset,None,,,,,,
Default,0 Current Detector,cUserDefIndex,None,,,,,,
Default,0 Current Detector,c_sfansi,None,,,,,,
Default,0 Current Detector,c_sfiec,None,,,,,,
Default,0 Current Detector,c_type,None,,,,,,
Default,0 Current Detector,calcuse,None,,,,,,
Default,0 Current Detector,charact,None,,,,,,
Default,0 Current Detector,chr_name,None,,,,,,
Default,0 Current Detector,ciDist,None,,,,,,
Default,0 Current Detector,ciDistAll,None,,,,,,
Default,0 Current Detector,ciDistAllRoot,None,,,,,,
Default,0 Current Detector,ciDistRoot,None,,,,,,
Default,0 Current Detector,ciEarthed,None,,,,,,
Default,0 Current Detector,ciEnergized,None,,,,,,
Default,0 Current Detector,ciLater,None,,,,,,
Default,0 Current Detector,ciOutaged,None,,,,,,
Default,0 Current Detector,cpArea,None,,,,,,
Default,0 Current Detector,cpBranch,None,,,,,,
Default,0 Current Detector,cpFeed,None,,,,,,
Default,0 Current Detector,cpGrid,None,,,,,,
Default,0 Current Detector,cpHeadFold,None,,,,,,
Default,0 Current Detector,cpMeteostat,None,,,,,,
Default,0 Current Detector,cpOperator,None,,,,,,
Default,0 Current Detector,cpOwner,None,,,,,,
Default,0 Current Detector,cpSite,None,,,,,,
Default,0 Current Detector,cpSubstat,None,,,,,,
Default,0 Current Detector,cpSupplySubstation,None,,,,,,
Default,0 Current Detector,cpSupplyTransformer,None,,,,,,
Default,0 Current Detector,cpSupplyTrfStation,None,,,,,,
Default,0 Current Detector,cpZone,None,,,,,,
Default,0 Current Detector,cptotime,None,,,,,,
Default,0 Current Detector,dat_src,None,,,,,,
Default,0 Current Detector,dataExtUnit,None,,,,,,
Default,0 Current Detector,fold_id,None,,,,,,
Default,0 Current Detector,for_name,None,,,,,,
Default,0 Current Detector,gnrl_modby,None,,,,,,
Default,0 Current Detector,gnrl_modif,None,,,,,,
Default,0 Current Detector,iSchemeStatus,None,,,,,,
Default,0 Current Detector,iacceptblock,None,,,,,,
Default,0 Current Detector,idir,None,,,,,,
Default,0 Current Detector,loc_name,None,,,,,,
Default,0 Current Detector,outserv,ON,,,,,,
Default,0 Current Detector,root_id,None,,,,,,
Default,0 Current Detector,typ_id,None,,,,,,
