FOLDER,ELEMENT,ATTRIBUTE,,,,,,,
Trip 2,NPS Trip Logic,cDisplayName,None,,,,,,
Trip 2,NPS Trip Logic,cUserDefIndex,None,,,,,,
Trip 2,NPS Trip Logic,charact,None,,,,,,
Trip 2,NPS Trip Logic,chr_name,None,,,,,,
Trip 2,NPS Trip Logic,ciDist,None,,,,,,
Trip 2,NPS Trip Logic,ciDistAll,None,,,,,,
Trip 2,NPS Trip Logic,ciDistAllRoot,None,,,,,,
Trip 2,NPS Trip Logic,ciDistRoot,None,,,,,,
Trip 2,NPS Trip Logic,ciEarthed,None,,,,,,
Trip 2,NPS Trip Logic,ciEnergized,None,,,,,,
Trip 2,NPS Trip Logic,ciLater,None,,,,,,
Trip 2,NPS Trip Logic,ciOutaged,None,,,,,,
Trip 2,NPS Trip Logic,cpArea,None,,,,,,
Trip 2,NPS Trip Logic,cpBranch,None,,,,,,
Trip 2,NPS Trip Logic,cpFeed,None,,,,,,
Trip 2,NPS Trip Logic,cpGrid,None,,,,,,
Trip 2,NPS Trip Logic,cpHeadFold,None,,,,,,
Trip 2,NPS Trip Logic,cpMeteostat,None,,,,,,
Trip 2,NPS Trip Logic,cpOperator,None,,,,,,
Trip 2,NPS Trip Logic,cpOwner,None,,,,,,
Trip 2,NPS Trip Logic,cpSite,None,,,,,,
Trip 2,NPS Trip Logic,cpSubstat,None,,,,,,
Trip 2,NPS Trip Logic,cpSupplySubstation,None,,,,,,
Trip 2,NPS Trip Logic,cpSupplyTransformer,None,,,,,,
Trip 2,NPS Trip Logic,cpSupplyTrfStation,None,,,,,,
Trip 2,NPS Trip Logic,cpZone,None,,,,,,
Trip 2,NPS Trip Logic,dat_src,None,,,,,,
Trip 2,NPS Trip Logic,dataExtUnit,None,,,,,,
Trip 2,NPS Trip Logic,fold_id,None,,,,,,
Trip 2,NPS Trip Logic,for_name,None,,,,,,
Trip 2,NPS Trip Logic,gnrl_modby,None,,,,,,
Trip 2,NPS Trip Logic,gnrl_modif,None,,,,,,
Trip 2,NPS Trip Logic,iSchemeStatus,None,,,,,,
Trip 2,NPS Trip Logic,iout,None,,,,,,
Trip 2,NPS Trip Logic,loc_name,None,,,,,,
Trip 2,NPS Trip Logic,outserv,ON,,,,,,
Trip 2,NPS Trip Logic,pSwitch,None,,,,,,
Trip 2,NPS Trip Logic,root_id,None,,,,,,
Trip 2,NPS Trip Logic,typ_id,None,,,,,,
Trip 2,PH Trip Logic,AttributeType,None,,,,,,
Trip 2,PH Trip Logic,cDisplayName,None,,,,,,
Trip 2,PH Trip Logic,cUserDefIndex,None,,,,,,
Trip 2,PH Trip Logic,charact,None,,,,,,
Trip 2,PH Trip Logic,chr_name,None,,,,,,
Trip 2,PH Trip Logic,ciDist,None,,,,,,
Trip 2,PH Trip Logic,ciDistAll,None,,,,,,
Trip 2,PH Trip Logic,ciDistAllRoot,None,,,,,,
Trip 2,PH Trip Logic,ciDistRoot,None,,,,,,
Trip 2,PH Trip Logic,ciEarthed,None,,,,,,
Trip 2,PH Trip Logic,ciEnergized,None,,,,,,
Trip 2,PH Trip Logic,ciLater,None,,,,,,
Trip 2,PH Trip Logic,ciOutaged,None,,,,,,
Trip 2,PH Trip Logic,cpArea,None,,,,,,
Trip 2,PH Trip Logic,cpBranch,None,,,,,,
Trip 2,PH Trip Logic,cpFeed,None,,,,,,
Trip 2,PH Trip Logic,cpGrid,None,,,,,,
Trip 2,PH Trip Logic,cpHeadFold,None,,,,,,
Trip 2,PH Trip Logic,cpMeteostat,None,,,,,,
Trip 2,PH Trip Logic,cpOperator,None,,,,,,
Trip 2,PH Trip Logic,cpOwner,None,,,,,,
Trip 2,PH Trip Logic,cpSite,None,,,,,,
Trip 2,PH Trip Logic,cpSubstat,None,,,,,,
Trip 2,PH Trip Logic,cpSupplySubstation,None,,,,,,
Trip 2,PH Trip Logic,cpSupplyTransformer,None,,,,,,
Trip 2,PH Trip Logic,cpSupplyTrfStation,None,,,,,,
Trip 2,PH Trip Logic,cpZone,None,,,,,,
Trip 2,PH Trip Logic,dat_src,None,,,,,,
Trip 2,PH Trip Logic,dataExtUnit,None,,,,,,
Trip 2,PH Trip Logic,fold_id,None,,,,,,
Trip 2,PH Trip Logic,for_name,None,,,,,,
Trip 2,PH Trip Logic,gnrl_modby,None,,,,,,
Trip 2,PH Trip Logic,gnrl_modif,None,,,,,,
Trip 2,PH Trip Logic,iSchemeStatus,None,,,,,,
Trip 2,PH Trip Logic,iout,None,,,,,,
Trip 2,PH Trip Logic,loc_name,None,,,,,,
Trip 2,PH Trip Logic,outserv,ON,,,,,,
Trip 2,PH Trip Logic,pSwitch,None,,,,,,
Trip 2,PH Trip Logic,root_id,None,,,,,,
Trip 2,PH Trip Logic,typ_id,None,,,,,,
Default,Trip 3,AttributeType,None,,,,,,
Default,Trip 3,actset,None,,,,,,
Default,Trip 3,application,None,,,,,,
Default,Trip 3,appr_modby,None,,,,,,
Default,Trip 3,appr_modif,None,,,,,,
Default,Trip 3,appr_status,None,,,,,,
Default,Trip 3,cDisplayName,None,,,,,,
Default,Trip 3,cUserDefIndex,None,,,,,,
Default,Trip 3,c_category,None,,,,,,
Default,Trip 3,cbranch,None,,,,,,
Default,Trip 3,cbranchid,None,,,,,,
Default,Trip 3,cctprim,None,,,,,,
Default,Trip 3,cctsec,None,,,,,,
Default,Trip 3,ccub,None,,,,,,
Default,Trip 3,charact,None,,,,,,
Default,Trip 3,chr_name,None,,,,,,
Default,Trip 3,ciDist,None,,,,,,
Default,Trip 3,ciDistAll,None,,,,,,
Default,Trip 3,ciDistAllRoot,None,,,,,,
Default,Trip 3,ciDistRoot,None,,,,,,
Default,Trip 3,ciEarthed,None,,,,,,
Default,Trip 3,ciEnergized,None,,,,,,
Default,Trip 3,ciLater,None,,,,,,
Default,Trip 3,ciOutaged,None,,,,,,
Default,Trip 3,cn_bus,None,,,,,,
Default,Trip 3,cn_rembus,None,,,,,,
Default,Trip 3,constr,None,,,,,,
Default,Trip 3,contents,None,,,,,,
Default,Trip 3,cpArea,None,,,,,,
Default,Trip 3,cpBranch,None,,,,,,
Default,Trip 3,cpCt,None,,,,,,
Default,Trip 3,cpFeed,None,,,,,,
Default,Trip 3,cpGrid,None,,,,,,
Default,Trip 3,cpHeadFold,None,,,,,,
Default,Trip 3,cpMeteostat,None,,,,,,
Default,Trip 3,cpOperator,None,,,,,,
Default,Trip 3,cpOwner,None,,,,,,
Default,Trip 3,cpShc,None,,,,,,
Default,Trip 3,cpSite,None,,,,,,
Default,Trip 3,cpSubstat,None,,,,,,
Default,Trip 3,cpSupplySubstation,None,,,,,,
Default,Trip 3,cpSupplyTransformer,None,,,,,,
Default,Trip 3,cpSupplyTrfStation,None,,,,,,
Default,Trip 3,cpVt,None,,,,,,
Default,Trip 3,cpZone,None,,,,,,
Default,Trip 3,ctprim,None,,,,,,
Default,Trip 3,ctsec,None,,,,,,
Default,Trip 3,cvtprim,None,,,,,,
Default,Trip 3,cvtsec,None,,,,,,
Default,Trip 3,dat_src,None,,,,,,
Default,Trip 3,dataExtUnit,None,,,,,,
Default,Trip 3,desc,None,,,,,,
Default,Trip 3,dev_no,None,,,,,,
Default,Trip 3,doc_id,None,,,,,,
Default,Trip 3,efaultmaxi,None,,,,,,
Default,Trip 3,efaultmini,None,,,,,,
Default,Trip 3,fold_id,None,,,,,,
Default,Trip 3,for_name,None,,,,,,
Default,Trip 3,gnrl_modby,None,,,,,,
Default,Trip 3,gnrl_modif,None,,,,,,
Default,Trip 3,iComDate,None,,,,,,
Default,Trip 3,iSchemeStatus,None,,,,,,
Default,Trip 3,isSubRelay,None,,,,,,
Default,Trip 3,loc_name,None,,,,,,
Default,Trip 3,outserv,ON,,,,,,
Default,Trip 3,pOperator,None,,,,,,
Default,Trip 3,pOwner,None,,,,,,
Default,Trip 3,pReference,None,,,,,,
Default,Trip 3,pdiselm,None,,,,,,
Default,Trip 3,pelm,None,,,,,,
Default,Trip 3,phfaultmaxi,None,,,,,,
Default,Trip 3,phfaultmini,None,,,,,,
Default,Trip 3,root_id,None,,,,,,
Default,Trip 3,sernum,None,,,,,,
Default,Trip 3,sw_settingsGroups,None,,,,,,
Default,Trip 3,td_bR,None,,,,,,
Default,Trip 3,td_bRC,None,,,,,,
Default,Trip 3,td_bX,None,,,,,,
Default,Trip 3,td_bXC,None,,,,,,
Default,Trip 3,td_bZ,None,,,,,,
Default,Trip 3,td_bZC,None,,,,,,
Default,Trip 3,td_blim,None,,,,,,
Default,Trip 3,td_bobj,None,,,,,,
Default,Trip 3,td_bphi,None,,,,,,
Default,Trip 3,td_bphiC,None,,,,,,
Default,Trip 3,td_bpos,None,,,,,,
Default,Trip 3,td_btpbk,None,,,,,,
Default,Trip 3,td_btrip,None,,,,,,
Default,Trip 3,td_cnt,None,,,,,,
Default,Trip 3,td_fR,None,,,,,,
Default,Trip 3,td_fRC,None,,,,,,
Default,Trip 3,td_fX,None,,,,,,
Default,Trip 3,td_fXC,None,,,,,,
Default,Trip 3,td_fZ,None,,,,,,
Default,Trip 3,td_fZC,None,,,,,,
Default,Trip 3,td_flim,None,,,,,,
Default,Trip 3,td_fobj,None,,,,,,
Default,Trip 3,td_fphi,None,,,,,,
Default,Trip 3,td_fphiC,None,,,,,,
Default,Trip 3,td_fpos,None,,,,,,
Default,Trip 3,td_ftpbk,None,,,,,,
Default,Trip 3,td_ftrip,None,,,,,,
Default,Trip 3,typ_id,None,,,,,,
Default,Trip 3,vtprim,None,,,,,,
Default,Trip 3,vtsec,None,,,,,,
Default,Trip 3,zratio,None,,,,,,
Trip 3,Phase Protection,AttributeType,None,,,,,,
Trip 3,Phase Protection,Ipset,None,,,,,,
Trip 3,Phase Protection,Ipsetr,None,,,,,,
Trip 3,Phase Protection,ModFrame,None,,,,,,
Trip 3,Phase Protection,ResetT,None,,,,,,
Trip 3,Phase Protection,Tadder,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Phase Additional,use_setting,None,,,
Trip 3,Phase Protection,Tpset,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Phase Time Mult.,use_setting,None,,,
Trip 3,Phase Protection,Trelblock,None,,,,,,
Trip 3,Phase Protection,Tshift,None,,,,,,
Trip 3,Phase Protection,cDisplayName,None,,,,,,
Trip 3,Phase Protection,cResetT,None,,,,,,
Trip 3,Phase Protection,cTadder,None,,,,,,
Trip 3,Phase Protection,cUserDefIndex,None,,,,,,
Trip 3,Phase Protection,c_sfansi,None,,,,,,
Trip 3,Phase Protection,c_sfiec,None,,,,,,
Trip 3,Phase Protection,c_type,None,,,,,,
Trip 3,Phase Protection,calcuse,None,,,,,,
Trip 3,Phase Protection,charact,None,,,,,,
Trip 3,Phase Protection,chr_name,None,,,,,,
Trip 3,Phase Protection,ciDist,None,,,,,,
Trip 3,Phase Protection,ciDistAll,None,,,,,,
Trip 3,Phase Protection,ciDistAllRoot,None,,,,,,
Trip 3,Phase Protection,ciDistRoot,None,,,,,,
Trip 3,Phase Protection,ciEarthed,None,,,,,,
Trip 3,Phase Protection,ciEnergized,None,,,,,,
Trip 3,Phase Protection,ciLater,None,,,,,,
Trip 3,Phase Protection,ciOutaged,None,,,,,,
Trip 3,Phase Protection,cminresptime,None,,,,,,
Trip 3,Phase Protection,cpArea,None,,,,,,
Trip 3,Phase Protection,cpBranch,None,,,,,,
Trip 3,Phase Protection,cpFeed,None,,,,,,
Trip 3,Phase Protection,cpGrid,None,,,,,,
Trip 3,Phase Protection,cpHeadFold,None,,,,,,
Trip 3,Phase Protection,cpMeteostat,None,,,,,,
Trip 3,Phase Protection,cpOperator,None,,,,,,
Trip 3,Phase Protection,cpOwner,None,,,,,,
Trip 3,Phase Protection,cpSite,None,,,,,,
Trip 3,Phase Protection,cpSubstat,None,,,,,,
Trip 3,Phase Protection,cpSupplySubstation,None,,,,,,
Trip 3,Phase Protection,cpSupplyTransformer,None,,,,,,
Trip 3,Phase Protection,cpSupplyTrfStation,None,,,,,,
Trip 3,Phase Protection,cpZone,None,,,,,,
Trip 3,Phase Protection,dat_src,None,,,,,,
Trip 3,Phase Protection,dataExtUnit,None,,,,,,
Trip 3,Phase Protection,fold_id,None,,,,,,
Trip 3,Phase Protection,for_name,None,,,,,,
Trip 3,Phase Protection,gnrl_modby,None,,,,,,
Trip 3,Phase Protection,gnrl_modif,None,,,,,,
Trip 3,Phase Protection,iSchemeStatus,None,,,,,,
Trip 3,Phase Protection,iacceptblock,None,,,,,,
Trip 3,Phase Protection,idir,None,,,,,,
Trip 3,Phase Protection,loc_name,None,,,,,,
Trip 3,Phase Protection,minresptime,None,,,,,,
Trip 3,Phase Protection,outserv,ON,,,,,,
Trip 3,Phase Protection,pcharac,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,3 Phase Curve,use_setting,None,,,
Trip 3,Phase Protection,resetdis,None,,,,,,
Trip 3,Phase Protection,root_id,None,,,,,,
Trip 3,Phase Protection,typ_id,None,,,,,,
Trip 3,Phase Protection,udeftmax,Protection/Detection Settings/Protection Group A/,Maximum Time,use_setting,None,,,
Trip 3,Phase Protection,udeftmin,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Phase Minimum Time,use_setting,None,,,
Trip 3,Phase Instantaneous Multiplier,AttributeType,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,Ipset,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Phase Instant. Mult.,use_setting,None,,,
Trip 3,Phase Instantaneous Multiplier,Ipsetr,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,Trelblock,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,Tset,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Phase Minimum Time,use_setting,None,,,
Trip 3,Phase Instantaneous Multiplier,cDisplayName,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cTset,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cUserDefIndex,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,c_sfansi,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,c_sfiec,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,c_type,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,calcuse,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,charact,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,chr_name,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,ciDist,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,ciDistAll,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,ciDistAllRoot,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,ciDistRoot,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,ciEarthed,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,ciEnergized,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,ciLater,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,ciOutaged,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cpArea,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cpBranch,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cpFeed,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cpGrid,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cpHeadFold,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cpMeteostat,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cpOperator,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cpOwner,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cpSite,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cpSubstat,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cpSupplySubstation,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cpSupplyTransformer,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cpSupplyTrfStation,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cpZone,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,cptotime,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,dat_src,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,dataExtUnit,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,fold_id,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,for_name,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,gnrl_modby,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,gnrl_modif,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,iSchemeStatus,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,iacceptblock,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,idir,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,loc_name,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,outserv,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Phase Instant. Mult.,use_setting,Off,,,
Trip 3,Phase Instantaneous Multiplier,root_id,None,,,,,,
Trip 3,Phase Instantaneous Multiplier,typ_id,None,,,,,,
Trip 3,Earth Protection,AttributeType,None,,,,,,
Trip 3,Earth Protection,Ipset,None,,,,,,
Trip 3,Earth Protection,Ipsetr,None,,,,,,
Trip 3,Earth Protection,ModFrame,None,,,,,,
Trip 3,Earth Protection,ResetT,None,,,,,,
Trip 3,Earth Protection,Tadder,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Earth Additional,use_setting,None,,,
Trip 3,Earth Protection,Tpset,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Earth Time Mult.,use_setting,None,,,
Trip 3,Earth Protection,Trelblock,None,,,,,,
Trip 3,Earth Protection,Tshift,None,,,,,,
Trip 3,Earth Protection,cDisplayName,None,,,,,,
Trip 3,Earth Protection,cResetT,None,,,,,,
Trip 3,Earth Protection,cTadder,None,,,,,,
Trip 3,Earth Protection,cUserDefIndex,None,,,,,,
Trip 3,Earth Protection,c_sfansi,None,,,,,,
Trip 3,Earth Protection,c_sfiec,None,,,,,,
Trip 3,Earth Protection,c_type,None,,,,,,
Trip 3,Earth Protection,calcuse,None,,,,,,
Trip 3,Earth Protection,charact,None,,,,,,
Trip 3,Earth Protection,chr_name,None,,,,,,
Trip 3,Earth Protection,ciDist,None,,,,,,
Trip 3,Earth Protection,ciDistAll,None,,,,,,
Trip 3,Earth Protection,ciDistAllRoot,None,,,,,,
Trip 3,Earth Protection,ciDistRoot,None,,,,,,
Trip 3,Earth Protection,ciEarthed,None,,,,,,
Trip 3,Earth Protection,ciEnergized,None,,,,,,
Trip 3,Earth Protection,ciLater,None,,,,,,
Trip 3,Earth Protection,ciOutaged,None,,,,,,
Trip 3,Earth Protection,cminresptime,None,,,,,,
Trip 3,Earth Protection,cpArea,None,,,,,,
Trip 3,Earth Protection,cpBranch,None,,,,,,
Trip 3,Earth Protection,cpFeed,None,,,,,,
Trip 3,Earth Protection,cpGrid,None,,,,,,
Trip 3,Earth Protection,cpHeadFold,None,,,,,,
Trip 3,Earth Protection,cpMeteostat,None,,,,,,
Trip 3,Earth Protection,cpOperator,None,,,,,,
Trip 3,Earth Protection,cpOwner,None,,,,,,
Trip 3,Earth Protection,cpSite,None,,,,,,
Trip 3,Earth Protection,cpSubstat,None,,,,,,
Trip 3,Earth Protection,cpSupplySubstation,None,,,,,,
Trip 3,Earth Protection,cpSupplyTransformer,None,,,,,,
Trip 3,Earth Protection,cpSupplyTrfStation,None,,,,,,
Trip 3,Earth Protection,cpZone,None,,,,,,
Trip 3,Earth Protection,dat_src,None,,,,,,
Trip 3,Earth Protection,dataExtUnit,None,,,,,,
Trip 3,Earth Protection,fold_id,None,,,,,,
Trip 3,Earth Protection,for_name,None,,,,,,
Trip 3,Earth Protection,gnrl_modby,None,,,,,,
Trip 3,Earth Protection,gnrl_modif,None,,,,,,
Trip 3,Earth Protection,iSchemeStatus,None,,,,,,
Trip 3,Earth Protection,iacceptblock,None,,,,,,
Trip 3,Earth Protection,idir,None,,,,,,
Trip 3,Earth Protection,loc_name,None,,,,,,
Trip 3,Earth Protection,minresptime,None,,,,,,
Trip 3,Earth Protection,outserv,ON,,,,,,
Trip 3,Earth Protection,pcharac,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,3 Earth Curve,use_setting,None,,,
Trip 3,Earth Protection,resetdis,None,,,,,,
Trip 3,Earth Protection,root_id,None,,,,,,
Trip 3,Earth Protection,typ_id,None,,,,,,
Trip 3,Earth Protection,udeftmax,None,,,,,,
Trip 3,Earth Protection,udeftmin,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Earth Minimum Time,use_setting,None,,,
Trip 3,Earth Instantaneous Multiplier,AttributeType,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,Ipset,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Earth Instant. Mult.,use_setting,None,,,
Trip 3,Earth Instantaneous Multiplier,Ipsetr,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,Trelblock,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,Tset,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Earth Minimum Time,use_setting,None,,,
Trip 3,Earth Instantaneous Multiplier,cDisplayName,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cTset,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cUserDefIndex,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,c_sfansi,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,c_sfiec,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,c_type,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,calcuse,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,charact,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,chr_name,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,ciDist,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,ciDistAll,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,ciDistAllRoot,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,ciDistRoot,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,ciEarthed,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,ciEnergized,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,ciLater,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,ciOutaged,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cpArea,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cpBranch,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cpFeed,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cpGrid,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cpHeadFold,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cpMeteostat,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cpOperator,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cpOwner,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cpSite,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cpSubstat,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cpSupplySubstation,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cpSupplyTransformer,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cpSupplyTrfStation,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cpZone,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,cptotime,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,dat_src,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,dataExtUnit,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,fold_id,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,for_name,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,gnrl_modby,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,gnrl_modif,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,iSchemeStatus,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,iacceptblock,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,idir,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,loc_name,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,outserv,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 Earth Instant. Mult.,use_setting,Off,,,
Trip 3,Earth Instantaneous Multiplier,root_id,None,,,,,,
Trip 3,Earth Instantaneous Multiplier,typ_id,None,,,,,,
Trip 3,SEF Definite Time,AttributeType,None,,,,,,
Trip 3,SEF Definite Time,Ipset,None,,,,,,
Trip 3,SEF Definite Time,Ipsetr,None,,,,,,
Trip 3,SEF Definite Time,Trelblock,None,,,,,,
Trip 3,SEF Definite Time,Tset,Protection/Detection Settings/Protection Group A/Trip 3 Settings/,Trip 3 SEF Definite Time,use_setting,None,,,
Trip 3,SEF Definite Time,cDisplayName,None,,,,,,
Trip 3,SEF Definite Time,cTset,None,,,,,,
Trip 3,SEF Definite Time,cUserDefIndex,None,,,,,,
Trip 3,SEF Definite Time,c_sfansi,None,,,,,,
Trip 3,SEF Definite Time,c_sfiec,None,,,,,,
Trip 3,SEF Definite Time,c_type,None,,,,,,
Trip 3,SEF Definite Time,calcuse,None,,,,,,
Trip 3,SEF Definite Time,charact,None,,,,,,
Trip 3,SEF Definite Time,chr_name,None,,,,,,
Trip 3,SEF Definite Time,ciDist,None,,,,,,
Trip 3,SEF Definite Time,ciDistAll,None,,,,,,
Trip 3,SEF Definite Time,ciDistAllRoot,None,,,,,,
Trip 3,SEF Definite Time,ciDistRoot,None,,,,,,
Trip 3,SEF Definite Time,ciEarthed,None,,,,,,
Trip 3,SEF Definite Time,ciEnergized,None,,,,,,
Trip 3,SEF Definite Time,ciLater,None,,,,,,
Trip 3,SEF Definite Time,ciOutaged,None,,,,,,
Trip 3,SEF Definite Time,cpArea,None,,,,,,
Trip 3,SEF Definite Time,cpBranch,None,,,,,,
Trip 3,SEF Definite Time,cpFeed,None,,,,,,
Trip 3,SEF Definite Time,cpGrid,None,,,,,,
Trip 3,SEF Definite Time,cpHeadFold,None,,,,,,
Trip 3,SEF Definite Time,cpMeteostat,None,,,,,,
Trip 3,SEF Definite Time,cpOperator,None,,,,,,
Trip 3,SEF Definite Time,cpOwner,None,,,,,,
Trip 3,SEF Definite Time,cpSite,None,,,,,,
Trip 3,SEF Definite Time,cpSubstat,None,,,,,,
Trip 3,SEF Definite Time,cpSupplySubstation,None,,,,,,
Trip 3,SEF Definite Time,cpSupplyTransformer,None,,,,,,
Trip 3,SEF Definite Time,cpSupplyTrfStation,None,,,,,,
Trip 3,SEF Definite Time,cpZone,None,,,,,,
Trip 3,SEF Definite Time,cptotime,None,,,,,,
Trip 3,SEF Definite Time,dat_src,None,,,,,,
Trip 3,SEF Definite Time,dataExtUnit,None,,,,,,
Trip 3,SEF Definite Time,fold_id,None,,,,,,
Trip 3,SEF Definite Time,for_name,None,,,,,,
Trip 3,SEF Definite Time,gnrl_modby,None,,,,,,
Trip 3,SEF Definite Time,gnrl_modif,None,,,,,,
Trip 3,SEF Definite Time,iSchemeStatus,None,,,,,,
Trip 3,SEF Definite Time,iacceptblock,None,,,,,,
Trip 3,SEF Definite Time,idir,None,,,,,,
Trip 3,SEF Definite Time,loc_name,None,,,,,,
Trip 3,SEF Definite Time,outserv,ON,,,,,,
Trip 3,SEF Definite Time,root_id,None,,,,,,
Trip 3,SEF Definite Time,typ_id,None,,,,,,
Trip 3,Negative Phase Sequence,AttributeType,None,,,,,,
Trip 3,Negative Phase Sequence,Ipset,None,,,,,,
Trip 3,Negative Phase Sequence,Ipsetr,None,,,,,,
Trip 3,Negative Phase Sequence,ModFrame,None,,,,,,
Trip 3,Negative Phase Sequence,ResetT,None,,,,,,
