FOLDER,ELEMENT,ATTRIBUTE,,,,,,,,
default,Dir Ground (neg seq) 1,c_pol,None,,,,,,,
default,Dir Ground (neg seq) 1,c_sfansi,None,,,,,,,
default,Dir Ground (neg seq) 1,c_sfiec,None,,,,,,,
default,Dir Ground (neg seq) 1,charact,None,,,,,,,
default,Dir Ground (neg seq) 1,chr_name,None,,,,,,,
default,Dir Ground (neg seq) 1,ciDist,None,,,,,,,
default,Dir Ground (neg seq) 1,ciDistAll,None,,,,,,,
default,Dir Ground (neg seq) 1,ciDistAllRoot,None,,,,,,,
default,Dir Ground (neg seq) 1,ciDistRoot,None,,,,,,,
default,Dir Ground (neg seq) 1,ciEarthed,None,,,,,,,
default,Dir Ground (neg seq) 1,ciEnergized,None,,,,,,,
default,Dir Ground (neg seq) 1,ciLater,None,,,,,,,
default,Dir Ground (neg seq) 1,ciOutaged,None,,,,,,,
default,Dir Ground (neg seq) 1,cpArea,None,,,,,,,
default,Dir Ground (neg seq) 1,cpBranch,None,,,,,,,
default,Dir Ground (neg seq) 1,cpFeed,None,,,,,,,
default,Dir Ground (neg seq) 1,cpGrid,None,,,,,,,
default,Dir Ground (neg seq) 1,cpHeadFold,None,,,,,,,
default,Dir Ground (neg seq) 1,cpMeteostat,None,,,,,,,
default,Dir Ground (neg seq) 1,cpOperator,None,,,,,,,
default,Dir Ground (neg seq) 1,cpOwner,None,,,,,,,
default,Dir Ground (neg seq) 1,cpSite,None,,,,,,,
default,Dir Ground (neg seq) 1,cpSubstat,None,,,,,,,
default,Dir Ground (neg seq) 1,cpSupplySubstation,None,,,,,,,
default,Dir Ground (neg seq) 1,cpSupplyTransformer,None,,,,,,,
default,Dir Ground (neg seq) 1,cpSupplyTrfStation,None,,,,,,,
default,Dir Ground (neg seq) 1,cpZone,None,,,,,,,
default,Dir Ground (neg seq) 1,cpcpolc,None,,,,,,,
default,Dir Ground (neg seq) 1,cpcuropc,None,,,,,,,
default,Dir Ground (neg seq) 1,cpcuropu,None,,,,,,,
default,Dir Ground (neg seq) 1,cpolc,None,,,,,,,
default,Dir Ground (neg seq) 1,cpolcr,None,,,,,,,
default,Dir Ground (neg seq) 1,cpupolu,None,,,,,,,
default,Dir Ground (neg seq) 1,curopc,None,,,,,,,
default,Dir Ground (neg seq) 1,curopcr,None,,,,,,,
default,Dir Ground (neg seq) 1,curopu,None,,,,,,,
default,Dir Ground (neg seq) 1,curopur,None,,,,,,,
default,Dir Ground (neg seq) 1,dat_src,None,,,,,,,
default,Dir Ground (neg seq) 1,dataExtUnit,None,,,,,,,
default,Dir Ground (neg seq) 1,fold_id,None,,,,,,,
default,Dir Ground (neg seq) 1,for_name,None,,,,,,,
default,Dir Ground (neg seq) 1,gnrl_modby,None,,,,,,,
default,Dir Ground (neg seq) 1,gnrl_modif,None,,,,,,,
default,Dir Ground (neg seq) 1,iSchemeStatus,None,,,,,,,
default,Dir Ground (neg seq) 1,icosphi,None,,,,,,,
default,Dir Ground (neg seq) 1,idir,None,,,,,,,
default,Dir Ground (neg seq) 1,idpol,None,,,,,,,
default,Dir Ground (neg seq) 1,imeasure,None,,,,,,,
default,Dir Ground (neg seq) 1,loc_name,None,,,,,,,
default,Dir Ground (neg seq) 1,mtac,None,,,,,,,
default,Dir Ground (neg seq) 1,mtau,None,,,,,,,
default,Dir Ground (neg seq) 1,outserv,ON,,,,,,,
default,Dir Ground (neg seq) 1,phisec,None,,,,,,,
default,Dir Ground (neg seq) 1,prodc,None,,,,,,,
default,Dir Ground (neg seq) 1,prodcr,None,,,,,,,
default,Dir Ground (neg seq) 1,produ,None,,,,,,,
default,Dir Ground (neg seq) 1,produr,None,,,,,,,
default,Dir Ground (neg seq) 1,root_id,None,,,,,,,
default,Dir Ground (neg seq) 1,typ_id,None,,,,,,,
default,Dir Ground (neg seq) 1,upolu,None,,,,,,,
default,Dir Ground (neg seq) 1,upolur,None,,,,,,,
default,Dir Ground (neg seq) 2,AttributeType,None,,,,,,,
default,Dir Ground (neg seq) 2,cAlpha,None,,,,,,,
default,Dir Ground (neg seq) 2,cBeta,None,,,,,,,
default,Dir Ground (neg seq) 2,cDisplayName,None,,,,,,,
default,Dir Ground (neg seq) 2,cUserDefIndex,None,,,,,,,
default,Dir Ground (neg seq) 2,c_pol,None,,,,,,,
default,Dir Ground (neg seq) 2,c_sfansi,None,,,,,,,
default,Dir Ground (neg seq) 2,c_sfiec,None,,,,,,,
default,Dir Ground (neg seq) 2,charact,None,,,,,,,
default,Dir Ground (neg seq) 2,chr_name,None,,,,,,,
default,Dir Ground (neg seq) 2,ciDist,None,,,,,,,
default,Dir Ground (neg seq) 2,ciDistAll,None,,,,,,,
default,Dir Ground (neg seq) 2,ciDistAllRoot,None,,,,,,,
default,Dir Ground (neg seq) 2,ciDistRoot,None,,,,,,,
default,Dir Ground (neg seq) 2,ciEarthed,None,,,,,,,
default,Dir Ground (neg seq) 2,ciEnergized,None,,,,,,,
default,Dir Ground (neg seq) 2,ciLater,None,,,,,,,
default,Dir Ground (neg seq) 2,ciOutaged,None,,,,,,,
default,Dir Ground (neg seq) 2,cpArea,None,,,,,,,
default,Dir Ground (neg seq) 2,cpBranch,None,,,,,,,
default,Dir Ground (neg seq) 2,cpFeed,None,,,,,,,
default,Dir Ground (neg seq) 2,cpGrid,None,,,,,,,
default,Dir Ground (neg seq) 2,cpHeadFold,None,,,,,,,
default,Dir Ground (neg seq) 2,cpMeteostat,None,,,,,,,
default,Dir Ground (neg seq) 2,cpOperator,None,,,,,,,
default,Dir Ground (neg seq) 2,cpOwner,None,,,,,,,
default,Dir Ground (neg seq) 2,cpSite,None,,,,,,,
default,Dir Ground (neg seq) 2,cpSubstat,None,,,,,,,
default,Dir Ground (neg seq) 2,cpSupplySubstation,None,,,,,,,
default,Dir Ground (neg seq) 2,cpSupplyTransformer,None,,,,,,,
default,Dir Ground (neg seq) 2,cpSupplyTrfStation,None,,,,,,,
default,Dir Ground (neg seq) 2,cpZone,None,,,,,,,
default,Dir Ground (neg seq) 2,cpcpolc,None,,,,,,,
default,Dir Ground (neg seq) 2,cpcuropc,None,,,,,,,
default,Dir Ground (neg seq) 2,cpcuropu,None,,,,,,,
default,Dir Ground (neg seq) 2,cpolc,None,,,,,,,
default,Dir Ground (neg seq) 2,cpolcr,None,,,,,,,
default,Dir Ground (neg seq) 2,cpupolu,None,,,,,,,
default,Dir Ground (neg seq) 2,curopc,None,,,,,,,
default,Dir Ground (neg seq) 2,curopcr,None,,,,,,,
default,Dir Ground (neg seq) 2,curopu,None,,,,,,,
default,Dir Ground (neg seq) 2,curopur,None,,,,,,,
default,Dir Ground (neg seq) 2,dat_src,None,,,,,,,
default,Dir Ground (neg seq) 2,dataExtUnit,None,,,,,,,
default,Dir Ground (neg seq) 2,fold_id,None,,,,,,,
default,Dir Ground (neg seq) 2,for_name,None,,,,,,,
default,Dir Ground (neg seq) 2,gnrl_modby,None,,,,,,,
default,Dir Ground (neg seq) 2,gnrl_modif,None,,,,,,,
default,Dir Ground (neg seq) 2,iSchemeStatus,None,,,,,,,
default,Dir Ground (neg seq) 2,icosphi,None,,,,,,,
default,Dir Ground (neg seq) 2,idir,None,,,,,,,
default,Dir Ground (neg seq) 2,idpol,None,,,,,,,
default,Dir Ground (neg seq) 2,imeasure,None,,,,,,,
default,Dir Ground (neg seq) 2,loc_name,None,,,,,,,
default,Dir Ground (neg seq) 2,mtac,None,,,,,,,
default,Dir Ground (neg seq) 2,mtau,None,,,,,,,
default,Dir Ground (neg seq) 2,outserv,ON,,,,,,,
default,Dir Ground (neg seq) 2,phisec,None,,,,,,,
default,Dir Ground (neg seq) 2,prodc,None,,,,,,,
default,Dir Ground (neg seq) 2,prodcr,None,,,,,,,
default,Dir Ground (neg seq) 2,produ,None,,,,,,,
default,Dir Ground (neg seq) 2,produr,None,,,,,,,
default,Dir Ground (neg seq) 2,root_id,None,,,,,,,
default,Dir Ground (neg seq) 2,typ_id,None,,,,,,,
default,Dir Ground (neg seq) 2,upolu,None,,,,,,,
default,Dir Ground (neg seq) 2,upolur,None,,,,,,,
default,Dir Neg seq,AttributeType,None,,,,,,,
default,Dir Neg seq,cAlpha,None,,,,,,,
default,Dir Neg seq,cBeta,None,,,,,,,
default,Dir Neg seq,cDisplayName,None,,,,,,,
default,Dir Neg seq,cUserDefIndex,None,,,,,,,
default,Dir Neg seq,c_pol,None,,,,,,,
default,Dir Neg seq,c_sfansi,None,,,,,,,
default,Dir Neg seq,c_sfiec,None,,,,,,,
default,Dir Neg seq,charact,None,,,,,,,
default,Dir Neg seq,chr_name,None,,,,,,,
default,Dir Neg seq,ciDist,None,,,,,,,
default,Dir Neg seq,ciDistAll,None,,,,,,,
default,Dir Neg seq,ciDistAllRoot,None,,,,,,,
default,Dir Neg seq,ciDistRoot,None,,,,,,,
default,Dir Neg seq,ciEarthed,None,,,,,,,
default,Dir Neg seq,ciEnergized,None,,,,,,,
default,Dir Neg seq,ciLater,None,,,,,,,
default,Dir Neg seq,ciOutaged,None,,,,,,,
default,Dir Neg seq,cpArea,None,,,,,,,
default,Dir Neg seq,cpBranch,None,,,,,,,
default,Dir Neg seq,cpFeed,None,,,,,,,
default,Dir Neg seq,cpGrid,None,,,,,,,
default,Dir Neg seq,cpHeadFold,None,,,,,,,
default,Dir Neg seq,cpMeteostat,None,,,,,,,
default,Dir Neg seq,cpOperator,None,,,,,,,
default,Dir Neg seq,cpOwner,None,,,,,,,
default,Dir Neg seq,cpSite,None,,,,,,,
default,Dir Neg seq,cpSubstat,None,,,,,,,
default,Dir Neg seq,cpSupplySubstation,None,,,,,,,
default,Dir Neg seq,cpSupplyTransformer,None,,,,,,,
default,Dir Neg seq,cpSupplyTrfStation,None,,,,,,,
default,Dir Neg seq,cpZone,None,,,,,,,
default,Dir Neg seq,cpcpolc,None,,,,,,,
default,Dir Neg seq,cpcuropc,None,,,,,,,
default,Dir Neg seq,cpcuropu,None,,,,,,,
default,Dir Neg seq,cpolc,None,,,,,,,
default,Dir Neg seq,cpolcr,None,,,,,,,
default,Dir Neg seq,cpupolu,None,,,,,,,
default,Dir Neg seq,curopc,None,,,,,,,
default,Dir Neg seq,curopcr,None,,,,,,,
default,Dir Neg seq,curopu,None,,,,,,,
default,Dir Neg seq,curopur,None,,,,,,,
default,Dir Neg seq,dat_src,None,,,,,,,
default,Dir Neg seq,dataExtUnit,None,,,,,,,
default,Dir Neg seq,fold_id,None,,,,,,,
default,Dir Neg seq,for_name,None,,,,,,,
default,Dir Neg seq,gnrl_modby,None,,,,,,,
default,Dir Neg seq,gnrl_modif,None,,,,,,,
default,Dir Neg seq,iSchemeStatus,None,,,,,,,
default,Dir Neg seq,icosphi,None,,,,,,,
default,Dir Neg seq,idir,None,,,,,,,
default,Dir Neg seq,idpol,None,,,,,,,
default,Dir Neg seq,imeasure,None,,,,,,,
default,Dir Neg seq,loc_name,None,,,,,,,
default,Dir Neg seq,mtac,None,,,,,,,
default,Dir Neg seq,mtau,None,,,,,,,
default,Dir Neg seq,outserv,ON,,,,,,,
default,Dir Neg seq,phisec,None,,,,,,,
default,Dir Neg seq,prodc,None,,,,,,,
default,Dir Neg seq,prodcr,None,,,,,,,
default,Dir Neg seq,produ,None,,,,,,,
default,Dir Neg seq,produr,None,,,,,,,
default,Dir Neg seq,root_id,None,,,,,,,
default,Dir Neg seq,typ_id,None,,,,,,,
default,Dir Neg seq,upolu,None,,,,,,,
default,Dir Neg seq,upolur,None,,,,,,,
default,Dir SEF,AttributeType,None,,,,,,,
default,Dir SEF,cAlpha,None,,,,,,,
default,Dir SEF,cBeta,None,,,,,,,
default,Dir SEF,cDisplayName,None,,,,,,,
default,Dir SEF,cUserDefIndex,None,,,,,,,
default,Dir SEF,c_pol,None,,,,,,,
default,Dir SEF,c_sfansi,None,,,,,,,
default,Dir SEF,c_sfiec,None,,,,,,,
default,Dir SEF,charact,None,,,,,,,
default,Dir SEF,chr_name,None,,,,,,,
default,Dir SEF,ciDist,None,,,,,,,
default,Dir SEF,ciDistAll,None,,,,,,,
default,Dir SEF,ciDistAllRoot,None,,,,,,,
default,Dir SEF,ciDistRoot,None,,,,,,,
default,Dir SEF,ciEarthed,None,,,,,,,
default,Dir SEF,ciEnergized,None,,,,,,,
default,Dir SEF,ciLater,None,,,,,,,
default,Dir SEF,ciOutaged,None,,,,,,,
default,Dir SEF,cpArea,None,,,,,,,
default,Dir SEF,cpBranch,None,,,,,,,
default,Dir SEF,cpFeed,None,,,,,,,
default,Dir SEF,cpGrid,None,,,,,,,
default,Dir SEF,cpHeadFold,None,,,,,,,
default,Dir SEF,cpMeteostat,None,,,,,,,
default,Dir SEF,cpOperator,None,,,,,,,
default,Dir SEF,cpOwner,None,,,,,,,
default,Dir SEF,cpSite,None,,,,,,,
default,Dir SEF,cpSubstat,None,,,,,,,
default,Dir SEF,cpSupplySubstation,None,,,,,,,
default,Dir SEF,cpSupplyTransformer,None,,,,,,,
default,Dir SEF,cpSupplyTrfStation,None,,,,,,,
default,Dir SEF,cpZone,None,,,,,,,
default,Dir SEF,cpcpolc,None,,,,,,,
default,Dir SEF,cpcuropc,None,,,,,,,
default,Dir SEF,cpcuropu,None,,,,,,,
default,Dir SEF,cpolc,None,,,,,,,
default,Dir SEF,cpolcr,None,,,,,,,
default,Dir SEF,cpupolu,None,,,,,,,
default,Dir SEF,curopc,None,,,,,,,
default,Dir SEF,curopcr,None,,,,,,,
default,Dir SEF,curopu,None,,,,,,,
default,Dir SEF,curopur,None,,,,,,,
default,Dir SEF,dat_src,None,,,,,,,
default,Dir SEF,dataExtUnit,None,,,,,,,
default,Dir SEF,fold_id,None,,,,,,,
default,Dir SEF,for_name,None,,,,,,,
default,Dir SEF,gnrl_modby,None,,,,,,,
default,Dir SEF,gnrl_modif,None,,,,,,,
default,Dir SEF,iSchemeStatus,None,,,,,,,
default,Dir SEF,icosphi,None,,,,,,,
default,Dir SEF,idir,None,,,,,,,
default,Dir SEF,idpol,None,,,,,,,
default,Dir SEF,imeasure,None,,,,,,,
default,Dir SEF,loc_name,None,,,,,,,
default,Dir SEF,mtac,None,,,,,,,
default,Dir SEF,mtau,None,,,,,,,
default,Dir SEF,outserv,ON,,,,,,,
default,Dir SEF,phisec,None,,,,,,,
default,Dir SEF,prodc,None,,,,,,,
default,Dir SEF,prodcr,None,,,,,,,
default,Dir SEF,produ,None,,,,,,,
default,Dir SEF,produr,None,,,,,,,
default,Dir SEF,root_id,None,,,,,,,
default,Dir SEF,typ_id,None,,,,,,,
default,Dir SEF,upolu,None,,,,,,,
default,Dir SEF,upolur,None,,,,,,,
default,f<1,AttributeType,None,,,,,,,
default,f<1,Fset,None,,,,,,,
default,f<1,Ksample,None,,,,,,,
default,f<1,Tdel,None,,,,,,,
default,f<1,cDisplayName,None,,,,,,,
default,f<1,cTdel,None,,,,,,,
default,f<1,cUserDefIndex,None,,,,,,,
default,f<1,c_type,None,,,,,,,
default,f<1,charact,None,,,,,,,
default,f<1,chr_name,None,,,,,,,
default,f<1,ciDist,None,,,,,,,
default,f<1,ciDistAll,None,,,,,,,
default,f<1,ciDistAllRoot,None,,,,,,,
default,f<1,ciDistRoot,None,,,,,,,
default,f<1,ciEarthed,None,,,,,,,
default,f<1,ciEnergized,None,,,,,,,
default,f<1,ciLater,None,,,,,,,
default,f<1,ciOutaged,None,,,,,,,
default,f<1,cpArea,None,,,,,,,
default,f<1,cpBranch,None,,,,,,,
default,f<1,cpFeed,None,,,,,,,
default,f<1,cpGrid,None,,,,,,,
default,f<1,cpHeadFold,None,,,,,,,
default,f<1,cpMeteostat,None,,,,,,,
default,f<1,cpOperator,None,,,,,,,
default,f<1,cpOwner,None,,,,,,,
default,f<1,cpSite,None,,,,,,,
default,f<1,cpSubstat,None,,,,,,,
default,f<1,cpSupplySubstation,None,,,,,,,
default,f<1,cpSupplyTransformer,None,,,,,,,
default,f<1,cpSupplyTrfStation,None,,,,,,,
default,f<1,cpZone,None,,,,,,,
default,f<1,dFset,None,,,,,,,
default,f<1,dat_src,None,,,,,,,
default,f<1,dataExtUnit,None,,,,,,,
default,f<1,fold_id,None,,,,,,,
default,f<1,for_name,None,,,,,,,
default,f<1,gnrl_modby,None,,,,,,,
default,f<1,gnrl_modif,None,,,,,,,
default,f<1,iSchemeStatus,None,,,,,,,
default,f<1,loc_name,None,,,,,,,
default,f<1,outserv,OFF,,,,,,,
default,f<1,root_id,None,,,,,,,
default,f<1,typ_id,None,,,,,,,
default,f<2,AttributeType,None,,,,,,,
default,f<2,Fset,None,,,,,,,
default,f<2,Ksample,None,,,,,,,
default,f<2,Tdel,None,,,,,,,
default,f<2,cDisplayName,None,,,,,,,
default,f<2,cTdel,None,,,,,,,
default,f<2,cUserDefIndex,None,,,,,,,
default,f<2,c_type,None,,,,,,,
default,f<2,charact,None,,,,,,,
default,f<2,chr_name,None,,,,,,,
default,f<2,ciDist,None,,,,,,,
default,f<2,ciDistAll,None,,,,,,,
default,f<2,ciDistAllRoot,None,,,,,,,
default,f<2,ciDistRoot,None,,,,,,,
default,f<2,ciEarthed,None,,,,,,,
default,f<2,ciEnergized,None,,,,,,,
default,f<2,ciLater,None,,,,,,,
default,f<2,ciOutaged,None,,,,,,,
default,f<2,cpArea,None,,,,,,,
default,f<2,cpBranch,None,,,,,,,
default,f<2,cpFeed,None,,,,,,,
default,f<2,cpGrid,None,,,,,,,
default,f<2,cpHeadFold,None,,,,,,,
default,f<2,cpMeteostat,None,,,,,,,
default,f<2,cpOperator,None,,,,,,,
default,f<2,cpOwner,None,,,,,,,
default,f<2,cpSite,None,,,,,,,
default,f<2,cpSubstat,None,,,,,,,
default,f<2,cpSupplySubstation,None,,,,,,,
default,f<2,cpSupplyTransformer,None,,,,,,,
default,f<2,cpSupplyTrfStation,None,,,,,,,
default,f<2,cpZone,None,,,,,,,
default,f<2,dFset,None,,,,,,,
default,f<2,dat_src,None,,,,,,,
default,f<2,dataExtUnit,None,,,,,,,
default,f<2,fold_id,None,,,,,,,
default,f<2,for_name,None,,,,,,,
default,f<2,gnrl_modby,None,,,,,,,
default,f<2,gnrl_modif,None,,,,,,,
default,f<2,iSchemeStatus,None,,,,,,,
default,f<2,loc_name,None,,,,,,,
default,f<2,outserv,OFF,,,,,,,
default,f<2,root_id,None,,,,,,,
default,f<2,typ_id,None,,,,,,,
default,f<3,AttributeType,None,,,,,,,
default,f<3,Fset,None,,,,,,,
default,f<3,Ksample,None,,,,,,,
default,f<3,Tdel,None,,,,,,,
default,f<3,cDisplayName,None,,,,,,,
default,f<3,cTdel,None,,,,,,,
default,f<3,cUserDefIndex,None,,,,,,,
default,f<3,c_type,None,,,,,,,
default,f<3,charact,None,,,,,,,
default,f<3,chr_name,None,,,,,,,
default,f<3,ciDist,None,,,,,,,
default,f<3,ciDistAll,None,,,,,,,
default,f<3,ciDistAllRoot,None,,,,,,,
default,f<3,ciDistRoot,None,,,,,,,
default,f<3,ciEarthed,None,,,,,,,
default,f<3,ciEnergized,None,,,,,,,
default,f<3,ciLater,None,,,,,,,
default,f<3,ciOutaged,None,,,,,,,
default,f<3,cpArea,None,,,,,,,
default,f<3,cpBranch,None,,,,,,,
default,f<3,cpFeed,None,,,,,,,
default,f<3,cpGrid,None,,,,,,,
default,f<3,cpHeadFold,None,,,,,,,
default,f<3,cpMeteostat,None,,,,,,,
default,f<3,cpOperator,None,,,,,,,
default,f<3,cpOwner,None,,,,,,,
default,f<3,cpSite,None,,,,,,,
default,f<3,cpSubstat,None,,,,,,,
default,f<3,cpSupplySubstation,None,,,,,,,
default,f<3,cpSupplyTransformer,None,,,,,,,
default,f<3,cpSupplyTrfStation,None,,,,,,,
default,f<3,cpZone,None,,,,,,,
default,f<3,dFset,None,,,,,,,
default,f<3,dat_src,None,,,,,,,
default,f<3,dataExtUnit,None,,,,,,,
default,f<3,fold_id,None,,,,,,,
default,f<3,for_name,None,,,,,,,
default,f<3,gnrl_modby,None,,,,,,,
default,f<3,gnrl_modif,None,,,,,,,
default,f<3,iSchemeStatus,None,,,,,,,
default,f<3,loc_name,None,,,,,,,
default,f<3,outserv,OFF,,,,,,,
default,f<3,root_id,None,,,,,,,
default,f<3,typ_id,None,,,,,,,
default,f<4,AttributeType,None,,,,,,,
default,f<4,Fset,None,,,,,,,
default,f<4,Ksample,None,,,,,,,
default,f<4,Tdel,None,,,,,,,
default,f<4,cDisplayName,None,,,,,,,
default,f<4,cTdel,None,,,,,,,
default,f<4,cUserDefIndex,None,,,,,,,
default,f<4,c_type,None,,,,,,,
default,f<4,charact,None,,,,,,,
default,f<4,chr_name,None,,,,,,,
default,f<4,ciDist,None,,,,,,,
default,f<4,ciDistAll,None,,,,,,,
default,f<4,ciDistAllRoot,None,,,,,,,
default,f<4,ciDistRoot,None,,,,,,,
default,f<4,ciEarthed,None,,,,,,,
default,f<4,ciEnergized,None,,,,,,,
default,f<4,ciLater,None,,,,,,,
default,f<4,ciOutaged,None,,,,,,,
default,f<4,cpArea,None,,,,,,,
default,f<4,cpBranch,None,,,,,,,
default,f<4,cpFeed,None,,,,,,,
default,f<4,cpGrid,None,,,,,,,
default,f<4,cpHeadFold,None,,,,,,,
default,f<4,cpMeteostat,None,,,,,,,
default,f<4,cpOperator,None,,,,,,,
default,f<4,cpOwner,None,,,,,,,
default,f<4,cpSite,None,,,,,,,
default,f<4,cpSubstat,None,,,,,,,
default,f<4,cpSupplySubstation,None,,,,,,,
default,f<4,cpSupplyTransformer,None,,,,,,,
default,f<4,cpSupplyTrfStation,None,,,,,,,
default,f<4,cpZone,None,,,,,,,
default,f<4,dFset,None,,,,,,,
default,f<4,dat_src,None,,,,,,,
default,f<4,dataExtUnit,None,,,,,,,
default,f<4,fold_id,None,,,,,,,
default,f<4,for_name,None,,,,,,,
default,f<4,gnrl_modby,None,,,,,,,
default,f<4,gnrl_modif,None,,,,,,,
default,f<4,iSchemeStatus,None,,,,,,,
default,f<4,loc_name,None,,,,,,,
default,f<4,outserv,OFF,,,,,,,
default,f<4,root_id,None,,,,,,,
default,f<4,typ_id,None,,,,,,,
default,f>1,AttributeType,None,,,,,,,
default,f>1,Fset,None,,,,,,,
default,f>1,Ksample,None,,,,,,,
default,f>1,Tdel,None,,,,,,,
default,f>1,cDisplayName,None,,,,,,,
default,f>1,cTdel,None,,,,,,,
default,f>1,cUserDefIndex,None,,,,,,,
default,f>1,c_type,None,,,,,,,
default,f>1,charact,None,,,,,,,
default,f>1,chr_name,None,,,,,,,
default,f>1,ciDist,None,,,,,,,
default,f>1,ciDistAll,None,,,,,,,
default,f>1,ciDistAllRoot,None,,,,,,,
default,f>1,ciDistRoot,None,,,,,,,
default,f>1,ciEarthed,None,,,,,,,
default,f>1,ciEnergized,None,,,,,,,
default,f>1,ciLater,None,,,,,,,
default,f>1,ciOutaged,None,,,,,,,
default,f>1,cpArea,None,,,,,,,
default,f>1,cpBranch,None,,,,,,,
default,f>1,cpFeed,None,,,,,,,
default,f>1,cpGrid,None,,,,,,,
default,f>1,cpHeadFold,None,,,,,,,
default,f>1,cpMeteostat,None,,,,,,,
default,f>1,cpOperator,None,,,,,,,
default,f>1,cpOwner,None,,,,,,,
default,f>1,cpSite,None,,,,,,,
default,f>1,cpSubstat,None,,,,,,,
default,f>1,cpSupplySubstation,None,,,,,,,
default,f>1,cpSupplyTransformer,None,,,,,,,
default,f>1,cpSupplyTrfStation,None,,,,,,,
default,f>1,cpZone,None,,,,,,,
default,f>1,dFset,None,,,,,,,
default,f>1,dat_src,None,,,,,,,
default,f>1,dataExtUnit,None,,,,,,,
default,f>1,fold_id,None,,,,,,,
default,f>1,for_name,None,,,,,,,
default,f>1,gnrl_modby,None,,,,,,,
default,f>1,gnrl_modif,None,,,,,,,
default,f>1,iSchemeStatus,None,,,,,,,
default,f>1,loc_name,None,,,,,,,
default,f>1,outserv,OFF,,,,,,,
default,f>1,root_id,None,,,,,,,
default,f>1,typ_id,None,,,,,,,
default,f>2,AttributeType,None,,,,,,,
default,f>2,Fset,None,,,,,,,
default,f>2,Ksample,None,,,,,,,
default,f>2,Tdel,None,,,,,,,
default,f>2,cDisplayName,None,,,,,,,
default,f>2,cTdel,None,,,,,,,
default,f>2,cUserDefIndex,None,,,,,,,
default,f>2,c_type,None,,,,,,,
default,f>2,charact,None,,,,,,,
default,f>2,chr_name,None,,,,,,,
default,f>2,ciDist,None,,,,,,,
default,f>2,ciDistAll,None,,,,,,,
default,f>2,ciDistAllRoot,None,,,,,,,
default,f>2,ciDistRoot,None,,,,,,,
default,f>2,ciEarthed,None,,,,,,,
default,f>2,ciEnergized,None,,,,,,,
default,f>2,ciLater,None,,,,,,,
default,f>2,ciOutaged,None,,,,,,,
default,f>2,cpArea,None,,,,,,,
default,f>2,cpBranch,None,,,,,,,
default,f>2,cpFeed,None,,,,,,,
default,f>2,cpGrid,None,,,,,,,
default,f>2,cpHeadFold,None,,,,,,,
default,f>2,cpMeteostat,None,,,,,,,
default,f>2,cpOperator,None,,,,,,,
default,f>2,cpOwner,None,,,,,,,
default,f>2,cpSite,None,,,,,,,
default,f>2,cpSubstat,None,,,,,,,
default,f>2,cpSupplySubstation,None,,,,,,,
default,f>2,cpSupplyTransformer,None,,,,,,,
default,f>2,cpSupplyTrfStation,None,,,,,,,
default,f>2,cpZone,None,,,,,,,
default,f>2,dFset,None,,,,,,,
default,f>2,dat_src,None,,,,,,,
default,f>2,dataExtUnit,None,,,,,,,
default,f>2,fold_id,None,,,,,,,
default,f>2,for_name,None,,,,,,,
default,f>2,gnrl_modby,None,,,,,,,
default,f>2,gnrl_modif,None,,,,,,,
default,f>2,iSchemeStatus,None,,,,,,,
default,f>2,loc_name,None,,,,,,,
default,f>2,outserv,OFF,,,,,,,
default,f>2,root_id,None,,,,,,,
default,f>2,typ_id,None,,,,,,,
default,df/dt<1,AttributeType,None,,,,,,,
default,df/dt<1,Fset,None,,,,,,,
default,df/dt<1,Ksample,None,,,,,,,
default,df/dt<1,Tdel,None,,,,,,,
default,df/dt<1,cDisplayName,None,,,,,,,
default,df/dt<1,cTdel,None,,,,,,,
default,df/dt<1,cUserDefIndex,None,,,,,,,
default,df/dt<1,c_type,None,,,,,,,
default,df/dt<1,charact,None,,,,,,,
default,df/dt<1,chr_name,None,,,,,,,
default,df/dt<1,ciDist,None,,,,,,,
default,df/dt<1,ciDistAll,None,,,,,,,
default,df/dt<1,ciDistAllRoot,None,,,,,,,
default,df/dt<1,ciDistRoot,None,,,,,,,
default,df/dt<1,ciEarthed,None,,,,,,,
default,df/dt<1,ciEnergized,None,,,,,,,
default,df/dt<1,ciLater,None,,,,,,,
default,df/dt<1,ciOutaged,None,,,,,,,
default,df/dt<1,cpArea,None,,,,,,,
default,df/dt<1,cpBranch,None,,,,,,,
default,df/dt<1,cpFeed,None,,,,,,,
default,df/dt<1,cpGrid,None,,,,,,,
default,df/dt<1,cpHeadFold,None,,,,,,,
default,df/dt<1,cpMeteostat,None,,,,,,,
default,df/dt<1,cpOperator,None,,,,,,,
default,df/dt<1,cpOwner,None,,,,,,,
default,df/dt<1,cpSite,None,,,,,,,
default,df/dt<1,cpSubstat,None,,,,,,,
default,df/dt<1,cpSupplySubstation,None,,,,,,,
default,df/dt<1,cpSupplyTransformer,None,,,,,,,
default,df/dt<1,cpSupplyTrfStation,None,,,,,,,
default,df/dt<1,cpZone,None,,,,,,,
default,df/dt<1,dFset,None,,,,,,,
default,df/dt<1,dat_src,None,,,,,,,
default,df/dt<1,dataExtUnit,None,,,,,,,
default,df/dt<1,fold_id,None,,,,,,,
default,df/dt<1,for_name,None,,,,,,,
default,df/dt<1,gnrl_modby,None,,,,,,,
default,df/dt<1,gnrl_modif,None,,,,,,,
default,df/dt<1,iSchemeStatus,None,,,,,,,
