FOLDER,ELEMENT,ATTRIBUTE,,,,,,,
Trip 1,NPS Trip Logic,cpSupplySubstation,None,,,,,,
Trip 1,NPS Trip Logic,cpSupplyTransformer,None,,,,,,
Trip 1,NPS Trip Logic,cpSupplyTrfStation,None,,,,,,
Trip 1,NPS Trip Logic,cpZone,None,,,,,,
Trip 1,NPS Trip Logic,dat_src,None,,,,,,
Trip 1,NPS Trip Logic,dataExtUnit,None,,,,,,
Trip 1,NPS Trip Logic,fold_id,None,,,,,,
Trip 1,NPS Trip Logic,for_name,None,,,,,,
Trip 1,NPS Trip Logic,gnrl_modby,None,,,,,,
Trip 1,NPS Trip Logic,gnrl_modif,None,,,,,,
Trip 1,NPS Trip Logic,iSchemeStatus,None,,,,,,
Trip 1,NPS Trip Logic,iout,None,,,,,,
Trip 1,NPS Trip Logic,loc_name,None,,,,,,
Trip 1,NPS Trip Logic,outserv,None,,,,,,
Trip 1,NPS Trip Logic,pSwitch,None,,,,,,
Trip 1,NPS Trip Logic,root_id,None,,,,,,
Trip 1,NPS Trip Logic,sLogic,None,,,,,,
Trip 1,NPS Trip Logic,sTripsig,None,,,,,,
Trip 1,NPS Trip Logic,typ_id,None,,,,,,
Trip 1,PH Trip Logic_dip,y1,None,,,,,,
Trip 1,PH Trip Logic_dip,y2,None,,,,,,
Trip 1,PH Trip Logic_dip,y3,None,,,,,,
Trip 1,PH Trip Logic,AttributeType,None,,,,,,
Trip 1,PH Trip Logic,aDipset,None,,,,,,
Trip 1,PH Trip Logic,cDisplayName,None,,,,,,
Trip 1,PH Trip Logic,cUserDefIndex,None,,,,,,
Trip 1,PH Trip Logic,charact,None,,,,,,
Trip 1,PH Trip Logic,chr_name,None,,,,,,
Trip 1,PH Trip Logic,ciDist,None,,,,,,
Trip 1,PH Trip Logic,ciDistAll,None,,,,,,
Trip 1,PH Trip Logic,ciDistAllRoot,None,,,,,,
Trip 1,PH Trip Logic,ciDistRoot,None,,,,,,
Trip 1,PH Trip Logic,ciEarthed,None,,,,,,
Trip 1,PH Trip Logic,ciEnergized,None,,,,,,
Trip 1,PH Trip Logic,ciLater,None,,,,,,
Trip 1,PH Trip Logic,ciOutaged,None,,,,,,
Trip 1,PH Trip Logic,cpArea,None,,,,,,
Trip 1,PH Trip Logic,cpBranch,None,,,,,,
Trip 1,PH Trip Logic,cpFeed,None,,,,,,
Trip 1,PH Trip Logic,cpGrid,None,,,,,,
Trip 1,PH Trip Logic,cpHeadFold,None,,,,,,
Trip 1,PH Trip Logic,cpMeteostat,None,,,,,,
Trip 1,PH Trip Logic,cpOperator,None,,,,,,
Trip 1,PH Trip Logic,cpOwner,None,,,,,,
Trip 1,PH Trip Logic,cpSite,None,,,,,,
Trip 1,PH Trip Logic,cpSubstat,None,,,,,,
Trip 1,PH Trip Logic,cpSupplySubstation,None,,,,,,
Trip 1,PH Trip Logic,cpSupplyTransformer,None,,,,,,
Trip 1,PH Trip Logic,cpSupplyTrfStation,None,,,,,,
Trip 1,PH Trip Logic,cpZone,None,,,,,,
Trip 1,PH Trip Logic,dat_src,None,,,,,,
Trip 1,PH Trip Logic,dataExtUnit,None,,,,,,
Trip 1,PH Trip Logic,fold_id,None,,,,,,
Trip 1,PH Trip Logic,for_name,None,,,,,,
Trip 1,PH Trip Logic,gnrl_modby,None,,,,,,
Trip 1,PH Trip Logic,gnrl_modif,None,,,,,,
Trip 1,PH Trip Logic,iSchemeStatus,None,,,,,,
Trip 1,PH Trip Logic,iout,None,,,,,,
Trip 1,PH Trip Logic,loc_name,None,,,,,,
Trip 1,PH Trip Logic,outserv,None,,,,,,
Trip 1,PH Trip Logic,pSwitch,None,,,,,,
Trip 1,PH Trip Logic,root_id,None,,,,,,
Trip 1,PH Trip Logic,sLogic,None,,,,,,
Trip 1,PH Trip Logic,sTripsig,None,,,,,,
Trip 1,PH Trip Logic,typ_id,None,,,,,,
Relay Model,Trip 2,AttributeType,None,,,,,,
Relay Model,Trip 2,actset,None,,,,,,
Relay Model,Trip 2,application,None,,,,,,
Relay Model,Trip 2,appr_modby,None,,,,,,
Relay Model,Trip 2,appr_modif,None,,,,,,
Relay Model,Trip 2,appr_status,None,,,,,,
Relay Model,Trip 2,cDisplayName,None,,,,,,
Relay Model,Trip 2,cUserDefIndex,None,,,,,,
Relay Model,Trip 2,c_category,None,,,,,,
Relay Model,Trip 2,cbranch,None,,,,,,
Relay Model,Trip 2,cbranchid,None,,,,,,
Relay Model,Trip 2,cctprim,None,,,,,,
Relay Model,Trip 2,cctsec,None,,,,,,
Relay Model,Trip 2,ccub,None,,,,,,
Relay Model,Trip 2,charact,None,,,,,,
Relay Model,Trip 2,chr_name,None,,,,,,
Relay Model,Trip 2,ciDist,None,,,,,,
Relay Model,Trip 2,ciDistAll,None,,,,,,
Relay Model,Trip 2,ciDistAllRoot,None,,,,,,
Relay Model,Trip 2,ciDistRoot,None,,,,,,
Relay Model,Trip 2,ciEarthed,None,,,,,,
Relay Model,Trip 2,ciEnergized,None,,,,,,
Relay Model,Trip 2,ciLater,None,,,,,,
Relay Model,Trip 2,ciOutaged,None,,,,,,
Relay Model,Trip 2,cn_bus,None,,,,,,
Relay Model,Trip 2,cn_rembus,None,,,,,,
Relay Model,Trip 2,constr,None,,,,,,
Relay Model,Trip 2,contents,None,,,,,,
Relay Model,Trip 2,cpArea,None,,,,,,
Relay Model,Trip 2,cpBranch,None,,,,,,
Relay Model,Trip 2,cpCt,None,,,,,,
Relay Model,Trip 2,cpFeed,None,,,,,,
Relay Model,Trip 2,cpGrid,None,,,,,,
Relay Model,Trip 2,cpHeadFold,None,,,,,,
Relay Model,Trip 2,cpMeteostat,None,,,,,,
Relay Model,Trip 2,cpOperator,None,,,,,,
Relay Model,Trip 2,cpOwner,None,,,,,,
Relay Model,Trip 2,cpShc,None,,,,,,
Relay Model,Trip 2,cpSite,None,,,,,,
Relay Model,Trip 2,cpSubstat,None,,,,,,
Relay Model,Trip 2,cpSupplySubstation,None,,,,,,
Relay Model,Trip 2,cpSupplyTransformer,None,,,,,,
Relay Model,Trip 2,cpSupplyTrfStation,None,,,,,,
Relay Model,Trip 2,cpVt,None,,,,,,
Relay Model,Trip 2,cpZone,None,,,,,,
Relay Model,Trip 2,ctprim,None,,,,,,
Relay Model,Trip 2,ctsec,None,,,,,,
Relay Model,Trip 2,cvtprim,None,,,,,,
Relay Model,Trip 2,cvtsec,None,,,,,,
Relay Model,Trip 2,dat_src,None,,,,,,
Relay Model,Trip 2,dataExtUnit,None,,,,,,
Relay Model,Trip 2,desc,None,,,,,,
Relay Model,Trip 2,dev_no,None,,,,,,
Relay Model,Trip 2,doc_id,None,,,,,,
Relay Model,Trip 2,efaultmaxi,None,,,,,,
Relay Model,Trip 2,efaultmini,None,,,,,,
Relay Model,Trip 2,fold_id,None,,,,,,
Relay Model,Trip 2,for_name,None,,,,,,
Relay Model,Trip 2,gnrl_modby,None,,,,,,
Relay Model,Trip 2,gnrl_modif,None,,,,,,
Relay Model,Trip 2,iComDate,None,,,,,,
Relay Model,Trip 2,iSchemeStatus,None,,,,,,
Relay Model,Trip 2,isSubRelay,None,,,,,,
Relay Model,Trip 2,loc_name,None,,,,,,
Relay Model,Trip 2,outserv,ON,,,,,,
Relay Model,Trip 2,pOperator,None,,,,,,
Relay Model,Trip 2,pOwner,None,,,,,,
Relay Model,Trip 2,pReference,None,,,,,,
Relay Model,Trip 2,pdiselm,None,,,,,,
Relay Model,Trip 2,pelm,None,,,,,,
Relay Model,Trip 2,phfaultmaxi,None,,,,,,
Relay Model,Trip 2,phfaultmini,None,,,,,,
Relay Model,Trip 2,root_id,None,,,,,,
Relay Model,Trip 2,sernum,None,,,,,,
Relay Model,Trip 2,sw_settingsGroups,None,,,,,,
Relay Model,Trip 2,td_bR,None,,,,,,
Relay Model,Trip 2,td_bRC,None,,,,,,
Relay Model,Trip 2,td_bX,None,,,,,,
Relay Model,Trip 2,td_bXC,None,,,,,,
Relay Model,Trip 2,td_bZ,None,,,,,,
Relay Model,Trip 2,td_bZC,None,,,,,,
Relay Model,Trip 2,td_blim,None,,,,,,
Relay Model,Trip 2,td_bobj,None,,,,,,
Relay Model,Trip 2,td_bphi,None,,,,,,
Relay Model,Trip 2,td_bphiC,None,,,,,,
Relay Model,Trip 2,td_bpos,None,,,,,,
Relay Model,Trip 2,td_btpbk,None,,,,,,
Relay Model,Trip 2,td_btrip,None,,,,,,
Relay Model,Trip 2,td_cnt,None,,,,,,
Relay Model,Trip 2,td_fR,None,,,,,,
Relay Model,Trip 2,td_fRC,None,,,,,,
Relay Model,Trip 2,td_fX,None,,,,,,
Relay Model,Trip 2,td_fXC,None,,,,,,
Relay Model,Trip 2,td_fZ,None,,,,,,
Relay Model,Trip 2,td_fZC,None,,,,,,
Relay Model,Trip 2,td_flim,None,,,,,,
Relay Model,Trip 2,td_fobj,None,,,,,,
Relay Model,Trip 2,td_fphi,None,,,,,,
Relay Model,Trip 2,td_fphiC,None,,,,,,
Relay Model,Trip 2,td_fpos,None,,,,,,
Relay Model,Trip 2,td_ftpbk,None,,,,,,
Relay Model,Trip 2,td_ftrip,None,,,,,,
Relay Model,Trip 2,typ_id,None,,,,,,
Relay Model,Trip 2,vtprim,None,,,,,,
Relay Model,Trip 2,vtsec,None,,,,,,
Relay Model,Trip 2,zratio,None,,,,,,
Trip 2,Phase Protection,AttributeType,None,,,,,,
Trip 2,Phase Protection,Ipset,None,,,,,,
Trip 2,Phase Protection,Ipsetr,None,,,,,,
Trip 2,Phase Protection,ModFrame,None,,,,,,
Trip 2,Phase Protection,ResetT,None,,,,,,
Trip 2,Phase Protection,Tadder,Root/Protection/Protection Group A/Trip 2/,Trip 2 Phase Additional,use_setting,None,,,
Trip 2,Phase Protection,Tpset,Root/Protection/Protection Group A/Trip 2/,Trip 2 Phase Time Multiplier,use_setting,None,,,
Trip 2,Phase Protection,Trelblock,None,,,,,,
Trip 2,Phase Protection,Tshift,None,,,,,,
Trip 2,Phase Protection,cDisplayName,None,,,,,,
Trip 2,Phase Protection,cResetT,None,,,,,,
Trip 2,Phase Protection,cTadder,None,,,,,,
Trip 2,Phase Protection,cUserDefIndex,None,,,,,,
Trip 2,Phase Protection,c_sfansi,None,,,,,,
Trip 2,Phase Protection,c_sfiec,None,,,,,,
Trip 2,Phase Protection,c_type,None,,,,,,
Trip 2,Phase Protection,calcuse,None,,,,,,
Trip 2,Phase Protection,charact,None,,,,,,
Trip 2,Phase Protection,chr_name,None,,,,,,
Trip 2,Phase Protection,ciDist,None,,,,,,
Trip 2,Phase Protection,ciDistAll,None,,,,,,
Trip 2,Phase Protection,ciDistAllRoot,None,,,,,,
Trip 2,Phase Protection,ciDistRoot,None,,,,,,
Trip 2,Phase Protection,ciEarthed,None,,,,,,
Trip 2,Phase Protection,ciEnergized,None,,,,,,
Trip 2,Phase Protection,ciLater,None,,,,,,
Trip 2,Phase Protection,ciOutaged,None,,,,,,
Trip 2,Phase Protection,cminresptime,None,,,,,,
Trip 2,Phase Protection,cpArea,None,,,,,,
Trip 2,Phase Protection,cpBranch,None,,,,,,
Trip 2,Phase Protection,cpFeed,None,,,,,,
Trip 2,Phase Protection,cpGrid,None,,,,,,
Trip 2,Phase Protection,cpHeadFold,None,,,,,,
Trip 2,Phase Protection,cpMeteostat,None,,,,,,
Trip 2,Phase Protection,cpOperator,None,,,,,,
Trip 2,Phase Protection,cpOwner,None,,,,,,
Trip 2,Phase Protection,cpSite,None,,,,,,
Trip 2,Phase Protection,cpSubstat,None,,,,,,
Trip 2,Phase Protection,cpSupplySubstation,None,,,,,,
Trip 2,Phase Protection,cpSupplyTransformer,None,,,,,,
Trip 2,Phase Protection,cpSupplyTrfStation,None,,,,,,
Trip 2,Phase Protection,cpZone,None,,,,,,
Trip 2,Phase Protection,dat_src,None,,,,,,
Trip 2,Phase Protection,dataExtUnit,None,,,,,,
Trip 2,Phase Protection,fold_id,None,,,,,,
Trip 2,Phase Protection,for_name,None,,,,,,
Trip 2,Phase Protection,gnrl_modby,None,,,,,,
Trip 2,Phase Protection,gnrl_modif,None,,,,,,
Trip 2,Phase Protection,iSchemeStatus,None,,,,,,
Trip 2,Phase Protection,iacceptblock,None,,,,,,
Trip 2,Phase Protection,idir,None,,,,,,
Trip 2,Phase Protection,loc_name,None,,,,,,
Trip 2,Phase Protection,minresptime,None,,,,,,
Trip 2,Phase Protection,outserv,ON,,,,,,
Trip 2,Phase Protection,pcharac,Root/Protection/Protection Group A/Trip 2/,Trip 2 Phase Curve,use_setting,None,,,
Trip 2,Phase Protection,resetdis,None,,,,,,
Trip 2,Phase Protection,root_id,None,,,,,,
Trip 2,Phase Protection,typ_id,None,,,,,,
Trip 2,Phase Protection,udeftmax,Root/Protection/Protection Group A/,Maximum Time,use_setting,None,,,
Trip 2,Phase Protection,udeftmin,Root/Protection/Protection Group A/Trip 2/,Trip 2 Phase Minimum Time,use_setting,None,,,
Trip 2,Phase Instantaneous Multiplier,AttributeType,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,Ipset,Root/Protection/Protection Group A/Trip 2/,Trip 2 Phase Instantaneous Multiplier,use_setting,None,,,
Trip 2,Phase Instantaneous Multiplier,Ipsetr,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,Trelblock,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,Tset,Root/Protection/Protection Group A/Trip 2/,Trip 2 Phase Minimum Time,use_setting,None,,,
Trip 2,Phase Instantaneous Multiplier,cDisplayName,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cTset,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cUserDefIndex,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,c_sfansi,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,c_sfiec,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,c_type,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,calcuse,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,charact,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,chr_name,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,ciDist,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,ciDistAll,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,ciDistAllRoot,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,ciDistRoot,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,ciEarthed,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,ciEnergized,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,ciLater,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,ciOutaged,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cpArea,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cpBranch,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cpFeed,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cpGrid,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cpHeadFold,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cpMeteostat,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cpOperator,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cpOwner,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cpSite,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cpSubstat,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cpSupplySubstation,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cpSupplyTransformer,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cpSupplyTrfStation,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cpZone,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,cptotime,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,dat_src,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,dataExtUnit,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,fold_id,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,for_name,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,gnrl_modby,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,gnrl_modif,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,iSchemeStatus,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,iacceptblock,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,idir,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,loc_name,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,outserv,Root/Protection/Protection Group A/Trip 2/,Trip 2 Phase Instantaneous Multiplier,use_setting,Off,,,
Trip 2,Phase Instantaneous Multiplier,root_id,None,,,,,,
Trip 2,Phase Instantaneous Multiplier,typ_id,None,,,,,,
Trip 2,Earth Protection,AttributeType,None,,,,,,
Trip 2,Earth Protection,Ipset,None,,,,,,
Trip 2,Earth Protection,Ipsetr,None,,,,,,
Trip 2,Earth Protection,ModFrame,None,,,,,,
Trip 2,Earth Protection,ResetT,None,,,,,,
Trip 2,Earth Protection,Tadder,Root/Protection/Protection Group A/Trip 2/,Trip 2 Earth Additional Time,use_setting,None,,,
Trip 2,Earth Protection,Tpset,Root/Protection/Protection Group A/Trip 2/,Trip 2 Earth Time Multiplier,use_setting,None,,,
Trip 2,Earth Protection,Trelblock,None,,,,,,
Trip 2,Earth Protection,Tshift,None,,,,,,
Trip 2,Earth Protection,cDisplayName,None,,,,,,
Trip 2,Earth Protection,cResetT,None,,,,,,
Trip 2,Earth Protection,cTadder,None,,,,,,
Trip 2,Earth Protection,cUserDefIndex,None,,,,,,
Trip 2,Earth Protection,c_sfansi,None,,,,,,
Trip 2,Earth Protection,c_sfiec,None,,,,,,
Trip 2,Earth Protection,c_type,None,,,,,,
Trip 2,Earth Protection,calcuse,None,,,,,,
Trip 2,Earth Protection,charact,None,,,,,,
Trip 2,Earth Protection,chr_name,None,,,,,,
Trip 2,Earth Protection,ciDist,None,,,,,,
Trip 2,Earth Protection,ciDistAll,None,,,,,,
Trip 2,Earth Protection,ciDistAllRoot,None,,,,,,
Trip 2,Earth Protection,ciDistRoot,None,,,,,,
Trip 2,Earth Protection,ciEarthed,None,,,,,,
Trip 2,Earth Protection,ciEnergized,None,,,,,,
Trip 2,Earth Protection,ciLater,None,,,,,,
Trip 2,Earth Protection,ciOutaged,None,,,,,,
Trip 2,Earth Protection,cminresptime,None,,,,,,
Trip 2,Earth Protection,cpArea,None,,,,,,
Trip 2,Earth Protection,cpBranch,None,,,,,,
Trip 2,Earth Protection,cpFeed,None,,,,,,
Trip 2,Earth Protection,cpGrid,None,,,,,,
Trip 2,Earth Protection,cpHeadFold,None,,,,,,
Trip 2,Earth Protection,cpMeteostat,None,,,,,,
Trip 2,Earth Protection,cpOperator,None,,,,,,
Trip 2,Earth Protection,cpOwner,None,,,,,,
Trip 2,Earth Protection,cpSite,None,,,,,,
Trip 2,Earth Protection,cpSubstat,None,,,,,,
Trip 2,Earth Protection,cpSupplySubstation,None,,,,,,
Trip 2,Earth Protection,cpSupplyTransformer,None,,,,,,
Trip 2,Earth Protection,cpSupplyTrfStation,None,,,,,,
Trip 2,Earth Protection,cpZone,None,,,,,,
Trip 2,Earth Protection,dat_src,None,,,,,,
Trip 2,Earth Protection,dataExtUnit,None,,,,,,
Trip 2,Earth Protection,fold_id,None,,,,,,
Trip 2,Earth Protection,for_name,None,,,,,,
Trip 2,Earth Protection,gnrl_modby,None,,,,,,
Trip 2,Earth Protection,gnrl_modif,None,,,,,,
Trip 2,Earth Protection,iSchemeStatus,None,,,,,,
Trip 2,Earth Protection,iacceptblock,None,,,,,,
Trip 2,Earth Protection,idir,None,,,,,,
Trip 2,Earth Protection,loc_name,None,,,,,,
Trip 2,Earth Protection,minresptime,None,,,,,,
Trip 2,Earth Protection,outserv,ON,,,,,,
Trip 2,Earth Protection,pcharac,Root/Protection/Protection Group A/Trip 2/,Trip 2 Earth Curve,use_setting,None,,,
Trip 2,Earth Protection,resetdis,None,,,,,,
Trip 2,Earth Protection,root_id,None,,,,,,
Trip 2,Earth Protection,typ_id,None,,,,,,
Trip 2,Earth Protection,udeftmax,None,,,,,,
Trip 2,Earth Protection,udeftmin,Root/Protection/Protection Group A/Trip 2/,Trip 2 Earth Minimum Time,use_setting,None,,,
Trip 2,Earth  Instantaneous Multiplier,AttributeType,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,Ipset,Root/Protection/Protection Group A/Trip 2/,Trip 2 Earth Instantaneous Multiplier,use_setting,None,,,
Trip 2,Earth  Instantaneous Multiplier,Ipsetr,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,Trelblock,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,Tset,Root/Protection/Protection Group A/Trip 2/,Trip 2 Earth Minimum Time,use_setting,None,,,
Trip 2,Earth  Instantaneous Multiplier,cDisplayName,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cTset,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cUserDefIndex,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,c_sfansi,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,c_sfiec,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,c_type,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,calcuse,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,charact,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,chr_name,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,ciDist,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,ciDistAll,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,ciDistAllRoot,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,ciDistRoot,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,ciEarthed,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,ciEnergized,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,ciLater,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,ciOutaged,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cpArea,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cpBranch,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cpFeed,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cpGrid,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cpHeadFold,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cpMeteostat,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cpOperator,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cpOwner,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cpSite,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cpSubstat,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cpSupplySubstation,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cpSupplyTransformer,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cpSupplyTrfStation,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cpZone,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,cptotime,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,dat_src,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,dataExtUnit,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,fold_id,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,for_name,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,gnrl_modby,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,gnrl_modif,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,iSchemeStatus,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,iacceptblock,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,idir,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,loc_name,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,outserv,Root/Protection/Protection Group A/Trip 2/,Trip 2 Earth Instantaneous Multiplier,use_setting,Off,,,
Trip 2,Earth  Instantaneous Multiplier,root_id,None,,,,,,
Trip 2,Earth  Instantaneous Multiplier,typ_id,None,,,,,,
Trip 2,SEF Protection,AttributeType,None,,,,,,
Trip 2,SEF Protection,Ipset,None,,,,,,
Trip 2,SEF Protection,Ipsetr,None,,,,,,
Trip 2,SEF Protection,Trelblock,None,,,,,,
Trip 2,SEF Protection,Tset,Root/Protection/Protection Group A/Trip 2/,Trip 2 SEF Definite Time,use_setting,None,,,
Trip 2,SEF Protection,cDisplayName,None,,,,,,
Trip 2,SEF Protection,cTset,None,,,,,,
Trip 2,SEF Protection,cUserDefIndex,None,,,,,,
Trip 2,SEF Protection,c_sfansi,None,,,,,,
Trip 2,SEF Protection,c_sfiec,None,,,,,,
Trip 2,SEF Protection,c_type,None,,,,,,
Trip 2,SEF Protection,calcuse,None,,,,,,
Trip 2,SEF Protection,charact,None,,,,,,
Trip 2,SEF Protection,chr_name,None,,,,,,
Trip 2,SEF Protection,ciDist,None,,,,,,
Trip 2,SEF Protection,ciDistAll,None,,,,,,
Trip 2,SEF Protection,ciDistAllRoot,None,,,,,,
Trip 2,SEF Protection,ciDistRoot,None,,,,,,
Trip 2,SEF Protection,ciEarthed,None,,,,,,
Trip 2,SEF Protection,ciEnergized,None,,,,,,
Trip 2,SEF Protection,ciLater,None,,,,,,
Trip 2,SEF Protection,ciOutaged,None,,,,,,
Trip 2,SEF Protection,cpArea,None,,,,,,
Trip 2,SEF Protection,cpBranch,None,,,,,,
Trip 2,SEF Protection,cpFeed,None,,,,,,
Trip 2,SEF Protection,cpGrid,None,,,,,,
Trip 2,SEF Protection,cpHeadFold,None,,,,,,
Trip 2,SEF Protection,cpMeteostat,None,,,,,,
Trip 2,SEF Protection,cpOperator,None,,,,,,
Trip 2,SEF Protection,cpOwner,None,,,,,,
Trip 2,SEF Protection,cpSite,None,,,,,,
Trip 2,SEF Protection,cpSubstat,None,,,,,,
Trip 2,SEF Protection,cpSupplySubstation,None,,,,,,
Trip 2,SEF Protection,cpSupplyTransformer,None,,,,,,
Trip 2,SEF Protection,cpSupplyTrfStation,None,,,,,,
Trip 2,SEF Protection,cpZone,None,,,,,,
Trip 2,SEF Protection,cptotime,None,,,,,,
Trip 2,SEF Protection,dat_src,None,,,,,,
Trip 2,SEF Protection,dataExtUnit,None,,,,,,
Trip 2,SEF Protection,fold_id,None,,,,,,
Trip 2,SEF Protection,for_name,None,,,,,,
Trip 2,SEF Protection,gnrl_modby,None,,,,,,
Trip 2,SEF Protection,gnrl_modif,None,,,,,,
Trip 2,SEF Protection,iSchemeStatus,None,,,,,,
Trip 2,SEF Protection,iacceptblock,None,,,,,,
Trip 2,SEF Protection,idir,None,,,,,,
Trip 2,SEF Protection,loc_name,None,,,,,,
Trip 2,SEF Protection,outserv,Root/Control/,Sensitive Earth Fault Detection,use_setting,Off,,,
Trip 2,SEF Protection,root_id,None,,,,,,
Trip 2,SEF Protection,typ_id,None,,,,,,
Trip 2,Negative Phase Sequence,cUserDefIndex,None,,,,,,
Trip 2,NPS Instantaneous Multiplier,cUserDefIndex,None,,,,,,
Trip 3,Negative Phase Sequence,cUserDefIndex,None,,,,,,
Trip 3,NPS Instantaneous Multiplier,cUserDefIndex,None,,,,,,
Trip 4,Negative Phase Sequence,cUserDefIndex,None,,,,,,
Trip 4,NPS Instantaneous Multiplier,cUserDefIndex,None,,,,,,
Relay Model,NPS Setting Current,cTset,None,,,,,,
Relay Model,NPS Pickup Multiplier,cTset,None,,,,,,
Trip 1,NPS Instantaneous Multiplier,cTset,None,,,,,,
Trip 2,NPS Instantaneous Multiplier,cTset,None,,,,,,
Trip 3,NPS Instantaneous Multiplier,cTset,None,,,,,,
Trip 4,NPS Instantaneous Multiplier,cTset,None,,,,,,
