FOLDER,ELEMENT,ATTRIBUTE,,,,
default,Toc Ph C,pcharac,Parameters/,Curve_C,use_setting,None
default,Toc Ph C,resetdis,None,,,
default,Toc Ph C,root_id,None,,,
default,Toc Ph C,typ_id,None,,,
default,Toc Ph C,udeftmax,None,,,
default,Toc Ph C,udeftmin,None,,,
default,Ioc Ph C,AttributeType,None,,,
default,Ioc Ph C,Ipset,Parameters/,Iinst_C,use_setting,None
default,Ioc Ph C,Ipsetr,None,,,
default,Ioc Ph C,Trelblock,None,,,
default,Ioc Ph C,Tset,None,,,
default,Ioc Ph C,cDisplayName,None,,,
default,Ioc Ph C,cTset,None,,,
default,Ioc Ph C,cUserDefIndex,None,,,
default,Ioc Ph C,c_sfansi,None,,,
default,Ioc Ph C,c_sfiec,None,,,
default,Ioc Ph C,c_type,None,,,
default,Ioc Ph C,calcuse,None,,,
default,Ioc Ph C,charact,None,,,
default,Ioc Ph C,chr_name,None,,,
default,Ioc Ph C,ciDist,None,,,
default,Ioc Ph C,ciDistAll,None,,,
default,Ioc Ph C,ciDistAllRoot,None,,,
default,Ioc Ph C,ciDistRoot,None,,,
default,Ioc Ph C,ciEarthed,None,,,
default,Ioc Ph C,ciEnergized,None,,,
default,Ioc Ph C,ciLater,None,,,
default,Ioc Ph C,ciOutaged,None,,,
default,Ioc Ph C,cpArea,None,,,
default,Ioc Ph C,cpBranch,None,,,
default,Ioc Ph C,cpFeed,None,,,
default,Ioc Ph C,cpGrid,None,,,
default,Ioc Ph C,cpHeadFold,None,,,
default,Ioc Ph C,cpMeteostat,None,,,
default,Ioc Ph C,cpOperator,None,,,
default,Ioc Ph C,cpOwner,None,,,
default,Ioc Ph C,cpSite,None,,,
default,Ioc Ph C,cpSubstat,None,,,
default,Ioc Ph C,cpSupplySubstation,None,,,
default,Ioc Ph C,cpSupplyTransformer,None,,,
default,Ioc Ph C,cpSupplyTrfStation,None,,,
default,Ioc Ph C,cpZone,None,,,
default,Ioc Ph C,cptotime,None,,,
default,Ioc Ph C,dat_src,None,,,
default,Ioc Ph C,dataExtDesc,None,,,
default,Ioc Ph C,dataExtUnit,None,,,
default,Ioc Ph C,fold_id,None,,,
default,Ioc Ph C,for_name,None,,,
default,Ioc Ph C,gnrl_modby,None,,,
default,Ioc Ph C,gnrl_modif,None,,,
default,Ioc Ph C,iSchemeStatus,None,,,
default,Ioc Ph C,iacceptblock,None,,,
default,Ioc Ph C,idir,None,,,
default,Ioc Ph C,loc_name,None,,,
