relaysettingid,nameenu,actualvalue
8CC0700B-1ACF-4494-BA92-841A931CB7C1,Ratio I_6,160.0
8CC0700B-1ACF-4494-BA92-841A931CB7C1,Iprim_6,800.0
26933882-8A6E-43AA-95B3-85ABFAE9FDCD,Iprim_1,600.0
8CC0700B-1ACF-4494-BA92-841A931CB7C1,Isec_1,5.0
8CC0700B-1ACF-4494-BA92-841A931CB7C1,Iprim_3,1600.0
26933882-8A6E-43AA-95B3-85ABFAE9FDCD,Iprim_3,1600.0
8CC0700B-1ACF-4494-BA92-841A931CB7C1,Isec_3,5.0
26933882-8A6E-43AA-95B3-85ABFAE9FDCD,Ratio I_6,160.0
8CC0700B-1ACF-4494-BA92-841A931CB7C1,Ratio I_3,320.0
7D9EDD85-4832-447D-BAE0-F58B8AFE8BF5,Isec_1,5.0
F649528F-C96A-46F2-BC1E-DB367750F503,Iprim_7,400.0
E482DBEE-2430-45DC-A6C7-F1BC7A6F7DD8,Isec_1,1.0
37393CE2-E475-4BE4-8714-9004E3D7C715,Iprim_6,400.0
37393CE2-E475-4BE4-8714-9004E3D7C715,Isec_5,1.0
7B6E1B59-CE4E-48CC-A095-F5B436C6CF73,Ratio I_4,2000.0
DEF630CE-7222-4A82-8C4B-5782AE32C8CF,Isec_3,5.0
37393CE2-E475-4BE4-8714-9004E3D7C715,Isec_4,1.0
F649528F-C96A-46F2-BC1E-DB367750F503,Iprim_4,2000.0
D1DF9EB1-1176-4F50-BD8F-A74EC2DB7DCA,Isec,5.0
B9CE704D-2EC7-4275-B5EE-7C217D875F14,Ratio I_2,10.0
498F48E5-D6F6-4761-8CE3-C6A5ED38F490,Ratio I,80.0
9DA7B9B3-3C69-4237-B3BF-1D1917A23E36,Isec_1,5.0
F75DBE17-E1E8-4A8E-82EB-15CA20D20BA2,Ratio I_2,400.0
506B396B-EBB6-4732-997F-1A0D10073FCA,Ratio I_1,160.0
272010F2-8A5D-4AB6-B514-5C57D97D92AF,Ratio I_1,160.0
F75DBE17-E1E8-4A8E-82EB-15CA20D20BA2,Isec_1,5.0
1A164F40-14DF-4E21-818F-E0B70E0002E4,Iprim_1,2000.0
DE0BA193-AF60-4FB2-B747-B8CD3360B1CE,Iprim_1,2000.0
DE0BA193-AF60-4FB2-B747-B8CD3360B1CE,Isec_1,5.0
C3A37B1D-09C7-4239-AB8A-B1B8BEC2338E,Ratio I,400.0
FC1EAC6C-373C-4DE6-850F-226638FB0C0D,Ratio I_2,400.0
75C8FE8E-EAB9-4C68-9E2C-A54D994ED0AF,Iprim,400.0
FC1EAC6C-373C-4DE6-850F-226638FB0C0D,Isec_2,5.0
1A164F40-14DF-4E21-818F-E0B70E0002E4,Isec_2,5.0
1A164F40-14DF-4E21-818F-E0B70E0002E4,Ratio I,120.0
E4933F6C-45F2-4393-BD91-B656F3F30B18,Ratio I_1,80.0
DF749246-6226-43E2-BCB6-18422C6AE5E1,Ratio I_1,240.0
E4933F6C-45F2-4393-BD91-B656F3F30B18,Isec_1,5.0
B4AD5CEF-F267-4F5A-825F-A72D815E80C7,Isec,1.0
B4AD5CEF-F267-4F5A-825F-A72D815E80C7,Iprim,2000.0
B4AD5CEF-F267-4F5A-825F-A72D815E80C7,Ratio I,2000.0
B79B1215-6EF6-40CA-A600-B910382B306A,Ratio I,80.0
B52280EC-B061-4853-851B-10A8F178FCFE,Ratio I,80.0
0585A921-A55D-4D18-8375-D1BD11EDDE58,Ratio I,80.0
6DEF0765-457B-439D-A8CA-98170A11F0A7,Iprim,400.0
29548AA3-6759-4A84-B728-3272FA67285F,Ratio I_1,400.0
BD2A7268-86CC-49D8-BE85-FB90B6623ECF,Isec,5.0
F338258C-CFCF-4EF1-B50A-9467C3F216D2,Ratio I,120.0
CD23D6D2-4D91-41EE-A59C-71D82E55F2D3,Isec,5.0
F338258C-CFCF-4EF1-B50A-9467C3F216D2,Iprim,600.0
CD23D6D2-4D91-41EE-A59C-71D82E55F2D3,Iprim,600.0
AD429594-90AE-48E0-8461-64C940D1A3DA,Ratio I_1,400.0
AD429594-90AE-48E0-8461-64C940D1A3DA,Isec_1,5.0
29548AA3-6759-4A84-B728-3272FA67285F,Isec_1,5.0
29548AA3-6759-4A84-B728-3272FA67285F,Iprim_1,2000.0
4DB6EC67-B726-48D7-9047-B8AFB31EDADE,Ratio I_1,160.0
C4016A51-C201-489A-8A65-5C93F855EABE,Ip1,600.0
E989D159-5ADD-4CD3-9899-3874D00C69CE,Ratio I_1,80.0
CA0C5A33-E08C-4A8D-91DF-CEBF827C7A7E,Iprim_1,400.0
475FB888-6B96-413E-BDE0-55F01AB2F246,Ratio I_1,2500.0
E989D159-5ADD-4CD3-9899-3874D00C69CE,Iprim_1,400.0
CA0C5A33-E08C-4A8D-91DF-CEBF827C7A7E,Isec_1,5.0
E989D159-5ADD-4CD3-9899-3874D00C69CE,Isec_1,5.0
FA8AB673-E049-4FEC-A502-9527FA146FA4,Isec,5.0
B79B1215-6EF6-40CA-A600-B910382B306A,Isec,5.0
74A72B5E-14A3-4A85-854B-3BFDF5079424,Iprim,400.0
074FAC91-8EEE-4768-93AC-54D3DC27815E,Ratio I,80.0
B52280EC-B061-4853-851B-10A8F178FCFE,Iprim,400.0
946275CD-9B63-40C5-AB8A-C1AE76110788,Iprim,400.0
946275CD-9B63-40C5-AB8A-C1AE76110788,Isec,5.0
8EEF5114-969E-418C-B0B0-527A27B87BAA,Is1,5.0
DC450400-E2C8-465A-AD5F-E957D034005D,Ratio I,80.0
00D22848-71F7-432E-8B8C-04DAADF939D9,Ip1,400.0
0C931281-8480-4AC3-80D9-19949D20AC75,Ip1,400.0
A61A6E7A-9656-4405-96B9-05C53B7F4662,Ip1,400.0
D7E2BAF9-CC91-4D34-9881-237917F0B807,F_CTR1,80.0
C315C73A-2BAD-4EC1-8A90-3CBA983A573D,Is1,5.0
70F21787-61EF-4234-BAE8-9894D186CC88,Iprim_1,800.0
32079761-4A84-4965-8115-2AC77244F785,Vsec,110.0
70F21787-61EF-4234-BAE8-9894D186CC88,Vsec,110.0
E07A3B86-7212-408A-8525-9FA78135F600,Ratio V,300.0
32079761-4A84-4965-8115-2AC77244F785,Ratio V,300.0
3E0B0607-9DDC-43AC-9473-25B0420A2029,Ratio I_1,120.0
879A9461-FC4F-4C9A-B27E-7749A0E46833,Ratio I_6,2000.0
F91D3B2F-D5AE-432F-AB7D-B51DB6493AD4,Iprim_1,300.0
B021C142-D403-4C74-8A36-D5AD24248B66,Iprim_1,800.0
1661485F-9980-4849-BEDA-AC2C95715350,Iprim_1,400.0
F1C7B368-027E-4607-8B3C-A6A92EA8732B,Isec_1,5.0
FF17D501-DFBC-45D9-9371-16C01401AFA1,Iprim_1,2000.0
F2FD2491-B754-48A4-9321-63A065030724,Isec_1,5.0
01F81545-F3EF-42D7-961C-B17EF17E294E,Ratio I_1,1000.0
9AC7AD9D-266E-42C4-88AC-7D6330A310C9,Iprim_1,600.0
D3A68149-0145-4F6E-932D-D6BBA13E5937,Isec_1,5.0
D80922AA-6639-4950-A5ED-52DC9C4AC316,Ratio I_1,2000.0
69A77F18-C555-4C1E-9E26-E2AEE5F39FA1,Isec_1,5.0
A856AA58-2E90-4597-A273-4BE28826BF05,Ratio I_1,1000.0
F6759841-10E3-48C2-80A3-AD23EB602350,Ratio I_1,1600.0
0BE3CA06-1F1B-467E-8AA2-31E0D48C885F,Isec_1,5.0
96C6B5DD-66AC-45F8-B7A0-9087E1101AB3,Ratio V,300.0
37C4AAA3-A16B-448A-9D89-A328BE8F06C3,Is1,1.0
2B393389-CA69-40C5-82BC-3AA76DE4488C,Ratio I_2,80.0
C6100384-3704-40E2-9E1B-E37F77E8C973,Ratio I_1,1.0
0701989B-9E3B-42DA-B551-C92115C0238B,Iprim_1,600.0
DB5AF4D4-2583-4002-A096-6B6513450BA8,Isec_1,5.0
96A45CC2-76B2-44D4-A300-6B7118A76796,Ratio I_1,80.0
4178787D-1998-4492-A7B3-337631B24E02,Vprim,33000.0
05E32EE2-17A5-4C04-A0AA-8286D54C936A,Iprim_1,
69CC21E1-48FC-44F9-B88C-A5E557C3846A,Iprim_1,400.0
F7C1D951-DD0A-4404-A7CA-10CBD605E711,Ratio I_4,400.0
2B9AB331-CBFD-46B9-B9EA-53841460518D,Iprim_2,600.0
358915CE-8A94-4110-AFB8-3B2DADED855C,Iprim_1,400.0
EE2ED58D-FDF9-4416-B37A-4095CF7F98C8,Ratio I_3,400.0
F7C1D951-DD0A-4404-A7CA-10CBD605E711,Ratio I_3,400.0
B8B55C0C-EA60-4E03-A267-B2BBAAD77927,Iprim_1,800.0
1F6C78A4-360C-4A0D-8ADD-BF3947FAE6F9,Is2,1.0
DCC5683A-117F-4DAC-9380-6FE60877100E,Isec_2,1.0
E47678A2-C45A-444B-A317-2A9D4B4F7043,Ratio I_1,160.0
2E850404-6690-4BC0-A421-48F6CDB50929,Ip1,600.0
9C62F20C-123D-4A64-9A42-C32EB2FF46C1,Is1,1.0
2E850404-6690-4BC0-A421-48F6CDB50929,Is1,1.0
4821FDC1-855C-4B2E-BCD2-AFE73C09BEEE,Iprim,800.0
9C62F20C-123D-4A64-9A42-C32EB2FF46C1,Ip1,800.0
4821FDC1-855C-4B2E-BCD2-AFE73C09BEEE,Vprim,11000.0
205868A3-52EE-4263-98CA-71B70247F41B,F_CTR1,80.0
E06BA098-1F85-4616-8DDC-CF168FD8D5B2,Is1,5.0
FED77DC9-4FA3-493A-9E70-EBB96771EC59,Iprim_1,1200.0
A7B5A138-7171-41AA-95E4-267C6C093DA5,Ratio I_1,240.0
ECD46C16-0AB3-40A3-97AB-01F529F52C50,Isec_1,1.0
ECD46C16-0AB3-40A3-97AB-01F529F52C50,Iprim_1,2500.0
4872DEF0-3C37-4B75-A7F5-22A7FA57D9B8,Iprim_4,1000.0
35ECC050-973A-4C0D-ADC5-D917B1DF31AD,Ratio I_3,320.0
2B8C02F3-052D-4666-9A4E-5B84F4499BF0,Ratio I_1,80.0
6286FD01-5706-4D80-8FFE-5091EDCC0455,Iprim_1,1600.0
7164F27B-87E9-4D61-BACA-CE959ACF77B9,Iprim_1,600.0
C4DFF7AD-9A1B-4366-B6FD-D48AEC5CC691,Ratio I_1,80.0
7164F27B-87E9-4D61-BACA-CE959ACF77B9,Ratio V,100.0
C5C78E3F-9C32-4DF1-9E7F-4AF3E41F17F4,Vprim,33000.0
7164F27B-87E9-4D61-BACA-CE959ACF77B9,Ratio I_1,120.0
C4DFF7AD-9A1B-4366-B6FD-D48AEC5CC691,Isec_1,5.0
C8902424-D30C-4772-AC1A-4862FE25A2E4,Ratio I_1,80.0
4872DEF0-3C37-4B75-A7F5-22A7FA57D9B8,Ratio I_3,200.0
4872DEF0-3C37-4B75-A7F5-22A7FA57D9B8,Isec_1,5.0
D804BABE-587F-4451-8DDC-95922C4D9CFB,Isec_1,1.0
D804BABE-587F-4451-8DDC-95922C4D9CFB,Iprim_1,2000.0
B70F32F4-50BF-47B8-B674-7C736C14978E,Isec_1,5.0
8DE26476-C8DA-4492-BECF-78188F648DA6,Ratio I_1,160.0
B70F32F4-50BF-47B8-B674-7C736C14978E,Iprim_1,600.0
F59CB27B-BB48-4E6D-8A02-B2B3AE37B9AB,Ratio I,120.0
B70F32F4-50BF-47B8-B674-7C736C14978E,Ratio I_1,120.0
A270DC47-9A52-4FA0-B7C9-7C08F65F6AB2,Isec,5.0
3A35ACE1-0226-4B09-A80A-BDA0E3B63D3D,Ratio I_1,80.0
B89DB1C3-CE41-4A5D-B661-F9835C984A27,Isec_1,5.0
C12F84F5-F462-4EDC-B9B9-F1AD70FDBD03,Isec_1,5.0
3A35ACE1-0226-4B09-A80A-BDA0E3B63D3D,Iprim_1,400.0
B89DB1C3-CE41-4A5D-B661-F9835C984A27,Iprim_1,400.0
0B54CE95-F729-4CEE-93E6-855E17429EA9,F_CTR1,160.0
E87C3912-C635-45A8-8F3F-BA3CF900F5F3,Ratio I_1,120.0
760C0B9C-7614-4BA8-AA73-F4C12D22AC3C,Iprim_1,400.0
7512EC03-4F22-4298-8589-1B2A484017A1,Isec_1,5.0
760C0B9C-7614-4BA8-AA73-F4C12D22AC3C,Ratio I_1,80.0
7512EC03-4F22-4298-8589-1B2A484017A1,Ratio I_1,80.0
7D9EDD85-4832-447D-BAE0-F58B8AFE8BF5,Ratio I_1,80.0
7D9EDD85-4832-447D-BAE0-F58B8AFE8BF5,Iprim_1,400.0
AEF6A771-396B-40AC-8DC6-B7A8FD61D059,Isec_1,5.0
498F48E5-D6F6-4761-8CE3-C6A5ED38F490,Iprim,400.0
D15F96ED-14A7-4F26-B018-1CE9A3F12496,Isec,5.0
D1DF9EB1-1176-4F50-BD8F-A74EC2DB7DCA,Ratio I,80.0
22D44A97-886B-4F9F-9687-9FC53B23CFF8,Ratio I,400.0
D5EB16DF-B666-4533-84E1-09DC58A4426F,Iprim,400.0
314EE36D-041D-45CE-A829-026BED3F0607,Isec,5.0
D15F96ED-14A7-4F26-B018-1CE9A3F12496,Ratio I,80.0
2343A54E-B384-4B82-8A96-DACF4E939E7E,Isec_1,1.0
CBDE20D0-0996-4A3A-9AF0-67F1BB93D1F1,Isec,5.0
33888C37-FD8D-48BF-AF02-8C73FD86D57A,Ratio I,80.0
6C7A6974-BA25-4777-977E-4F520AA4520B,Iprim,400.0
A2B2B982-319F-49D1-B967-8CC8B36BE088,Ratio I,80.0
85A345AB-3FED-48AF-A64F-73D8FA476F10,Isec,5.0
83FD94E4-E5FE-4A1D-9C00-BADA7F6C076A,Isec,5.0
7BA9F253-CA30-4A37-8F6C-C53ABE148D7E,Ratio I_1,200.0
CBDE20D0-0996-4A3A-9AF0-67F1BB93D1F1,Iprim,400.0
9DA7B9B3-3C69-4237-B3BF-1D1917A23E36,Iprim_1,800.0
7BA9F253-CA30-4A37-8F6C-C53ABE148D7E,Iprim_1,200.0
33888C37-FD8D-48BF-AF02-8C73FD86D57A,Isec,5.0
A7C3FE77-2A04-4E16-9692-B9932D187AED,Isec,5.0
B9CE704D-2EC7-4275-B5EE-7C217D875F14,Isec_1,5.0
B9CE704D-2EC7-4275-B5EE-7C217D875F14,Ratio I_1,80.0
CBDE20D0-0996-4A3A-9AF0-67F1BB93D1F1,Ratio I,80.0
2343A54E-B384-4B82-8A96-DACF4E939E7E,Ratio I,80.0
05F26570-BE11-45EB-88E6-96D75AB28338,Iprim,400.0
2343A54E-B384-4B82-8A96-DACF4E939E7E,Iprim_1,10.0
2343A54E-B384-4B82-8A96-DACF4E939E7E,Ratio I_1,10.0
506B396B-EBB6-4732-997F-1A0D10073FCA,Isec_1,5.0
695BB74E-0E89-4521-95FF-B62B98097AFD,Iprim,400.0
FA8AB673-E049-4FEC-A502-9527FA146FA4,Ratio I,80.0
F27B936B-34B4-4214-B343-2B3F0D76F4FF,Iprim,400.0
74A72B5E-14A3-4A85-854B-3BFDF5079424,Ratio I,80.0
FB23D88F-7611-405A-9139-0C657928BB37,Iprim,400.0
074FAC91-8EEE-4768-93AC-54D3DC27815E,Iprim,400.0
D34764AC-8D7B-45BC-A409-D3E033116532,Isec,5.0
31A5DEF7-40E8-4139-B589-20514800FC7C,Isec,5.0
6DEF0765-457B-439D-A8CA-98170A11F0A7,Ratio I,80.0
2E5DFF23-ADD1-45A0-B59D-9D20F820FAB9,Isec,5.0
0585A921-A55D-4D18-8375-D1BD11EDDE58,Isec,5.0
F27B936B-34B4-4214-B343-2B3F0D76F4FF,Isec,5.0
B52280EC-B061-4853-851B-10A8F178FCFE,Isec,5.0
8EEF5114-969E-418C-B0B0-527A27B87BAA,Ip1,400.0
998B514C-EADB-4605-AB58-4C337A0EE989,Is1,5.0
99E2D810-BCE3-48D5-8046-4A8F1C1C40CA,Is1,5.0
D7E2BAF9-CC91-4D34-9881-237917F0B807,Is1,5.0
C8DCB8C6-8FD0-4DEC-BDDD-D4B13874AD09,F_CTR1,80.0
5532A486-D8FD-48BD-86D6-CED62514F682,Iprim_3,2000.0
A96DDB3D-1B66-4B09-A124-55482B876297,Iprim_6,800.0
FE1384FB-EEED-411B-81C6-FEDEF9CBE2CD,F_CTR1,80.0
72C1DCFA-645A-4B36-9D2E-E8F01473738D,Ratio I_1,120.0
DAE5CFD8-62CC-4681-B1BE-0086FF15BAE8,Isec_1,5.0
B3EAD568-A687-4B27-A863-5DE2EDC7808B,Isec_1,5.0
AF042E43-0C82-4461-9B27-44182E94C77C,Ratio I_1,80.0
DAE5CFD8-62CC-4681-B1BE-0086FF15BAE8,Iprim_1,400.0
DAE5CFD8-62CC-4681-B1BE-0086FF15BAE8,Ratio I_1,80.0
2601C147-1A82-4E9C-A07D-7FB5260AB5E7,Iprim_1,600.0
0EE51768-C9FB-42E5-AFAC-E714AE6A2F54,Ratio I_1,120.0
2601C147-1A82-4E9C-A07D-7FB5260AB5E7,Isec_1,5.0
918A524D-A195-4B62-A137-6E3549FF51A6,Isec_1,5.0
AF042E43-0C82-4461-9B27-44182E94C77C,Iprim_1,400.0
918A524D-A195-4B62-A137-6E3549FF51A6,Iprim_1,400.0
B3EAD568-A687-4B27-A863-5DE2EDC7808B,Iprim_1,400.0
2601C147-1A82-4E9C-A07D-7FB5260AB5E7,Ratio I_1,120.0
5954AE10-8B71-4D26-969F-288100EA551A,Isec,5.0
074FAC91-8EEE-4768-93AC-54D3DC27815E,Isec,5.0
695BB74E-0E89-4521-95FF-B62B98097AFD,Isec,5.0
FA8AB673-E049-4FEC-A502-9527FA146FA4,Iprim,400.0
82B07C09-E993-4051-ABA6-E96E3F2DD0B0,Isec,5.0
74A72B5E-14A3-4A85-854B-3BFDF5079424,Isec,5.0
3A17CDB2-550B-4B08-B497-EC18B56E76B1,Ratio I,80.0
2E5DFF23-ADD1-45A0-B59D-9D20F820FAB9,Iprim,400.0
E1F81682-9D35-433D-B050-CCC1B056D199,Is1,5.0
C315C73A-2BAD-4EC1-8A90-3CBA983A573D,F_CTR1,80.0
96588ACB-7FB2-4A64-8BFC-85815FDD7E05,Ip1,400.0
8EEF5114-969E-418C-B0B0-527A27B87BAA,F_CTR1,80.0
8D460D07-9670-46DC-95C1-050A35623AC8,Ip1,400.0
00D22848-71F7-432E-8B8C-04DAADF939D9,F_CTR1,80.0
A716F20F-FA17-4741-83BB-2E77D1C5059B,F_CTR1,80.0
A96E02A7-67F2-4D1E-BE08-8EB4098918C5,F_CTR1,80.0
167B933F-18AE-4029-B1C0-0777764A93BB,Is1,5.0
167B933F-18AE-4029-B1C0-0777764A93BB,F_CTR1,80.0
8CA15E2A-5275-492F-9BF3-EA9CBE5D04DB,Isec_1,1.0
37393CE2-E475-4BE4-8714-9004E3D7C715,Ratio I_5,600.0
37393CE2-E475-4BE4-8714-9004E3D7C715,Ratio I_7,400.0
064EB4E1-97F8-4183-B4FC-5267E0D870F0,Ratio I_1,1600.0
AC9AEE12-A5A2-4BF6-B7F4-9FDB87E81B5F,Ratio I_1,160.0
CB0D6EBD-FDA7-4682-88BA-4278A03780A4,Iprim_1,800.0
575638E8-D38C-4944-B49C-B348406EA73E,Ratio I_1,80.0
169EE207-6530-4960-8D19-0192DCF6330A,Iprim_1,1200.0
549E37AF-0321-4175-B01B-0A0F9071A947,Isec_1,5.0
B8B55C0C-EA60-4E03-A267-B2BBAAD77927,Iprim_3,1600.0
031BB051-6869-4D86-8051-D7DCABE7EBBD,Isec_2,5.0
28F17BE8-0899-40FC-BDC5-62AF1A65D3F6,Ratio I_1,80.0
AB43B5D2-FB96-48F6-B172-70D6CCDE83DD,Isec_1,5.0
88378248-EDD6-47DA-BBDB-7D28AFC8C030,Ratio I_1,80.0
98ED0177-CC05-4BD5-8B57-33C2FFA3A52B,Ratio I_1,120.0
9AABE533-2769-4892-A938-6C666B57808B,Iprim_1,1600.0
EE2ED58D-FDF9-4416-B37A-4095CF7F98C8,Isec_4,5.0
EE2ED58D-FDF9-4416-B37A-4095CF7F98C8,Isec_5,1.0
3FEF925A-487D-459C-92E7-8F802DD3E2CC,Iprim_1,300.0
D0439E96-9A59-4927-BECB-FD19BBB94956,Ratio I_1,1000.0
3F07B47E-92DF-4183-B06F-0E19E19C0ED6,Ratio I_1,80.0
3A22D06E-AFC5-4F46-AF44-29B15FD3A1E1,Ratio I_1,80.0
C118BE2B-5105-4237-949E-A5E3AF56486D,Isec_1,5.0
96C6B5DD-66AC-45F8-B7A0-9087E1101AB3,Isec_1,5.0
219A6E21-CAE3-44D3-826E-5F01473F2AA0,Iprim_1,800.0
B08CAEF8-FD5D-4C22-A33D-AF8B351DCAE6,Isec_1,5.0
F600BC28-4464-4277-B7DC-F92C12DC0FDC,Ratio I_1,400.0
B58E6D2F-DD7A-4E3C-BAAF-BFBF5F191DB0,Ratio I_1,80.0
EF0BFC7E-DCCD-4434-88A0-E62BB5A6B810,Isec_1,5.0
696DB43B-7743-4C18-B0F7-11E5CA8ADD76,Ratio I_1,160.0
ED973A50-23D7-48B5-B3F2-C627191D2418,Iprim_1,600.0
06C26DA3-31B3-4F6F-A222-FBC1AC7662F7,Isec_1,1.0
AE3EAE53-B844-4FE8-B069-6BDFE48BA93C,Iprim_1,600.0
79CA4237-9200-4CFA-9740-9CF96CB08AA5,Iprim_3,1600.0
21736541-AC0E-4850-8AD8-A26ACE620D93,Isec_1,5.0
3F296F52-4134-4E80-9E86-67C70212F805,Ratio I_1,800.0
91C219A2-2273-4EB8-AB82-A8589114FC0B,Iprim_1,400.0
8BB47670-5653-4A27-8F3E-A125FC4FA5E4,Isec_1,5.0
794D99B5-3FBA-4D54-BAAE-A79741A8673E,Iprim_1,2000.0
66AD07E7-0591-417D-9281-A43AC516934A,Iprim_1,400.0
E3EE1F9E-54B7-408F-8694-2731AC722285,Iprim_1,400.0
EC1A06B6-1B17-4D92-A7F2-F467E0EF338C,Iprim_1,400.0
1BF0065E-86C0-4F00-B6DD-113B73E6500E,Isec_1,5.0
003C587A-CDBB-4B89-A536-C0113258073D,Ratio I_1,80.0
54EADD9E-A83E-46D2-B94B-588F3023C6F8,Isec_1,5.0
54EADD9E-A83E-46D2-B94B-588F3023C6F8,Iprim_1,400.0
54EADD9E-A83E-46D2-B94B-588F3023C6F8,Ratio I_1,80.0
B5155764-164A-41EB-ADEF-0468D375B51E,Iprim_1,400.0
35ECC050-973A-4C0D-ADC5-D917B1DF31AD,Vsec,110.0
4872DEF0-3C37-4B75-A7F5-22A7FA57D9B8,Ratio I_4,200.0
2B8C02F3-052D-4666-9A4E-5B84F4499BF0,Iprim_1,400.0
6286FD01-5706-4D80-8FFE-5091EDCC0455,Isec_2,5.0
3A6DB88C-3472-45B8-8ABB-EF645D49A3D2,Isec_1,5.0
ADA9088D-DF7C-4B26-8170-55C72900A3DD,Isec_1,5.0
6286FD01-5706-4D80-8FFE-5091EDCC0455,Isec_1,5.0
D69E39B3-743D-45C7-AB8F-3DF59D5A826B,Isec_1,5.0
5CF90150-6EC6-4935-B539-79A47BC9879F,Ratio I_1,80.0
B3FCB804-CB9A-4004-9C7B-4FE768C75AB6,Isec_1,5.0
887B4985-80D5-416A-9E5C-216F3527EE66,Iprim_1,400.0
C5C78E3F-9C32-4DF1-9E7F-4AF3E41F17F4,Vsec,110.0
6936449A-B612-49EA-8161-2293E349E768,Isec_1,5.0
2B8C02F3-052D-4666-9A4E-5B84F4499BF0,Isec_1,5.0
C6EFF582-20C2-4A8F-BDE8-5BCFBCE3F39E,Ratio I_1,80.0
4872DEF0-3C37-4B75-A7F5-22A7FA57D9B8,Ratio I_2,200.0
06CD595A-F5EE-43CB-BD45-3678290554C5,Isec_1,5.0
F338258C-CFCF-4EF1-B50A-9467C3F216D2,Isec,5.0
CD23D6D2-4D91-41EE-A59C-71D82E55F2D3,Ratio I,120.0
BD2A7268-86CC-49D8-BE85-FB90B6623ECF,Iprim,600.0
AD429594-90AE-48E0-8461-64C940D1A3DA,Iprim_1,2000.0
E87C3912-C635-45A8-8F3F-BA3CF900F5F3,Isec_1,5.0
E87C3912-C635-45A8-8F3F-BA3CF900F5F3,Iprim_1,600.0
C888E25D-3CB8-4C87-9153-99E6200FFB01,Isec_1,5.0
BD5F357A-0CDA-47E8-8700-EFA4B44ECD16,Iprim_1,1000.0
C888E25D-3CB8-4C87-9153-99E6200FFB01,Ratio I_1,120.0
4303EC18-C49E-4151-839C-5AFE8FE7C408,Iprim_1,1000.0
C12940BA-75E6-4051-991D-BAD0D37976AE,Ratio I_1,1000.0
C888E25D-3CB8-4C87-9153-99E6200FFB01,Iprim_1,600.0
BD5F357A-0CDA-47E8-8700-EFA4B44ECD16,Ratio I_1,1000.0
580BAB78-480B-4729-958C-18C00CEC32A4,Iprim_1,400.0
DA822A00-1A75-4AEA-86BE-1C12347C4AE4,Iprim_1,400.0
DD8219F4-F124-4710-B139-2B3EDACEC6A7,Isec_1,5.0
CA0C5A33-E08C-4A8D-91DF-CEBF827C7A7E,Ratio I_1,80.0
475FB888-6B96-413E-BDE0-55F01AB2F246,Isec_1,1.0
475FB888-6B96-413E-BDE0-55F01AB2F246,Iprim_1,2500.0
5A58C197-5D2D-487F-AA4A-5DF9E9F74C58,Ratio I_1,120.0
8DAFC4D9-7C64-40AA-A149-F65745972BD3,Isec_1,5.0
9DA7B9B3-3C69-4237-B3BF-1D1917A23E36,Ratio I_1,160.0
22D44A97-886B-4F9F-9687-9FC53B23CFF8,Iprim,2000.0
D5EB16DF-B666-4533-84E1-09DC58A4426F,Isec,5.0
D1DF9EB1-1176-4F50-BD8F-A74EC2DB7DCA,Iprim,400.0
05F26570-BE11-45EB-88E6-96D75AB28338,Isec,5.0
A2B2B982-319F-49D1-B967-8CC8B36BE088,Isec,5.0
75E0D2C3-A1A3-44CB-8C43-7C3E0F112968,Iprim,400.0
314EE36D-041D-45CE-A829-026BED3F0607,Iprim,400.0
85A345AB-3FED-48AF-A64F-73D8FA476F10,Iprim,400.0
D15F96ED-14A7-4F26-B018-1CE9A3F12496,Iprim,400.0
A2B2B982-319F-49D1-B967-8CC8B36BE088,Iprim,400.0
A7C3FE77-2A04-4E16-9692-B9932D187AED,Ratio I,80.0
AEF6A771-396B-40AC-8DC6-B7A8FD61D059,Iprim,400.0
1B348AA3-09AC-43E9-8A8E-377112D506CA,Iprim,400.0
A1857A26-7AED-4B69-A3BF-2694D3223D0E,Iprim,10.0
82B07C09-E993-4051-ABA6-E96E3F2DD0B0,Ratio I,80.0
B79B1215-6EF6-40CA-A600-B910382B306A,Iprim,400.0
F27B936B-34B4-4214-B343-2B3F0D76F4FF,Ratio I,80.0
7005E67F-CF51-4E5A-8A4E-7274FE92B38C,Ratio I,80.0
1B348AA3-09AC-43E9-8A8E-377112D506CA,Isec,5.0
82B07C09-E993-4051-ABA6-E96E3F2DD0B0,Iprim,400.0
5954AE10-8B71-4D26-969F-288100EA551A,Ratio I,80.0
6DEF0765-457B-439D-A8CA-98170A11F0A7,Isec,5.0
5954AE10-8B71-4D26-969F-288100EA551A,Iprim,400.0
0BB71FE9-F479-409E-B14C-6261E9DCA02F,Is1,5.0
8C8B17B9-D793-4557-9D56-FF8C69AA5588,F_CTR1,80.0
A96E02A7-67F2-4D1E-BE08-8EB4098918C5,Is1,5.0
29F01CF9-578E-43EF-A6A5-233D0E38DF46,Ip1,400.0
167B933F-18AE-4029-B1C0-0777764A93BB,Ip1,400.0
DBB78D37-3806-40EB-A30D-02FA92746FBE,Ratio I_1,240.0
A716F20F-FA17-4741-83BB-2E77D1C5059B,Is1,5.0
A716F20F-FA17-4741-83BB-2E77D1C5059B,Ip1,400.0
28A5A52A-50F3-45E2-840D-7A093A2836D4,Ip1,400.0
B1DC3CEB-63EB-4503-94ED-204E539C12C9,Is1,5.0
5532A486-D8FD-48BD-86D6-CED62514F682,Ratio I_1,120.0
