asset_id,equip_no,plant_no
111637027,000008753493,GS-797667                     
84324538,000007291256,GS-886560                     
85344574,000008597798,GS-1540961                    
95734736,000008646849,GS-786008                     
112037810,000008935334,GS-856406                     
112041312,000008936133,GS-856263                     
111607287,000008732152,GS-796833                     
111608638,000008733087,GS-797927                     
112510129,000009264547,GS-887598                     
112519872,000009275259,GS-889054                     
50063870,000002111458,GS-63260                      
84116918,000006959942,GS-691522                     
60000595,000002321171,GS-65354                      
85051585,000008239139,GS-1362880                    
85050344,000008239066,GS-1362560                    
111679022,000008785257,GS-810187                     
21024767,000002159992,GS-73405                      
40213791,000002574166,GS-62327                      
10131790,000002229150,GS-71823                      
50066789,000002858448,GS-63662                      
50072803,000002652259,GS-81611                      
50072827,000002653301,GS-81620                      
10130173,000002683106,GS-71697                      
50061684,000002166253,GS-80804                      
60001905,000002230863,GS-66343                      
83905720,000006596617,GS-523520                     
10105741,000002275630,GS-70912                      
112756574,000009467319,GS-910372                     
112763447,000009470621,GS-910802                     
84194585,000007263353,GS-776000                     
84034549,000006809462,GS-656401                     
84199121,000007263450,GS-781366                     
84897596,000008079406,GS-1276885                    
60000691,000002245210,GS-65445                      
112614221,000009362377,GS-897307                     
84469224,000007630027,GS-999691                     
111562851,000008697061,GS-797965                     
112641114,000009387402,GS-899689                     
112636955,000009383749,GS-900366                     
85161217,000008332166,GS-1414080                    
84497205,000007630065,GS-1024720                    
50080059,000002382299,GS-81959                      
84662684,000007854957,GS-1115765                    
84809372,000007995098,GS-1218000                    
21002617,000002245072,GS-54261                      
84491411,000007630051,GS-1020242                    
84283716,000007263438,GS-844000                     
60000364,000002290424,GS-65152                      
112222199,000009011059,GS-860981                     
84478109,000007630023,GS-1007601                    
84565379,000007714662,GS-1074160                    
84836281,000008027467,GS-1238320                    
60001820,000002227891,GS-66273                      
21002481,000002244528,GS-54247                      
83998632,000006763393,GS-621760                     
85213941,000008464510,GS-1446880                    
21025115,000002471472,GS-73631                      
84843432,000008040079,GS-1241600                    
84930049,000008110596,GS-1307600                    
84934436,000008115534,GS-1314961                    
84255411,000007263426,GS-824400                     
84884866,000008072608,GS-1264720                    
60000828,000002312569,GS-65565                      
21004061,000002594967,GS-805592                     
60001000,000002239839,GS-65718                      
84437486,000007610627,GS-978320                     
40212693,000002308295,GS-61760                      
30061661,000002112638,GS-56591                      
30061879,000002077258,GS-56803                      
30061732,000002536066,GS-56662                      
60001778,000002337546,GS-66239                      
30061839,000002541272,GS-56764                      
84351487,000007630068,GS-911922                     
84351488,000007630072,GS-911923                     
100836007,000008643553,GS-787114                     
84349577,000007325606,GS-909120                     
111829381,000008885124,GS-847941                     
112698949,000009432604,GS-906564                     
112276702,000009037585,GS-864112                     
10100444,000002275083,GS-70895                      
50072516,000002665650,GS-81558                      
10029186,000002817282,GS-53116                      
111520482,000008669747,GS-792936                     
111520557,000008669869,GS-793518                     
112645361,000009391998,GS-894793                     
112475105,000009228025,GS-884658                     
112476794,000009229888,GS-884880                     
112451435,000009205367,GS-2611680                    
112442761,000009197384,GS-881000                     
112452329,000009206161,GS-882162                     
111818302,000008874713,GS-823756                     
111817122,000008873654,GS-823450                     
84484491,000007630031,GS-1009764                    
10105916,000002791412,GS-71001                      
84549828,000007690817,GS-1065200                    
84471080,000007630050,GS-1001440                    
84492396,000007630052,GS-1020720                    
84870079,000008060527,GS-1253208                    
85102908,000008266964,GS-1380481                    
60001175,000002280751,GS-52449                      
84509196,000007623302,GS-995687                     
111593778,000008721694,GS-801398                     
21022204,000002571525,GS-55381                      
82885726,000005900059,GS-343280                     
112427487,000009181153,GS-879850                     
112430479,000009183976,GS-880278                     
85222145,000008474911,GS-1453120                    
60325770,000002147638,GS-67652                      
112478961,000009231048,GS-885074                     
112495311,000009249279,GS-887092                     
112542488,000009295569,GS-891901                     
85270019,000008527005,GS-1479203                    
10129667,000002739844,GS-71589                      
10114715,000002268373,GS-71159                      
50065193,000005309671,GS-63456                      
21023824,000002414953,GS-72737                      
10135318,000002512725,GS-70088                      
84102000,000006939768,GS-718241                     
25276063,000002874325,GS-75082                      
40205736,000002367291,GS-77838                      
112614163,000009362378,GS-898125                     
84372935,000007610260,GS-935040                     
112674832,000009414791,GS-903878                     
84528708,000007655402,GS-1049760                    
50068237,000002112799,GS-63913                      
60001075,000002241937,GS-65751                      
83908783,000006600426,GS-527280                     
111503821,000008657070,GS-791238                     
50061457,000002379099,GS-80746                      
111602832,000008728665,GS-802604                     
112223527,000009011920,GS-858864                     
112222119,000009011094,GS-860972                     
112222185,000009011095,GS-860979                     
112446384,000009200623,GS-877887                     
112522690,000009278458,GS-889144                     
21021143,000002212510,GS-55220                      
21021141,000002212441,GS-55218                      
112458993,000009211231,GS-882738                     
84505258,000007616834,GS-1033440                    
84505259,000007616829,GS-1033441                    
85184747,000008434336,GS-123-0005                   
84478108,000007630022,GS-1007600                    
84691264,000007894634,GS-1153200                    
84549568,000007690615,GS-1063601                    
84839556,000008034556,GS-1240160                    
10030187,000002300104,GS-53857                      
21025299,000002460463,GS-73802                      
111814659,000008871445,GS-823006                     
84020661,000006794824,GS-643200                     
10030184,000002300068,GS-53856                      
84923859,000008105318,GS-1303520                    
112146488,000008972563,GS-857058                     
83947141,000006678878,GS-565362                     
85158712,000008323966,GS-1409762                    
84934435,000008115539,GS-1314960                    
84934437,000008115535,GS-1314962                    
50060239,000002393035,GS-80531                      
84186007,000007263350,GS-767201                     
84539250,000007670504,GS-1058160                    
40212690,000002308207,GS-61758                      
60001489,000002274923,GS-66033                      
30061776,000002538273,GS-56704                      
60001263,000002283109,GS-65861                      
60001893,000002230427,GS-66332                      
60000143,000002327993,GS-64961                      
30061877,000002077171,GS-56801                      
30061684,000002113577,GS-56614                      
30061710,000002534823,GS-56640                      
60001901,000002230725,GS-66340                      
60001920,000002231296,GS-66351                      
30061783,000002538633,GS-56711                      
60001803,000002227338,GS-66259                      
30061816,000002540316,GS-56744                      
30061862,000002076567,GS-56786                      
60001566,000002276790,GS-66070                      
60001595,000002277755,GS-66098                      
60001600,000002277961,GS-66103                      
84490717,000007630048,GS-1019200                    
100831711,000008649321,GS-787124                     
111827780,000008882859,GS-824647                     
50082935,000002365349,GS-82332                      
112108136,000008953823,GS-852217                     
112637363,000009384218,GS-900540                     
112646276,000009392779,GS-900762                     
112645904,000009392518,GS-901328                     
112656981,000009400512,GS-902248                     
112698511,000009432084,GS-904650                     
112718644,000009445275,GS-907260                     
112537028,000009290761,GS-890830                     
112708879,000009439980,GS-906950                     
112277771,000009038678,GS-863878                     
112278262,000009039251,GS-864458                     
84934079,000008115202,GS-1314000                    
85193567,000008444275,GS-1417362                    
112451434,000009205373,GS-882586                     
112500081,000009253647,GS-887170                     
111818316,000008874712,GS-823812                     
112467964,000009219283,GS-873830                     
50064940,000002079167,GS-63427                      
85102907,000008266971,GS-1380480                    
21024388,000002740103,GS-73121                      
10132746,000002718377,GS-71933                      
82619942,000005438943,GS-214347                     
82649445,000005541742,GS-238721                     
112132578,000008964435,GS-857118                     
85163166,000008353893,GS-1403764                    
85017691,000008227718,GS-1298483                    
84384302,000007626164,GS-940080                     
84900199,000008082146,GS-1280880                    
40204951,000002772100,GS-61138                      
50071240,000002844627,GS-81401                      
50074084,000002657253,GS-63972                      
21025325,000002461773,GS-73827                      
80114075,000002728614,GS-68126                      
84492397,000007630053,GS-1020721                    
84492400,000007630054,GS-1020724                    
84492401,000007630055,GS-1020725                    
84492403,000007630057,GS-1020727                    
84500527,000007608174,GS-1027760                    
112274850,000009035351,GS-863844                     
112278902,000009040207,GS-864350                     
112281725,000009043048,GS-863729                     
112275494,000009035882,GS-863888                     
112555333,000009308484,GS-892982                     
50067594,000002118705,GS-63809                      
84405081,000007630036,GS-911043                     
84658157,000007846405,GS-1112243                    
10128647,000002262707,GS-71465                      
112508617,000009262749,GS-887693                     
112536119,000009290509,GS-890568                     
112673159,000009412755,GS-903530                     
112537012,000009290759,GS-890832                     
112405954,000009161305,GS-876309                     
111639631,000008755917,GS-806624                     
111623152,000008744292,GS-804983                     
111616266,000008739476,GS-804398                     
111622939,000008744273,GS-803008                     
111624596,000008745053,GS-805106                     
50069226,000002504961,GS-81133                      
84939676,000008122041,GS-1321841                    
21001158,000002638810,GS-54159                      
25280578,000002260874,GS-89548                      
10029773,000002132369,GS-53535                      
10030268,000002302752,GS-53924                      
112484751,000009236859,GS-885736                     
84228489,000007263443,GS-804401                     
84900861,000008083184,GS-1282560                    
84371343,000007355414,GS-934240                     
50070095,000002779232,GS-81239                      
50079938,000002378655,GS-81907                      
10037183,000002272154,GS-70807                      
60000566,000002319986,GS-65329                      
10130179,000002683288,GS-71699                      
21024175,000002164964,GS-72962                      
60000194,000002390932,GS-65008                      
84452938,000007629989,GS-988160                     
84463891,000007629999,GS-994962                     
84549341,000007690455,GS-1032801                    
112459560,000009211674,GS-2624960                    
30061896,000002077883,GS-56820                      
30061615,000002110909,GS-56545                      
30061985,000002081480,GS-56904                      
60001714,000002335476,GS-66191                      
10131799,000002229261,GS-71825                      
112381933,000009137515,GS-874824                     
112348307,000009104961,GS-870237                     
112433638,000009187464,GS-880514                     
112354638,000009110533,GS-871468                     
21010637,000002217295,GS-54957                      
21024681,000002478317,GS-73334                      
21023476,000002522968,GS-72491                      
21023959,000002511522,GS-72819                      
80122591,000002705558,GS-86719                      
112469096,000009220283,GS-884018                     
112411429,000009167552,GS-877804                     
112411442,000009167557,GS-872623                     
84939168,000008121380,GS-1321050                    
85019593,000008229671,GS-1356560                    
84902792,000008085672,GS-1285361                    
80126394,000002701695,GS-87927                      
84919832,000008101959,GS-1299762                    
10029119,000002815514,GS-53082                      
112490643,000009244241,GS-882993                     
84509530,000007623739,GS-1023521                    
85224523,000008477837,GS-1454486                    
60000277,000002394328,GS-65076                      
60001431,000002236438,GS-65990                      
40214841,000002563803,GS-62668                      
30061790,000002539010,GS-56718                      
112522237,000009278039,GS-889414                     
112277893,000009038781,GS-863318                     
60322344,000002154469,GS-67417                      
112558476,000009311232,GS-893440                     
112518693,000009274586,GS-889056                     
111800207,000008861478,GS-822227                     
111798640,000008860415,GS-821785                     
25266054,000002129947,GS-73944                      
82543442,000005212840,GS-240969                     
85156621,000008319475,GS-1408728                    
10131761,000002228527,GS-71804                      
21025111,000002471268,GS-73627                      
84104166,000006942557,GS-635531                     
21005589,000002241038,GS-54538                      
84596814,000007841127,GS-1106240                    
84545077,000007682936,GS-1061120                    
112464757,000009217168,GS-883174                     
112520319,000009275769,GS-888970                     
112551131,000009304408,GS-2770800                    
84668299,000007864497,GS-1124480                    
112283409,000009045268,GS-864915                     
85152824,000008312464,GS-1398652                    
85176554,000008423294,GS-763806                     
112533745,000009288268,GS-890204                     
84892043,000008086319,GS-1269603                    
10128228,000002746421,GS-71310                      
60000634,000002322846,GS-65388                      
84532216,000007659682,GS-1052880                    
21021602,000002420412,GS-55304                      
112563390,000009316203,GS-893622                     
112608641,000009356181,GS-897646                     
112518826,000009274720,GS-889170                     
112469542,000009220758,GS-884152                     
112527582,000009282971,GS-889110                     
112502959,000009255797,GS-887420                     
112716013,000009443795,GS-907234                     
111818813,000008875445,GS-823458                     
111821870,000008878237,GS-824096                     
111821796,000008878208,GS-824540                     
111778305,000008849468,GS-819838                     
111821523,000008877810,GS-823820                     
83966347,000006708162,GS-586643                     
85158715,000008323968,GS-1409765                    
84901786,000008084227,GS-1284320                    
50063337,000002296069,GS-63177                      
84579096,000007735516,GS-1086561                    
83923745,000006632706,GS-539802                     
50075463,000002574849,GS-64164                      
111566953,000008700562,GS-798626                     
60000626,000002591160,GS-68877                      
84074611,000006895116,GS-694801                     
10128211,000002745923,GS-71300                      
111829190,000008884483,GS-819439                     
111831690,000008886972,GS-823743                     
112468973,000009220176,GS-884100                     
112704578,000009437249,GS-906692                     
112537005,000009290755,GS-890828                     
112574242,000009325814,GS-894694                     
112502943,000009255783,GS-887354                     
112695071,000009429753,GS-904960                     
112603886,000009352406,GS-897034                     
84177657,000007056161,GS-760401                     
84692905,000007897697,GS-1154720                    
84922348,000008103554,GS-1302481                    
84935786,000008118004,GS-1316400                    
84947630,000008139741,GS-1333200                    
40212779,000002685283,GS-61817                      
50070094,000002779152,GS-81238                      
50069298,000002099920,GS-81141                      
50068663,000002106153,GS-81046                      
84696798,000007902410,GS-1158961                    
80126390,000002701494,GS-87923                      
111641931,000008757144,GS-806920                     
60001118,000002278738,GS-65775                      
84411284,000007629982,GS-960000                     
84656994,000007845390,GS-1110880                    
112480466,000009232709,GS-2666721                    
112536811,000009290717,GS-890740                     
84809380,000007995093,GS-1218080                    
112284765,000009046591,GS-863575                     
84930464,000008110849,GS-1308400                    
85042541,000008236128,GS-1361680                    
50075219,000002636208,GS-64127                      
30184425,000002401579,GS-77624                      
30184417,000002401262,GS-77617                      
30184383,000002399955,GS-77585                      
10131801,000002229287,GS-71826                      
10130149,000002682448,GS-71691                      
84596556,000007764617,GS-1105842                    
60001941,000002232009,GS-66368                      
112435252,000009189051,GS-873057                     
112367754,000009121781,GS-873131                     
21023689,000002172828,GS-72640                      
112533653,000009288209,GS-890902                     
112304251,000009068300,GS-867064                     
82602675,000005358085,GS-208892                     
50084799,000002115769,GS-64572                      
112674942,000009414944,GS-903880                     
111552078,000008689376,GS-796626                     
10029125,000002815855,GS-53088                      
82433012,000002156187,GS-52694                      
40198684,000002092301,GS-58336                      
30184433,000002401928,GS-77632                      
50072402,000002661245,GS-81536                      
111503282,000008656616,GS-791090                     
10029752,000002131936,GS-53522                      
30061634,000002111617,GS-56564                      
84238567,000007263448,GS-813040                     
84527072,000007652855,GS-1049600                    
85253718,000008510492,GS-1470323                    
84873227,000008063776,GS-1256001                    
50061851,000002315861,GS-80839                      
10029870,000002134663,GS-53605                      
84224599,000007263370,GS-801440                     
112555251,000009308519,GS-892984                     
84370908,000007354733,GS-933440                     
84711127,000007928008,GS-1124801                    
85102911,000008266973,GS-1380484                    
84042088,000006818485,GS-662640                     
84334683,000007618538,GS-893601                     
50068003,000002199209,GS-63870                      
50074693,000002585251,GS-64068                      
84369886,000007629943,GS-931920                     
84495213,000007625793,GS-1023920                    
112654304,000009398208,GS-901815                     
60000706,000002245770,GS-65458                      
111608038,000008732502,GS-1821443                    
111600758,000008726942,GS-802462                     
50068068,000002200884,GS-63883                      
50079593,000002388786,GS-81825                      
112489220,000009242596,GS-886148                     
112515819,000009271171,GS-2693454                    
112466588,000009218113,GS-883542                     
111592673,000008720955,GS-801061                     
84685104,000007887295,GS-1143842                    
112480813,000009232978,GS-885290                     
112270865,000009031876,GS-861098                     
50068977,000002793309,GS-81080                      
50067858,000002843337,GS-63852                      
10128284,000002746989,GS-71321                      
21007847,000002585687,GS-54729                      
112727132,000009450386,GS-908502                     
112670365,000009410283,GS-903166                     
112573906,000009325365,GS-866453                     
112573936,000009325362,GS-866454                     
83975448,000006727338,GS-563122                     
112478339,000009230643,GS-884884                     
112792134,000009491463,GS-913284                     
84275353,000007263380,GS-837200                     
112434148,000009188373,GS-876947                     
112424057,000009177550,GS-879136                     
84679837,000007880156,GS-1137441                    
60026894,000002199800,GS-85177                      
84469728,000007630005,GS-1000407                    
50070622,000002036518,GS-81293                      
50072568,000002667771,GS-81567                      
50061815,000002314788,GS-80833                      
50060088,000002206687,GS-80509                      
21025086,000002470054,GS-73603                      
84104392,000006942765,GS-668007                     
10030241,000002301744,GS-53897                      
30061794,000002539198,GS-56722                      
112626410,000009374678,GS-899382                     
112646803,000009393412,GS-901336                     
84700767,000007907852,GS-1163600                    
111531329,000008676379,GS-793801                     
112549462,000009303063,GS-892009                     
112517705,000009273375,GS-882163                     
112491217,000009245320,GS-886540                     
112481475,000009233258,GS-885470                     
111693847,000008795458,GS-812576                     
112510697,000009265140,GS-888272                     
84897001,000008079169,GS-1276480                    
84232845,000007263424,GS-807522                     
112476290,000009228884,GS-884678                     
30062818,000002484757,GS-75807                      
111698376,000008797227,GS-812599                     
84104560,000007007060,GS-668011                     
112517091,000009272863,GS-889180                     
111738751,000008823385,GS-816134                     
112555870,000009308837,GS-892922                     
21024231,000002166957,GS-73007                      
112504980,000009257841,GS-887497                     
112619609,000009368744,GS-897906                     
111621591,000008743230,GS-795573                     
50066951,000002864653,GS-63693                      
112581917,000009333784,GS-894948                     
112791007,000009490546,GS-912976                     
84535513,000007663676,GS-1055841                    
50070089,000002778961,GS-81237                      
10033785,000002271931,GS-70800                      
10132693,000002717570,GS-71931                      
111643631,000008758681,GS-807254                     
112469708,000009221097,GS-884042                     
84919839,000008101963,GS-1299840                    
50065745,000002076256,GS-63523                      
84315898,000007629919,GS-878560                     
84910401,000008091234,GS-1293760                    
84908486,000008088948,GS-1289601                    
84905313,000008086976,GS-1287520                    
84588794,000007750481,GS-1097520                    
84252447,000007263452,GS-779294                     
21025346,000002462770,GS-73847                      
111501137,000008654882,GS-790089                     
30185930,000002368201,GS-57186                      
111501871,000008655548,GS-790698                     
111519091,000008668839,GS-793198                     
84884658,000008072449,GS-1264000                    
84875781,000008064838,GS-1257440                    
84884138,000008072024,GS-1260322                    
84452541,000007610098,GS-987841                     
84452542,000007610099,GS-987842                     
50074082,000002657151,GS-63971                      
85102644,000008266833,GS-1380000                    
85129727,000008289184,GS-1392800                    
60000182,000002390403,GS-64996                      
10029756,000002132071,GS-53526                      
21023746,000002412446,GS-72686                      
84151614,000007015160,GS-675363                     
112626399,000009374680,GS-2869760                    
112705070,000009437828,GS-906340                     
84212299,000007263386,GS-793763                     
21023509,000002168842,GS-72512                      
85162312,000008332130,GS-1408730                    
85160187,000008326576,GS-1411440                    
82635719,000005483778,GS-227360                     
21009072,000002592097,GS-54841                      
83054608,000006245239,GS-446641                     
84205697,000007263362,GS-787920                     
60001079,000002242113,GS-65753                      
102265909,000008638608,GS-787620                     
50066791,000002858537,GS-63663                      
112626395,000009374643,GS-899578                     
111552075,000008689377,GS-796629                     
111590886,000008719319,GS-801352                     
111592514,000008720845,GS-801378                     
97413684,000008650538,GS-786418                     
112469787,000009221121,GS-884062                     
112476825,000009229931,GS-884982                     
112554096,000009307167,GS-892448                     
112519522,000009275132,GS-889273                     
112614228,000009362375,GS-893817                     
112270877,000009031877,GS-862863                     
112638338,000009385042,GS-900024                     
84591430,000007753114,GS-1099521                    
112664870,000009406752,GS-902398                     
30061813,000002540168,GS-56741                      
84453460,000007607144,GS-909443                     
112790766,000009490638,GS-908453                     
112340792,000009099178,GS-870068                     
82722038,000005725929,GS-272967                     
111691611,000008793521,GS-808757                     
111691464,000008793447,GS-809504                     
112352779,000009108943,GS-871552                     
112337975,000009096460,GS-869444                     
21025312,000002461107,GS-73815                      
84681390,000007881916,GS-1139440                    
60001066,000002241663,GS-65745                      
50071970,000002702603,GS-81473                      
40206375,000002362386,GS-78253                      
10029373,000002306775,GS-53250                      
21025405,000002464981,GS-73888                      
80110390,000002278895,GS-68085                      
60001452,000002237275,GS-66005                      
50084978,000002301256,GS-64624                      
84513911,000007629692,GS-1038720                    
84160895,000007025603,GS-699215                     
84715632,000007933783,GS-1178160                    
83827060,000006287207,GS-450720                     
21011201,000002579480,GS-55004                      
111591128,000008719546,GS-793279                     
50061558,000002382073,GS-80779                      
112552942,000009306257,GS-892080                     
84909631,000008089899,GS-1292400                    
111690934,000008793126,GS-812234                     
111689959,000008792505,GS-812159                     
111691491,000008793435,GS-809502                     
50061683,000002166204,GS-80803                      
112281696,000009043045,GS-864104                     
112281983,000009043428,GS-864554                     
112496776,000009251210,GS-886794                     
112502410,000009255160,GS-887408                     
112484091,000009236637,GS-885298                     
112541978,000009294815,GS-890788                     
60026069,000002196571,GS-85144                      
21025218,000002136581,GS-73732                      
112730498,000009452318,GS-908103                     
10029063,000002813408,GS-53043                      
85086166,000008255227,GS-1373760                    
111699904,000008797846,GS-812709                     
112545028,000009298393,GS-890373                     
111698452,000008797233,GS-811762                     
112305195,000009069268,GS-866836                     
84239848,000007263457,GS-813601                     
10130477,000002259840,GS-71754                      
10130204,000002683951,GS-71705                      
84189659,000007263392,GS-770409                     
84239847,000007263456,GS-813600                     
84118116,000006962092,GS-727202                     
84252448,000007263453,GS-779295                     
10029271,000002819928,GS-53169                      
40213089,000002643995,GS-62015                      
21024168,000002164715,GS-72955                      
85287088,000008545579,GS-1489680                    
85283498,000008541624,GS-1486400                    
85314233,000008571290,GS-1484085                    
111673877,000008782007,GS-809444                     
112504746,000009258407,GS-886511                     
84718909,000007938560,GS-1183280                    
84666853,000007862003,GS-1122240                    
84492279,000007630059,GS-1020640                    
84910415,000008091240,GS-1293840                    
84908770,000008089100,GS-1290800                    
85231040,000008485578,GS-1461840                    
21025303,000002460678,GS-73806                      
84952040,000008144727,GS-1334163                    
84917861,000008098524,GS-1298880                    
84699132,000007904877,GS-1161521                    
84699902,000007906136,GS-1162320                    
112177698,000008997239,GS-860252                     
112520408,000009275768,GS-889002                     
83885642,000006412322,GS-499040                     
112681308,000009418697,GS-900950                     
111622681,000008744285,GS-804859                     
111680971,000008785965,GS-810852                     
84501568,000007609938,GS-1028880                    
112246092,000009026189,GS-862494                     
112241473,000009022998,GS-861949                     
112238481,000009021261,GS-861814                     
84982945,000008174587,GS-1337681                    
84066032,000006882231,GS-686320                     
84900157,000008082099,GS-1280640                    
85242168,000008497477,GS-1464800                    
84662683,000007854950,GS-1115764                    
111521319,000008670322,GS-793710                     
50082361,000002382652,GS-82145                      
112403445,000009159260,GS-877221                     
10105943,000002791634,GS-71005                      
25266995,000002457465,GS-74187                      
85253720,000008510495,GS-1470325                    
112555327,000009308527,GS-883641                     
50062361,000002311729,GS-80907                      
50068208,000002204123,GS-63902                      
50072952,000002658596,GS-81634                      
82665209,000005585621,GS-251120                     
84720673,000007940492,GS-1185521                    
84908975,000008089517,GS-1291360                    
10029430,000002308460,GS-53292                      
112395903,000009151211,GS-875713                     
112392540,000009147643,GS-875454                     
112350995,000009107579,GS-870213                     
112368621,000009122568,GS-2468160                    
81658232,000002744086,GS-70757                      
112645373,000009392100,GS-898878                     
112645370,000009392101,GS-898879                     
50079527,000002386573,GS-81807                      
10029276,000002820098,GS-53172                      
112515422,000009270849,GS-889100                     
112523398,000009279177,GS-889520                     
10114684,000002268069,GS-71150                      
112732228,000009453516,GS-908412                     
112570159,000009321766,GS-890175                     
60001064,000002241581,GS-65743                      
112718512,000009445180,GS-907870                     
111591867,000008720386,GS-801240                     
112522878,000009278659,GS-889718                     
112546871,000009300419,GS-891874                     
112658148,000009401175,GS-2911046                    
112790837,000009490429,GS-912762                     
50068560,000002803480,GS-81029                      
84169915,000007038935,GS-755040                     
84297174,000007263404,GS-858400                     
84453388,000007617635,GS-988720                     
83962342,000006703183,GS-582345                     
84457859,000007625277,GS-964882                     
21012711,000002209034,GS-55127                      
112659633,000009402140,GS-902412                     
112577601,000009330189,GS-894692                     
112675832,000009415461,GS-903676                     
85241630,000008496950,GS-1447204                    
112610913,000009358472,GS-897864                     
112356929,000009112293,GS-871630                     
84089675,000006919457,GS-710160                     
50070828,000002722230,GS-81335                      
50064685,000002236254,GS-63379                      
85067894,000008245575,GS-1367282                    
84104565,000007007063,GS-668016                     
84104567,000007007064,GS-668018                     
84904553,000008086533,GS-1286800                    
84909814,000008090089,GS-1292800                    
84965615,000008158349,GS-1326562                    
81529842,000002099860,GS-52912                      
50064577,000002208034,GS-63361                      
50065706,000002075163,GS-63515                      
60000311,000002395910,GS-65107                      
10029638,000002808605,GS-53441                      
84688924,000007891499,GS-1148720                    
84705819,000007915794,GS-1167520                    
84697066,000007902682,GS-1159365                    
84699147,000007904884,GS-1161532                    
84891923,000008075041,GS-1268880                    
112178107,000008997312,GS-856379                     
112180436,000008998061,GS-857947                     
95524324,000008627872,GS-1581601                    
112745172,000009460120,GS-908768                     
112723747,000009447458,GS-906890                     
84673834,000007870872,GS-1130484                    
84866164,000008056729,GS-1252080                    
84715335,000007933445,GS-1177520                    
111800384,000008861664,GS-821683                     
81647345,000002674996,GS-70100                      
50061184,000002595352,GS-80714                      
10130470,000002259763,GS-71751                      
83911114,000006607928,GS-530801                     
50060526,000002180300,GS-80580                      
112737763,000009456518,GS-907767                     
50069225,000002504915,GS-81132                      
83898258,000006581309,GS-515360                     
10029666,000002809336,GS-53455                      
21025085,000002469994,GS-73602                      
84361774,000007629933,GS-922960                     
111932710,000008918267,GS-854794                     
30061944,000002079887,GS-56865                      
30061600,000002110438,GS-56532                      
50063700,000002247597,GS-63220                      
50082394,000002383353,GS-82162                      
84695078,000007900365,GS-1124563                    
84662681,000007854953,GS-1115762                    
84662682,000007854955,GS-1115763                    
85127492,000008284677,GS-1390403                    
112392793,000009147794,GS-875654                     
112792250,000009491580,GS-903882                     
85104541,000008268724,GS-1382400                    
112614538,000009362702,GS-2856880                    
85344680,000008598032,GS-1541280                    
111709869,000008804180,GS-813696                     
112501457,000009254397,GS-887344                     
10029290,000002820670,GS-53183                      
84196311,000007263382,GS-822080                     
85217468,000008519750,GS-1449840                    
84731562,000007958151,GS-1197680                    
112626814,000009375115,GS-897084                     
40218465,000002248789,GS-63121                      
111527100,000008674049,GS-792813                     
111527103,000008674052,GS-794486                     
111534040,000008678053,GS-793877                     
84720668,000007940491,GS-1185520                    
84750717,000007974410,GS-1204640                    
106139098,000008664830,GS-788584                     
111628093,000008747375,GS-803383                     
111635039,000008752261,GS-806216                     
112599226,000009348678,GS-897036                     
112277051,000009037901,GS-863840                     
60001797,000002227080,GS-66253                      
112392573,000009147657,GS-875175                     
111761986,000008839390,GS-818193                     
112664693,000009406639,GS-902503                     
111760286,000008838753,GS-818288                     
82556392,000005317616,GS-222160                     
112289803,000009049336,GS-863843                     
10098731,000002273916,GS-70859                      
112349941,000009106250,GS-870043                     
112355694,000009111350,GS-869255                     
112335567,000009094606,GS-869756                     
112289700,000009049339,GS-865362                     
30061671,000005253333,GS-251941                     
50068210,000002204187,GS-63903                      
112165444,000008986137,GS-857192                     
112463257,000009214891,GS-882121                     
112354436,000009110211,GS-869301-0001                
112336152,000009095222,GS-869982                     
112420002,000009174287,GS-878654                     
112183192,000009000372,GS-860316                     
85266124,000008523678,GS-1440325                    
85266900,000008524274,GS-1477202                    
112225798,000009013868,GS-860934                     
112228092,000009015022,GS-861206                     
10030043,000002690360,GS-53747                      
84890574,000008074744,GS-1268161                    
84396028,000007629984,GS-948728                     
112635561,000009382577,GS-900194                     
112663405,000009405682,GS-902672                     
112585507,000009337193,GS-895586                     
112569372,000009321228,GS-893874                     
83943291,000006671092,GS-560008                     
111658499,000008770269,GS-808008                     
101076479,000008633786,GS-785841                     
112643300,000009390147,GS-900654                     
112604635,000009352745,GS-896603                     
112605912,000009353946,GS-895043                     
112651059,000009396144,GS-901600                     
84704579,000007911995,GS-1127042                    
112637439,000009384272,GS-900418                     
85358432,000008612473,GS-783031                     
112723343,000009447082,GS-908116                     
112562753,000009315068,GS-892442                     
84925096,000008106512,GS-1304000                    
84901698,000008084081,GS-1284160                    
84895914,000008078037,GS-1275602                    
50067292,000002170589,GS-63731                      
84895229,000008077381,GS-1274480                    
84895362,000008077520,GS-1275040                    
84897878,000008079781,GS-1277920                    
84896308,000008078083,GS-1275760                    
84893383,000008083557,GS-1270803                    
112756456,000009467251,GS-910593                     
112811302,000009509755,GS-904847                     
112589463,000009365687,GS-896438                     
112790806,000009490392,GS-912990                     
111755987,000008835851,GS-818020                     
84203053,000007263361,GS-785520                     
21023783,000002413656,GS-72711                      
112749445,000009462695,GS-909612                     
83961163,000006701780,GS-581282                     
84104563,000007007062,GS-668014                     
40204510,000002846192,GS-60836                      
84577083,000007732638,GS-1085200                    
84894900,000008077263,GS-1273601                    
84586365,000007743639,GS-1094881                    
10128263,000002746625,GS-71314                      
85130367,000008289703,GS-1393440                    
84934438,000008115536,GS-1314963                    
