asset_id,equip_no,plant_no
103717330,000008637894,RC-781939                     
112501222,000009254157,RC-886491                     
84932640,000008113733,RC-884116                     
84893290,000008075882,RC-884184                     
102356121,000008635498,RC-786054                     
85361177,000008615011,RC-1560481                    
60002383,000002273744,RC-66526                      
60327590,000002197535,RC-86569                      
40219133,000002472344,RC-79984                      
84920482,000008102477,RC-882555                     
84908394,000008088895,RC-884130                     
83990269,000006747434,RC-613440                     
60327152,000002138880,RC-85427                      
84946126,000008135214,RC-1310247                    
50060020,000002204701,RC-80501                      
40203880,000002857362,RC-60380                      
84322574,000007287999,RC-883600                     
111668507,000008777975,RC-809775                     
81668286,000002762918,RC-88470                      
40208051,000002282627,RC-79240                      
60002558,000002183228,RC-66680                      
85353433,000008607452,RC-1553680                    
85303673,000008561452,RC-771736                     
81655546,000002458253,RC-70597                      
84401609,000007402120,RC-953844                     
111518278,000008668110,RC-792535                     
84236644,000007146088,RC-810965                     
84891861,000008075016,RC-1268640                    
84188398,000007075867,RC-769201                     
112415587,000009171215,RC-878676                     
112397241,000009153470,RC-875549                     
112431231,000009184529,RC-879717                     
112313133,000009076893,RC-868121                     
84523061,000007645731,RC-1046480                    
21023557,000002169763,RC-72539                      
111547543,000008686979,RC-796507                     
84302468,000007255048,RC-861921                     
82903693,000005925803,RC-359760                     
82903697,000005925801,RC-359764                     
40203679,000002293062,RC-60247                      
50074975,000002192576,RC-64100                      
40208485,000002661936,RC-79454                      
40205934,000002372600,RC-77958                      
40204734,000002410614,RC-60992                      
84569998,000007723180,RC-1078644                    
60329940,000002705174,RC-86710                      
111496523,000008651600,RC-790547                     
111539852,000008681400,RC-795500                     
111539856,000008681401,RC-795507                     
40197505,000002540805,RC-58114                      
111546372,000008686385,RC-795474                     
111546388,000008686386,RC-796474                     
112392663,000009147713,RC-875520                     
84441139,000007478128,RC-908002                     
40203499,000002288368,RC-60106                      
50083642,000002367984,RC-82361                      
40201752,000002783719,RC-58912                      
112370531,000009124239,RC-873396                     
85126141,000008282791,RC-1389040                    
112397806,000009154029,RC-875849                     
112551149,000009304414,RC-892261                     
112555441,000009308482,RC-883810                     
40202330,000002479443,RC-59315                      
81702895,000005723205,RC-269931                     
84538316,000007669298,RC-1012895                    
84395665,000007391750,RC-948643                     
50069328,000002100754,RC-81148                      
111668492,000008777972,RC-809240                     
111668499,000008777980,RC-809779                     
40203563,000002290101,RC-60159                      
112514960,000009270356,RC-888968                     
84917868,000008098522,RC-1298960                    
40202568,000002042665,RC-59456                      
40207530,000002674263,RC-78987                      
60002557,000002183187,RC-66679                      
60002570,000002183621,RC-66692                      
84516721,000007636159,RC-1040968                    
83861903,000006364197,RC-475604                     
84909805,000008090097,RC-1292720                    
84817670,000008004199,RC-1224640                    
60002401,000002108029,RC-66542                      
84798140,000007988493,RC-1212246                    
85183202,000008432459,RC-1432320                    
84174012,000007049453,RC-739203                     
111580201,000008709897,RC-798446                     
50064352,000002085331,RC-63323                      
80122952,000002188099,RC-86810                      
112545049,000009298385,RC-890369                     
84711184,000007928062,RC-1171360                    
60002037,000002270545,RC-66415                      
60002173,000002271238,RC-66431                      
84506148,000007618190,RC-994567                     
84099439,000006933860,RC-670401                     
83961226,000006701819,RC-581365                     
111848201,000008890687,RC-850652                     
84894091,000008076038,RC-1272720                    
50070724,000002041148,RC-81311                      
84141960,000007002165,RC-741444                     
60330743,000002517054,RC-85973                      
40198419,000002090049,RC-58272                      
40203436,000002431771,RC-60062                      
60322670,000002776900,RC-67464                      
83847418,000006333959,RC-467128                     
80122978,000002188345,RC-86818                      
10134481,000005332886,RC-211442                     
10128766,000002263830,RC-71497                      
84170362,000007039513,RC-755364                     
83946670,000006678447,RC-564561                     
82900779,000005922080,RC-355134                     
84687641,000007890177,RC-1146720                    
84691801,000007895328,RC-1152728                    
111524026,000008672251,RC-794229                     
83878711,000006402784,RC-492329                     
84374842,000007359020,RC-938480                     
84397378,000007394608,RC-950086                     
84100853,000006936043,RC-717524                     
40207611,000002343655,RC-79035                      
60002384,000002107417,RC-66527                      
83852147,000006343945,RC-433682                     
83852151,000006343949,RC-433686                     
10135464,000002820395,RC-89272                      
85351223,000008604986,RC-1551123                    
111538428,000008680597,RC-795425                     
40197308,000002539863,RC-58093                      
40208392,000002659134,RC-79399                      
112387388,000009143079,RC-875386                     
112387382,000009143080,RC-875385                     
111677256,000008784071,RC-810533                     
84518808,000007639431,RC-1043043                    
84518804,000007639423,RC-1043040                    
112524029,000009279652,RC-889636                     
112483393,000009235698,RC-885551                     
112480427,000009232640,RC-885047                     
112512818,000009267413,RC-888547                     
82433226,000002156941,RC-95132                      
112400950,000009157487,RC-875815                     
112574924,000009326589,RC-894432                     
84897687,000008079506,RC-898672                     
111830360,000008885789,RC-848037                     
111620341,000008742936,RC-804242                     
80100172,000002274861,RC-67936                      
25266280,000002406670,RC-74091                      
112412711,000009168515,RC-877839                     
112370645,000009124252,RC-873134                     
112392198,000009147507,RC-875679                     
85305798,000008563040,RC-1503524                    
85361719,000008615452,RC-1561200                    
85325125,000008620182,RC-1564080                    
50064561,000002207559,RC-63359                      
25275227,000002077837,RC-56311                      
84391955,000007385627,RC-910281                     
112468215,000009219502,RC-882067                     
112386065,000009142091,RC-874899                     
112414566,000009170411,RC-877903                     
112489070,000009242396,RC-886146                     
112426569,000009180186,RC-879588                     
112373738,000009127194,RC-873786                     
84709480,000007925568,RC-1170640                    
84269650,000007195541,RC-833785                     
111671758,000008780002,RC-810185                     
112339358,000009097701,RC-2409840                    
50080026,000002381400,RC-81943                      
40205646,000002770519,RC-61634                      
111669971,000008779002,RC-809170                     
84087002,000006914682,RC-636482                     
83914388,000007967885,RC-1202560                    
83943216,000006671022,RC-559761                     
85151176,000008310065,RC-1403120                    
84341650,000007314561,RC-897045                     
85154534,000008315058,RC-679262                     
112504774,000009257541,RC-887305                     
112505687,000009258552,RC-887474                     
112505679,000009258554,RC-887468                     
102399042,000008635546,RC-787324                     
111637827,000008754233,RC-806549                     
84039502,000006816176,RC-659520                     
84687659,000007890189,RC-1146800                    
84873943,000008064148,RC-1256480                    
85370100,000008622611,RC-1567760                    
83877890,000006402065,RC-491520                     
21022680,000002536573,RC-55746                      
21022682,000002536663,RC-55748                      
84307753,000007263573,RC-869521                     
83826501,000006286928,RC-450004                     
84044746,000006825286,RC-665365                     
84220025,000007127731,RC-797601                     
111640565,000008756344,RC-806839                     
84900364,000008082356,RC-1280960                    
84906862,000008087760,RC-898888                     
112449404,000009203339,RC-880279                     
60002632,000002184481,RC-66715                      
10029314,000002304875,RC-53203                      
112329040,000009088327,RC-868992                     
112313336,000009077155,RC-867194                     
40222879,000002397769,RC-80348                      
84323762,000007289534,RC-885440                     
83957312,000006697586,RC-577600                     
84182126,000007064669,RC-763282                     
30189205,000002217789,RC-860646                     
84427531,000007445503,RC-972881                     
112506483,000009259006,RC-887374                     
84568477,000007720914,RC-1077840                    
60002531,000002112453,RC-66653                      
60327153,000002138924,RC-85428                      
50074440,000002646254,RC-64026                      
112546003,000009299903,RC-887817                     
82964283,000006002126,RC-365453                     
111675238,000008782816,RC-810378                     
60002523,000002112144,RC-66645                      
30184252,000002798547,RC-77516                      
112297413,000009062442,RC-865960                     
82433521,000002159295,RC-95199                      
112583280,000009335516,RC-929158                     
112454301,000009208007,RC-881825                     
112521028,000009276474,RC-883381                     
80116051,000002269301,RC-68285                      
84676927,000007873998,RC-1133361                    
84831166,000008022303,RC-1234406                    
112522795,000009295156,RC-889581                     
112480520,000009232802,RC-885338                     
112528722,000009284116,RC-889610                     
112169846,000008990098,RC-857456                     
112363018,000009117024,RC-869818                     
40205665,000002771370,RC-61651                      
83933687,000006652663,RC-511292                     
111638232,000008754655,RC-793487-0001                
111636494,000008753290,RC-806138                     
111630882,000008749352,RC-805577                     
112313337,000009077163,RC-867203                     
84021406,000006794949,RC-643680                     
21007435,000002749839,RC-883812                     
83878565,000006557185,RC-492160                     
85279519,000008538540,RC-1483920                    
10029435,000002308645,RC-53297                      
82883904,000005897716,RC-342323                     
84341527,000007314367,RC-893932                     
81680169,000002380639,RC-94883                      
112298752,000009064549,RC-865747                     
84220059,000007127757,RC-797840                     
82578460,000005318882,RC-204480                     
84534475,000007662264,RC-1054961                    
83972390,000006718191,RC-593124                     
111642529,000008757858,RC-806555                     
111535010,000008678799,RC-794862                     
111554276,000008691015,RC-797078                     
85367828,000008620858,RC-1564720                    
111548887,000008687917,RC-793967                     
111540496,000008681515,RC-795638                     
111610165,000008734318,RC-803002                     
111619072,000008741905,RC-804552                     
112393896,000009148967,RC-872931                     
112393902,000009149001,RC-872961                     
84570740,000007723825,RC-1079281                    
84174684,000007050250,RC-758640                     
112614920,000009363249,RC-898480                     
84731827,000007958296,RC-1198080                    
84078734,000006901982,RC-698640                     
25268517,000002405870,RC-55893                      
10030711,000002803052,RC-54103                      
83899920,000006584433,RC-516809                     
83870588,000006387096,RC-482564                     
84341700,000007314591,RC-863206                     
111644687,000008759803,RC-807431                     
111644705,000008759783,RC-807549                     
60002063,000002271124,RC-66428                      
112316667,000009079567,RC-867439                     
60002502,000002111412,RC-66626                      
84887934,000008073851,RC-1265440                    
84544700,000007682816,RC-1005205                    
84530167,000007657425,RC-1051120                    
82759655,000006131242,RC-127                        
84933218,000008114190,RC-1313760                    
84816204,000007999450,RC-1222320                    
112475183,000009228073,RC-884686                     
112504304,000009257293,RC-887633                     
112503277,000009256149,RC-887490                     
112503298,000009256142,RC-887554                     
40196381,000002117548,RC-57890                      
112229425,000009016060,RC-861442                     
82898556,000005917787,RC-353200                     
82702800,000005692540,RC-266880                     
21005743,000002241898,RC-54561                      
84872022,000008065966,RC-1255203                    
84001423,000006765911,RC-624400                     
82759650,000005777962,RC-298320                     
82885626,000006497385,RC-343124                     
83851327,000006342451,RC-897176                     
81679987,000002379052,RC-85090                      
25275171,000002400519,RC-56277                      
110828161,000008647208,RC-789774                     
84516717,000007636155,RC-1040964                    
84580484,000007736769,RC-1086722                    
84207503,000007112646,RC-790721                     
30184318,000002801627,RC-77537                      
83877861,000006402045,RC-491361                     
83868069,000006379599,RC-479600                     
85353441,000008607451,RC-1553686                    
111542002,000008682494,RC-794373                     
111517260,000008667581,RC-792836                     
111659388,000008770948,RC-808117                     
83903103,000006587542,RC-483931                     
82546970,000005253047,RC-225203                     
111694527,000008794969,RC-812515                     
111907578,000008912049,RC-854940                     
85355830,000008610074,RC-782760                     
111507147,000008659786,RC-791217                     
111603498,000008729133,RC-802689                     
112267893,000009029181,RC-863242                     
111577742,000008708128,RC-799350                     
112578967,000009330659,RC-894579                     
82986949,000006129155,RC-362564                     
85340467,000008593371,RC-781312                     
111903153,000008909619,RC-854527                     
30061870,000002076905,RC-56794                      
83890211,000006472606,RC-485848                     
112311183,000009074906,RC-867471                     
112394117,000009149211,RC-876052                     
84928807,000008109614,RC-884158                     
84528321,000007654996,RC-1005845                    
60001972,000002269772,RC-52530                      
80118602,000002722999,RC-68482                      
40196515,000002118186,RC-57907                      
85222008,000008474592,RC-1452880                    
85222010,000008474616,RC-1452882                    
85222076,000008474607,RC-1453040                    
112530109,000009285175,RC-890343                     
112533144,000009287718,RC-2748000                    
112513868,000009268766,RC-888493                     
112572544,000009324162,RC-928781                     
112579260,000009331005,RC-893994                     
40199777,000002082361,RC-58582                      
112485296,000009237739,RC-885692                     
112514079,000009269385,RC-927781                     
112534551,000009288791,RC-890642                     
112470051,000009221518,RC-884226                     
111759387,000008838178,RC-811962                     
84466198,000007547282,RC-996880                     
112497415,000009251794,RC-874331                     
112475433,000009228148,RC-884614                     
112545150,000009298449,RC-891487                     
82982778,000006074206,RC-362805                     
111862080,000008892492,RC-849771                     
112419411,000009173855,RC-878593                     
112409930,000009165723,RC-878030                     
112337755,000009096319,RC-870024                     
112524215,000009279897,RC-888280                     
10030202,000002300358,RC-53863                      
112152005,000008974149,RC-857350                     
112358869,000009113244,RC-869720                     
30184250,000002798439,RC-77514                      
112551210,000009304448,RC-892338                     
40201749,000002783670,RC-58911                      
60322665,000002776686,RC-67460                      
85189702,000008441503,RC-1396404                    
112325254,000009085658,RC-868936                     
82547236,000005320782,RC-364647                     
82900767,000005922073,RC-355122                     
50067728,000002122681,RC-63835                      
60322601,000002587298,RC-67443                      
84166759,000007033399,RC-752880                     
84916323,000008096244,RC-1297600                    
84917828,000008098507,RC-884124                     
84502090,000007610635,RC-1029520                    
40205863,000002371279,RC-77923                      
111546124,000008686158,RC-792199                     
111547512,000008686971,RC-796500                     
111547551,000008686980,RC-796505                     
60327297,000002649489,RC-85467                      
40203916,000002858380,RC-60402                      
112498836,000009252488,RC-886690                     
112504718,000009257492,RC-885590                     
84102678,000006941008,RC-719120                     
40206001,000002754437,RC-78009                      
40208404,000002659482,RC-79406                      
82878274,000005892554,RC-338800                     
25279631,000002352967,RC-75175                      
84502357,000007610904,RC-1029840                    
84224448,000007130594,RC-801370                     
84894056,000008076018,RC-899492                     
60002055,000002270977,RC-66425                      
84227457,000007134149,RC-804002                     
112546052,000009299866,RC-887824                     
30184245,000002798181,RC-77509                      
84580635,000007736846,RC-1088480                    
82590961,000006234264,RC-332563                     
84294408,000007245145,RC-855601                     
84530181,000007657474,RC-1051200                    
112277060,000009037923,RC-864002                     
81673957,000002570680,RC-88748                      
112620259,000009369612,RC-898788                     
40219433,000002670974,RC-80097                      
112442712,000009197343,RC-880910                     
112372896,000009126349,RC-870094                     
112499288,000009252864,RC-885804                     
40205507,000002764872,RC-61533                      
30187174,000002785070,RC-57428                      
40201947,000002071001,RC-59054                      
40205678,000002771699,RC-61658                      
84126798,000006979417,RC-730560                     
84205876,000007109298,RC-788327                     
40200217,000002085606,RC-58677                      
85004801,000008221562,RC-1352560                    
85347115,000008600029,RC-781903                     
112242651,000009023772,RC-862558                     
112236847,000009019663,RC-862532                     
85293712,000008551627,RC-1495842                    
84897710,000008079542,RC-884034                     
112484753,000009236860,RC-885821                     
112302861,000009066982,RC-866618                     
112598931,000009348168,RC-896954                     
112347591,000009104260,RC-870625                     
112489779,000009243386,RC-885624                     
112348092,000009104802,RC-871010                     
111918680,000008984302,RC-821301                     
84930710,000008111030,RC-884165                     
84494680,000007598798,RC-1023441                    
112527228,000009282787,RC-889247                     
82635992,000005486131,RC-227601                     
112548475,000009302166,RC-889879                     
112477502,000009230234,RC-884256                     
112182694,000009000088,RC-860123                     
112146486,000008972559,RC-857602                     
25274988,000002347735,RC-56169                      
84408711,000007414025,RC-957440                     
80126418,000002702351,RC-87942                      
60025462,000002231049,RC-84882                      
112408440,000009163614,RC-877248                     
112332008,000009091278,RC-869205                     
112378763,000009133338,RC-874391                     
112438218,000009192018,RC-879419                     
84932233,000008113025,RC-884126                     
112354542,000009110295,RC-871761                     
111952102,000008919156,RC-821413                     
112493215,000009246948,RC-886407                     
112357879,000009112688,RC-871779                     
112480825,000009232983,RC-885275                     
112492848,000009246495,RC-886591                     
50069150,000002501983,RC-81121                      
60002578,000002183858,RC-66699                      
84726412,000007951621,RC-1188801                    
83874268,000006397103,RC-488160                     
112504720,000009257494,RC-884715                     
112427950,000009181595,RC-879743                     
112358612,000009113098,RC-872173                     
85364251,000008617995,RC-1562562                    
84166970,000007033555,RC-753124                     
21007777,000002751669,RC-54722                      
81649254,000002502745,RC-70244                      
60002480,000002110622,RC-66605                      
84174016,000007049447,RC-739207                     
82977433,000006028310,RC-381840                     
83877865,000006402049,RC-491365                     
84309982,000007266141,RC-871688                     
50067726,000002122604,RC-63833                      
60002334,000002272786,RC-66498                      
112497456,000009251869,RC-887301                     
112358528,000009113883,RC-872191                     
25266240,000002405327,RC-74075                      
21022681,000002536616,RC-55747                      
84894033,000008076005,RC-898688                     
21003139,000002246807,RC-54302                      
25268082,000002412021,RC-74732                      
81670874,000002768357,RC-88608                      
50087238,000002608787,RC-69376                      
50080011,000002381010,RC-81935                      
84812113,000007995999,RC-1218880                    
82583777,000005318426,RC-214963                     
84580622,000007736841,RC-1088400                    
40196568,000002119106,RC-57934                      
112310403,000009074173,RC-867425                     
112471587,000009223683,RC-883425                     
112068509,000008938044,RC-856836                     
112312684,000009076344,RC-2310328                    
112325562,000009085710,RC-868855                     
112350159,000009106414,RC-870906                     
112320665,000009081978,RC-2391043                    
112467058,000009241480,RC-879461                     
112521947,000009277662,RC-889468                     
112464404,000009216530,RC-883300                     
85208670,000008459673,RC-1442481                    
83986897,000006769565,RC-609695                     
112577002,000009329093,RC-929008                     
112576936,000009329091,RC-929005                     
85337513,000008591288,RC-1532960                    
112603376,000009352032,RC-897305                     
112606762,000009354635,RC-897342                     
112479874,000009231851,RC-885256                     
83022526,000006180299,RC-416483                     
84911955,000008092408,RC-898570                     
84172422,000007046142,RC-678489                     
81654696,000002453726,RC-70549                      
10135851,000002680267,RC-54130                      
83035706,000006196575,RC-424246                     
83060912,000006277966,RC-422989                     
83043381,000006209526,RC-430241                     
84418092,000007430369,RC-964562                     
84665551,000007859217,RC-1120321                    
84665552,000007859218,RC-1120322                    
50080010,000002380974,RC-81934                      
112371912,000009125446,RC-873208                     
112441561,000009195659,RC-880475                     
50067756,000002123523,RC-63839                      
112393133,000009148206,RC-875725                     
112507317,000009260685,RC-886963                     
84855024,000008048536,RC-1246080                    
112552201,000009305249,RC-892793                     
111902386,000008909231,RC-854244                     
50082554,000002388915,RC-82220                      
84363502,000007343858,RC-924880                     
40204855,000002414351,RC-61076                      
21024900,000002518126,RC-69802                      
83038682,000006200671,RC-426747-0002                
84925079,000008106463,RC-1303920                    
111526169,000008673422,RC-793729                     
111528012,000008674699,RC-792810                     
25276013,000002360694,RC-75064                      
10136035,000002739579,RC-70735                      
84932115,000008112814,RC-883608                     
84932124,000008112821,RC-884058                     
21011581,000002581858,RC-55049                      
84543447,000007675601,RC-1060252                    
84570620,000007723746,RC-1079203                    
84752028,000007976804,RC-1206400                    
84704702,000007911927,RC-1165603                    
84751938,000007976655,RC-1206160                    
111629449,000008748513,RC-805665                     
85247130,000008502337,RC-1467600                    
40199243,000002532395,RC-58463                      
85307026,000008564095,RC-1506880                    
112420350,000009174628,RC-878433                     
84441164,000007478202,RC-943288                     
83877914,000006402072,RC-491680                     
85163949,000008405490,RC-1416000                    
85163954,000008405502,RC-1416004                    
84216680,000007124171,RC-795360                     
111888518,000008903635,RC-852222                     
111759382,000008838154,RC-811972                     
84942619,000008127561,RC-1325920                    
112571073,000009322730,RC-894443                     
25266253,000002405523,RC-74088                      
84898924,000008080539,RC-1279120                    
82862833,000005868800,RC-326962                     
84900576,000008082463,RC-614088                     
84896474,000008078139,RC-804799                     
25275067,000002397012,RC-56206                      
111650501,000008764120,RC-807252                     
112483817,000009236385,RC-885546                     
112549706,000009303367,RC-892225                     
111643806,000008758876,RC-807096                     
111646610,000008761536,RC-807665                     
84340468,000007326294,RC-898400                     
84242219,000007155085,RC-804723                     
40203375,000002430068,RC-60023                      
40200312,000002087484,RC-58725                      
83894788,000006507540,RC-511360                     
83932394,000006651816,RC-498899                     
25273232,000002086369,RC-55987                      
84699847,000007906085,RC-1162161                    
84421017,000007434989,RC-966640                     
30185747,000002789700,RC-77786                      
84166763,000007033394,RC-752884                     
84318692,000007279068,RC-866009                     
40207089,000002751681,RC-78661                      
40196498,000002118141,RC-57906                      
40198611,000002091465,RC-58312                      
84838408,000008033892,RC-1239283                    
82964313,000006129175,RC-362565                     
81676433,000002814933,RC-88830                      
10030206,000002300438,RC-53865                      
60002520,000002112015,RC-66642                      
60002547,000002182772,RC-66669                      
50069091,000002499645,RC-81102                      
84154619,000007018800,RC-747212                     
60002472,000002110291,RC-66597                      
60002424,000002108487,RC-66552                      
84340688,000007313482,RC-897822                     
25279734,000002354594,RC-75187                      
84187074,000007074089,RC-768404                     
85188102,000008439777,RC-1435200                    
112559791,000009312586,RC-893258                     
84582579,000007740005,RC-1090160                    
81680823,000002383728,RC-94561                      
84145351,000007008800,RC-670644                     
85292938,000008550802,RC-1495120                    
111531528,000008676538,RC-792653                     
112481723,000009233447,RC-877719-0001                
112537841,000009291610,RC-889842                     
112182852,000009000195,RC-859371                     
82640060,000005496756,RC-231451                     
84476483,000007564721,RC-1005681                    
40207116,000002752598,RC-78679                      
84830120,000008021511,RC-1233523                    
84571226,000007724263,RC-1079680                    
84281391,000007213007,RC-826083                     
85349186,000008602827,RC-1547360                    
111799239,000008860669,RC-822036                     
111799255,000008860671,RC-822016                     
111799238,000008860674,RC-822034                     
111799214,000008860679,RC-821991                     
111799209,000008860692,RC-822044                     
21006409,000002745052,RC-54608                      
84720189,000007940003,RC-1184640                    
112184581,000009001201,RC-858791                     
112188498,000009002067,RC-860566                     
111869441,000008903901,RC-823994                     
111761181,000008839075,RC-818279                     
10029257,000002819484,RC-53160                      
112355773,000009111371,RC-869258                     
112583156,000009335318,RC-895544                     
112574194,000009325798,RC-894704                     
40202464,000002040521,RC-59411                      
84390149,000007382773,RC-944480                     
84285565,000007229762,RC-845760                     
84896489,000008078148,RC-1275841                    
111648360,000008762640,RC-807598                     
111571913,000008703709,RC-798803                     
111643821,000008758880,RC-807108                     
84160976,000007025618,RC-708644                     
85000390,000008217517,RC-1291602                    
84543995,000007677353,RC-1036004                    
40207095,000002751834,RC-78664                      
84544696,000007682821,RC-1005202                    
84543451,000007675605,RC-1060256                    
84945741,000008134772,RC-1330321                    
84933199,000008114192,RC-1313680                    
30184222,000002797677,RC-77500                      
40208543,000002663416,RC-79478                      
84352516,000007327941,RC-913526                     
60002577,000002183826,RC-66698                      
82677744,000005664717,RC-258565                     
111605563,000008730931,RC-802830                     
111547327,000008686872,RC-796404                     
40195940,000002796120,RC-57818                      
112218852,000009008970,RC-2264803                    
112218859,000009008965,RC-860872                     
83874359,000006397142,RC-488241                     
112477489,000009230223,RC-884727                     
111648394,000008762639,RC-807604                     
111631628,000008749795,RC-805202                     
112477513,000009230230,RC-884858                     
25266172,000002132921,RC-74019                      
40217165,000002277801,RC-62970                      
82909445,000005938620,RC-363628                     
84543443,000007675596,RC-1060248                    
84224434,000007130547,RC-801360                     
84897698,000008079536,RC-884166                     
85361279,000008615153,RC-1553203                    
25274983,000002347530,RC-56164                      
84323769,000007289539,RC-885520                     
81692927,000002087920,RC-89023                      
50060365,000002175440,RC-80545                      
84570007,000007723185,RC-1078720                    
40213217,000002647432,RC-62084                      
84930040,000008110578,RC-884122                     
21011341,000002580436,RC-55022                      
10029448,000005253051,RC-53307                      
21003769,000002593854,RC-54358                      
84892049,000008075105,RC-884182                     
112543771,000009297630,RC-891990                     
50080122,000002390909,RC-82006                      
84300633,000007252234,RC-859520                     
40202188,000002474741,RC-59220                      
40197224,000002539327,RC-58081                      
60002372,000002273394,RC-66515                      
60002376,000002273530,RC-66519                      
40195408,000002792139,RC-57743                      
40195495,000002792440,RC-57749                      
81697018,000002276487,RC-89119                      
50072294,000002758787,RC-81514                      
40217046,000002256369,RC-62914                      
112528636,000009284032,RC-890244                     
10135506,000002814888,RC-88829                      
60322674,000002777119,RC-67468                      
40195505,000002792813,RC-57757                      
21022667,000002536281,RC-55733                      
112408434,000009163612,RC-877669                     
81702890,000005723206,RC-269926                     
84295251,000007249022,RC-857600                     
25268505,000002405434,RC-55881                      
82540889,000005201420,RC-250331                     
40197384,000002540304,RC-58103                      
83992090,000006752855,RC-614641                     
83910172,000006606679,RC-529200                     
84512635,000007627582,RC-1028563                    
83052009,000006244068,RC-443280                     
112138335,000008968625,RC-856216                     
112142428,000008969162,RC-857124                     
84806310,000007991675,RC-1215840                    
40195974,000002796520,RC-57826                      
40203882,000002857449,RC-60382                      
40205168,000002779687,RC-61289                      
60025676,000002115123,RC-85053                      
50061706,000002166869,RC-80812                      
111600508,000008726617,RC-798965                     
111597856,000008725084,RC-802171                     
111744056,000008827644,RC-816922                     
111682959,000008787120,RC-810356                     
112285051,000009046715,RC-864831                     
112563669,000009316583,RC-893411                     
112563511,000009316342,RC-893537                     
84023330,000006798449,RC-645521                     
112269403,000009030731,RC-863404                     
112280077,000009041739,RC-864404                     
112365623,000009119816,RC-870256                     
85256648,000008513338,RC-1459285                    
81635420,000002620396,RC-69585                      
112218685,000009006850,RC-819459                     
111570276,000008702353,RC-798207                     
40195504,000002792771,RC-57756                      
60327186,000002139485,RC-85438                      
85275586,000008534020,RC-1482084                    
112456022,000009209536,RC-882784                     
40202174,000002474198,RC-59209                      
112576742,000009328908,RC-893975                     
10030081,000002691954,RC-53779                      
50077197,000002543673,RC-64338                      
84525716,000007650277,RC-1006722                    
84303240,000007255538,RC-862964                     
10128512,000002751667,RC-71402                      
111531375,000008676396,RC-794422                     
112267988,000009029440,RC-2303440                    
111653901,000008767269,RC-806523                     
112084667,000008944539,RC-856824                     
85256797,000008513489,RC-1472241                    
85330675,000008584963,RC-1524480                    
21008617,000002590191,RC-54808                      
84293760,000007244171,RC-854721                     
82566815,000005319727,RC-353444                     
111588338,000008716923,RC-801003                     
112441578,000009195654,RC-881093                     
84888037,000008073901,RC-798890                     
111622868,000008744250,RC-804826                     
111902488,000008909278,RC-854408                     
84136144,000006991680,RC-739844                     
83972386,000006718196,RC-593120                     
83038673,000006200662,RC-426739-0002                
50065385,000002230952,RC-63480                      
84570019,000007723175,RC-1078800                    
60002535,000002182376,RC-66656                      
84222133,000007129243,RC-799769                     
84242474,000007155349,RC-814800                     
60002371,000002273357,RC-66514                      
112449586,000009203370,RC-926196                     
50074406,000002644502,RC-64015                      
50080050,000002382110,RC-81955                      
10029527,000002560177,RC-87796                      
50065038,000002081962,RC-63441                      
84379316,000007366792,RC-913761                     
50065495,000002234297,RC-63487                      
85108671,000008276170,RC-1386480                    
112490306,000009243810,RC-885632                     
25275234,000002078027,RC-56317                      
50083643,000005299368,RC-82362                      
40202221,000002475743,RC-59240                      
84373115,000007357389,RC-935848                     
84373127,000007357401,RC-935860                     
50083615,000002367311,RC-82348                      
112454697,000009208454,RC-882235                     
60002040,000002270643,RC-66418                      
81705776,000002208837,RC-89328                      
21003754,000002593736,RC-54356                      
112497737,000009252278,RC-886159                     
50066282,000002182053,RC-63614                      
50063727,000002248391,RC-63228                      
111528732,000008675223,RC-794191                     
111588553,000008717094,RC-801084                     
111588548,000008717095,RC-801085                     
84421460,000007435611,RC-910883                     
84384594,000007372388,RC-940487                     
111892205,000008904919,RC-854060                     
111893212,000008905739,RC-854011                     
85240783,000008496217,RC-1457442                    
111595671,000008723186,RC-799498                     
112251681,000009027902,RC-862565                     
112268004,000009029462,RC-2303602                    
112484249,000009236708,RC-885719                     
111583703,000008713282,RC-799691                     
84551853,000007695341,RC-997124                     
82618716,000005436724,RC-212353                     
111865747,000008893994,RC-852133                     
25266136,000002132227,RC-73984                      
83010110,000006218133,RC-406000                     
111602932,000008728783,RC-802036                     
111498594,000008652974,RC-790844                     
111498576,000008652996,RC-790656                     
85274548,000008532948,RC-1481363                    
84880125,000008068022,RC-1258883                    
112298624,000009063367,RC-865758                     
112177430,000008996911,RC-857755                     
112302717,000009066901,RC-866828                     
112298641,000009063371,RC-866614                     
111648853,000008762915,RC-807285                     
40223065,000007131403,RC-89247-0001                 
50079768,000002433205,RC-81854                      
112184467,000009001147,RC-860423                     
84018437,000006791346,RC-640160                     
84018216,000006791236,RC-639680                     
82880420,000005895220,RC-340486                     
82880436,000005895232,RC-340490                     
83999569,000006763883,RC-622400                     
112632117,000009379765,RC-899341                     
25268276,000002090488,RC-74811                      
84003643,000006769060,RC-628640                     
111703072,000008799580,RC-812890                     
84320355,000007282128,RC-881440                     
112398523,000009154854,RC-876104                     
40217131,000002277003,RC-62949                      
112520794,000009276114,RC-888915                     
81688510,000002435759,RC-95172                      
112451288,000009204870,RC-882516                     
112500055,000009253598,RC-886842                     
112500048,000009253600,RC-886835                     
112276683,000009037578,RC-863942                     
40202682,000002045433,RC-59527                      
