blockpathenu,paramnameenu,proposedsetting,unitenu,relaysettingid
Group 4/Logic 4/Target and Operator Control LEDs/,LED1,IN201,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Target and Operator Control LEDs/,LED1,IN201,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Target and Operator Control LEDs/,LED1,IN201,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Target and Operator Control LEDs/,LED1,IN201,,D1C31897-603D-44AE-972D-8DEF622B8763
Text/Display Point Labels/,DP16_1,::MVAR3,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Line Settings and Fault Locator/,Z0MAG,6.3799999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Line Settings and Fault Locator/,Z0MAG,6.3799999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Line Settings and Fault Locator/,Z0MAG,6.3799999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Line Settings and Fault Locator/,Z0MAG,6.3799999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Line Settings and Fault Locator/,Z0MAG,6.3799999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Line Settings and Fault Locator/,Z0MAG,6.3799999999999999,Ohms,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Output Contacts/,OUT105,CLOSE,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Output Contacts/,OUT105,CLOSE,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Output Contacts/,OUT105,CLOSE,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Output Contacts/,OUT105,CLOSE,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Output Contacts/,OUT105,CLOSE,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Output Contacts/,OUT105,CLOSE,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Logic 6/Target and Operator Control LEDs/,LED15,SOTFT,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Logic 3/Target and Operator Control LEDs/,LED15,SOTFT,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Logic 4/Target and Operator Control LEDs/,LED15,SOTFT,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Logic 2/Target and Operator Control LEDs/,LED15,SOTFT,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Logic 1/Target and Operator Control LEDs/,LED15,SOTFT,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Logic 5/Target and Operator Control LEDs/,LED15,SOTFT,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Phase Instantaneous Overcurrent/,50P2P,3.3300000000000001,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Phase Time - Overcurrent/,51P1P,3.3300000000000001,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Phase Time - Overcurrent/,51P1P,3.3300000000000001,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Phase Instantaneous Overcurrent/,50P2P,3.3300000000000001,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Phase Time - Overcurrent/,51P1P,3.3300000000000001,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 5/Set 5/Phase Instantaneous Overcurrent/,50P2P,3.3300000000000001,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Phase Instantaneous Overcurrent/,50P2P,3.3300000000000001,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 6/Set 6/Phase Time - Overcurrent/,51P1P,3.3300000000000001,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Phase Time - Overcurrent/,51P1P,3.3300000000000001,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 4/Set 4/Phase Instantaneous Overcurrent/,50P2P,3.3300000000000001,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Phase Instantaneous Overcurrent/,50P2P,3.3300000000000001,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 1/Set 1/Phase Time - Overcurrent/,51P1P,3.3300000000000001,A,D1C31897-603D-44AE-972D-8DEF622B8763
SER/,SER1,"51P1,51G1,50N1,51P1T,51G1T,67N1T,50P1,50G1,67P1T,67G1T,50P2,50G2,50N2,67P2T,67G2T,67N2T,81D1T",,D1C31897-603D-44AE-972D-8DEF622B8763
Global/General/,DCHIP,OFF,Vdc,D1C31897-603D-44AE-972D-8DEF622B8763
Global/General/,DCLOP,OFF,Vdc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Residual Ground Instantaneous Overcurrent/,50G5P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Frequency Elements/,81D6P,OFF,Hz,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Frequency Elements/,81D1P,OFF,Hz,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Power Elements/,PWR3P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,59N1P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Phase Instantaneous Overcurrent/,50PP2P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Phase Instantaneous Overcurrent/,50PP3P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Phase Instantaneous Overcurrent/,50PP1P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Neutral Ground Time - Overcurrent/,51N1P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Phase Instantaneous Overcurrent/,50P1P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,59PP,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Frequency Elements/,81D3P,OFF,Hz,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Negative Sequence Instantaneous Overcurrent/,50Q5P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Phase Time - Overcurrent/,51P2P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,59N2P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,27SP,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Frequency Elements/,81D5P,OFF,Hz,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,59V1P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,59PP2P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Negative Sequence Instantaneous Overcurrent/,50Q1P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Negative Sequence Instantaneous Overcurrent/,50Q6P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Phase Instantaneous Overcurrent/,50P5P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,27PP2P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Negative Sequence Instantaneous Overcurrent/,50Q3P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,27P1P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Power Elements/,PWR1P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Phase Instantaneous Overcurrent/,50PP4P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,59QP,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Demand Metering/,QDEMP,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Switch - Onto - Fault/,52AEND,OFF,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Neutral Ground Instantaneous Overcurrent/,50N5P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,27PP,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Negative Sequence Time - Overcurrent/,51QP,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Residual Ground Instantaneous Overcurrent/,50G4P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Neutral Ground Instantaneous Overcurrent/,50N4P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Negative Sequence Instantaneous Overcurrent/,50Q4P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Phase Instantaneous Overcurrent/,50P6P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Residual Ground Instantaneous Overcurrent/,50G3P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Neutral Ground Time - Overcurrent/,51N2P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,59Q2P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Negative Sequence Instantaneous Overcurrent/,50Q2P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Power Elements/,3PWR2P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Directional Elements/,ORDER,OFF,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,59P2P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,59S1P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Frequency Elements/,81D2P,OFF,Hz,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Neutral Ground Instantaneous Overcurrent/,50N3P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Power Elements/,3PWR1P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,27P2P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Demand Metering/,NDEMP,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Residual Ground Time - Overcurrent/,51G2P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,59P1P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Neutral Ground Instantaneous Overcurrent/,50N6P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Power Elements/,PWR2P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Voltage Elements/,59S2P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Residual Ground Instantaneous Overcurrent/,50G6P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Phase Instantaneous Overcurrent/,50P4P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Power Elements/,3PWR4P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Switch - Onto - Fault/,CLOEND,OFF,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Demand Metering/,PDEMP,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Demand Metering/,GDEMP,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Power Elements/,3PWR3P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Power Elements/,PWR4P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 2/Set 2/Frequency Elements/,81D4P,OFF,Hz,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,59P1P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,59N1P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Phase Instantaneous Overcurrent/,50PP3P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Demand Metering/,NDEMP,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Negative Sequence Instantaneous Overcurrent/,50Q6P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Frequency Elements/,81D5P,OFF,Hz,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Neutral Ground Instantaneous Overcurrent/,50N5P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Demand Metering/,PDEMP,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Neutral Ground Instantaneous Overcurrent/,50N3P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Negative Sequence Instantaneous Overcurrent/,50Q1P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Phase Instantaneous Overcurrent/,50PP4P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,59PP,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,27PP,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Residual Ground Time - Overcurrent/,51G2P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Residual Ground Instantaneous Overcurrent/,50G6P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Phase Instantaneous Overcurrent/,50PP2P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,59P2P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Neutral Ground Instantaneous Overcurrent/,50N4P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Frequency Elements/,81D1P,OFF,Hz,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Neutral Ground Time - Overcurrent/,51N1P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Switch - Onto - Fault/,CLOEND,OFF,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Power Elements/,PWR2P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Power Elements/,3PWR4P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Power Elements/,3PWR1P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Negative Sequence Instantaneous Overcurrent/,50Q3P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,27P2P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,59S1P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Frequency Elements/,81D2P,OFF,Hz,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,59PP2P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Residual Ground Instantaneous Overcurrent/,50G3P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Phase Instantaneous Overcurrent/,50PP1P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Switch - Onto - Fault/,52AEND,OFF,cyc,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Demand Metering/,GDEMP,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Frequency Elements/,81D4P,OFF,Hz,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Power Elements/,3PWR3P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,59V1P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Power Elements/,3PWR2P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,59QP,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Negative Sequence Time - Overcurrent/,51QP,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Neutral Ground Time - Overcurrent/,51N2P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,27SP,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Directional Elements/,ORDER,OFF,,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,27P1P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Negative Sequence Instantaneous Overcurrent/,50Q5P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Frequency Elements/,81D6P,OFF,Hz,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Phase Instantaneous Overcurrent/,50P6P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Power Elements/,PWR3P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Power Elements/,PWR4P,OFF,VA,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Frequency Elements/,81D3P,OFF,Hz,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Residual Ground Instantaneous Overcurrent/,50G5P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Phase Instantaneous Overcurrent/,50P5P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Phase Instantaneous Overcurrent/,50P1P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,59N2P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Phase Time - Overcurrent/,51P2P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Phase Instantaneous Overcurrent/,50P4P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Negative Sequence Instantaneous Overcurrent/,50Q2P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Demand Metering/,QDEMP,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Residual Ground Instantaneous Overcurrent/,50G4P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,27PP2P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Neutral Ground Instantaneous Overcurrent/,50N6P,OFF,A,D1C31897-603D-44AE-972D-8DEF622B8763
Group 3/Set 3/Voltage Elements/,59Q2P,OFF,V,D1C31897-603D-44AE-972D-8DEF622B8763
