asset_id,plant_no,asset_no,asset_desc,network_asset_type_id,assembly,rwo_collection_name,rwo_key_id,ellipse_equip_no,cb_asset_id,cb_primary_voltage,cb_feeder_id
84602839,SOKOSS-TX02-J01               ,TX02J01,SOKOSS TRANSF 2 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15678453,000000713444,50081473,11,
84600929,ISISSS-TX02-J02               ,10534156,ISISSS TRANSF 2 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15670193,000005984944,82743676,66,
84600929,ISISSS-TX02-J02               ,10534156,ISISSS TRANSF 2 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15670193,000005984944,82743669,132,
84603796,CANNSS-FB08-J01               ,10537025,CANNSS CANNONVALE,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15663653,000000707488,30062045,11,30053750
84602865,SOTOSS-EB19-J01               ,EB19J01,SOTOSS SPARE 01 FDR SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15678568,000000677093,60002134,33,60026835
84601051,KEBESS-FA05-J01               ,FA05J01,KEBESS KAMERUNGA-COOK 1 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15670643,000000644905,10130919,22,
84602574,ROGLSS-TX04-J01               ,TX04J01,ROGLSS TRANSF 4 MAIN  PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15677273,000000550785,40211307,11,
84602574,ROGLSS-TX04-J01               ,TX04J01,ROGLSS TRANSF 4 MAIN  PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15677273,000000550785,40211316,66,
84603873,CATESS-FA31-J01               ,FA31J01,CATESS SPARE FDR PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15663998,000000713603,10129850,22,
84601959,NEBOSS-FB52-J01               ,10535186,NEBOSS N1/1 NEBO,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15674563,000000695218,30184846,11,30053778
84601996,NEWLSS-EA53-J01               ,EA53J01,NEWLSS NEWLANDS MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15674733,000000695157,25271925,66,20011115
84602725,ROWESS-FB53-J01               ,10535952,ROWESS ROMA COLLEGE,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15677953,000000671254,60002613,11,60026691
84600831,ICIZSS-FB53-J01               ,10534058,ICIZSS ORICA Q1L,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15669763,000000713840,40216068,11,40001222
84600831,ICIZSS-FB53-J01               ,10534058,ICIZSS ORICA Q1L,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15669763,000000713840,40216069,11,40001222
84602739,SAGESS-TX01-J01               ,TX01J01,SAGESS TRANSF 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15677998,000000713792,60323261,33,
84602739,SAGESS-TX01-J01               ,TX01J01,SAGESS TRANSF 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15677998,000000713792,60323257,66,
84602728,ROWOSS-FB51-J01               ,10535955,ROWOSS SURAT ROAD,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15677968,000000660775,60002041,11,60026680
84602731,SAGESS-EB04-J01               ,EB04J01,SAGESS MAIN CAMP,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15677983,000000713796,60002099,33,60026675
84602732,SAGESS-EB06-J01               ,EB06J01,SAGESS NOONDOO,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15677988,000000713797,60002100,33,60300323
84603990,CHILSS-TX53-J04               ,TX53J04,CHILSS TRANSF 2 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15664408,000006158707,50080582,11,
84603990,CHILSS-TX53-J04               ,TX53J04,CHILSS TRANSF 2 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15664408,000006158707,81723860,66,
84601484,MARYSS-DA51-J01               ,DA51J01,MARYSS 7329 ARAMARA X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15672488,000000685638,50081034,132,
84603801,CANNSS-TX01-J01               ,TX01J02,CANNSS TRANSF 1 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15663678,000000607130,30185486,11,
84602850,SOMASS-MX01-J01               ,10536077,SOMASS CAP 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15678498,000005693998,84335331,11,30053828
84601595,MICCSS-CA09-J02               ,CA09J02,MICCSS GUNPOWDER Y PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15672968,000000713658,84264126,220,20010434
84601603,MICCSS-TX02-J01               ,10534830,MICCSS 2 TRANSF TRANSF X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15673003,000000713661,84269867,220,84431576
84601604,MICCSS-TX02-J02               ,10534831,MICCSS 2 TRANSF TRANSF Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15673008,000000713662,84269867,220,84431576
84601605,MICCSS-TX02-J04               ,10534832,MICCSS 2 TRANSF TRANSFORMER BACKUP,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15673013,000000713664,84269867,220,84431576
84599779,ALSTSS-FB08-J01               ,10533006,ALSTSS ALFRED ST WEST,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15660723,000005580483,82550324,11,82563102
84602104,OAKESS-FB13-J02               ,10535331,OAKESS CAP BANK 2 BACKUP,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15675218,000000553188,60330576,11,
84603797,CANNSS-FB10-J01               ,10537026,CANNSS PALUMA ROAD,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15663658,000005680389,82649862,11,82649845
84603242,WALKSS-FB51-J01               ,10536469,WALKSS 15 TONNE FURNACE,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15680253,000000565365,50081683,11,
84603633,BUCESS-FB10-J01               ,10536862,BUCESS RACECOURSE,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15662943,000006351571,82915196,11,82915259
84714714,CRAISS-FA02-J01               ,FA02J01,CRAISS FOUR MILE BEACH,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15681678,000007932832,10129935,22,10020661
84603505,BOCRSS-EA53-J02               ,EA53J02,BOCRSS 6102 YARWUN BACKUP PROT ,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15662363,000000559211,40210051,66,40001235
84601942,NANASS-FB53-J01               ,10535169,NANASS NORTH NANANGO,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15674498,000000561096,50067650,11,50000143
84601888,MOURSS-TX05-J02               ,10535115,MOURSS TRANSF 5 TRANSF Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15674268,000000713370,40211076,11,
84601945,NANASS-FB55-J01               ,10535172,NANASS 11KV BUS BACKUP,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15674508,000000713565,50081282,11,
84601946,NANASS-FB55-J02               ,10535173,NANASS 11KV BUS,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15674513,000000713566,50081282,11,
84601951,NANASS-TX02-J02               ,10535178,NANASS TRANSF 2 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15674538,000000560984,50081286,11,
84602317,PIRRSS-FB04-J01               ,FB04J01,PIRRSS PIRRINUAN FDR MAIN PROTSCHEM,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15676113,000000657045,60002106,11,60027001
84602679,ROSOSS-EA51-J02               ,10535906,ROSOSS 6004 RTON GLENMORE Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15677743,000000713683,40211450,66,
84603979,CHILSS-FB04-J01               ,FB04J01,CHILSS REDRIDGE PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15664358,000000614956,50080583,11,50000021
84600745,AWOOSS-TX01-J02               ,10533972,AWOOSS TRANSF 1 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15661158,000000659934,40209636,11,
84600126,EABUSS-TX52-J01               ,TX52J01,EABUSS TRANSF 1 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15666713,000000615593,50080638,11,
84600114,EABUSS-FB51-J01               ,10533341,EABUSS 11KV BUS,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15666658,000000713470,50080633,11,
84601898,MURGSS-FB51-J01               ,FB51J01,MURGSS GOOMERI FDR SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15674303,000000560699,50062551,11,50000129
84603455,YARASS-TX04-J01               ,TX04J01,YARASS TRANSF 2 X PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15681138,000000713983,60324594,33,
84600115,EABUSS-FB52-J01               ,10533342,EABUSS BURNETT HEADS,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15666663,000000616103,50080634,11,50000031
84603069,TOMASS-FB53-J02               ,FB53J02,TOMASS TM03 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15679473,000005246692,25268194,11,25266408
84601981,NESMSS-FB62-J01               ,FB62J01,NESMSS NS12 FDR MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15674663,000000629584,25271973,11,84577061
84602087,OAKESS-EB07-J01               ,10535314,OAKESS 33KV BUS SCHEME,RY,PROTECTION/SUB/SCHEME/BUS,EO_PROTECTIVE_EQPT_INST,15675143,000000551526,60330512,33,
84601570,MERISS-FB10-J01               ,10534797,MERISS MERI-10,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15672873,000000638079,25273577,11,20009878
84600470,GIVESS-TX02-J02               ,10533697,GIVESS TRANSF 2,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15668183,000000545152,50080794,11,
84601485,MARYSS-DA51-J02               ,DA51J02,MARYSS 7329 ARAMARA,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15672493,000000685690,50081034,132,
84601687,MIRASS-FB01-J01               ,FB01J01,MIRASS MIRANI FDR MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15673378,000005265962,30062136,11,30053865
84599893,CUNNSS-FA05-J01               ,FA05J01,CUNNSS EULO,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15665718,000000713970,60002598,22,60026766
84602876,SOTOSS-FB02-J01               ,FB02J01,SOTOSS HOEY ST FDR PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15678618,000000677828,60002226,11,60026762
84602695,ROSOSS-MX54-J01               ,10535922,ROSOSS CAPACITOR 2,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15677818,000000713947,40211447,11,
84603504,BOCRSS-EA53-J01               ,EA53J01,BOCRSS 6102 YARWUN MAIN PROT ,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15662358,000000559151,40210051,66,40001235
84601967,NESMSS-FB53-J01               ,FB53J01,NESMSS NS03 FDR PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15674603,000000642049,21024409,11,20011211
84599993,DOOMGS-GD55-J01               ,GD55J01,DOOMGS DOOMADGEE NO 4 PROT SCHEME,RY,PROTECTION/GEN/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15666118,000006614490,10131993,0.415,10020706
84602390,PORISS-EB51-J01               ,10535617,PORISS HIGHFIELDS MAIN,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15676443,000000553233,60002067,33,60306799
84603199,TURKSS-EA06-J01               ,EA06J01,TURKSS MOSSMAN NO 2 MAIN PROT SCHEM,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15680058,000000713579,10130573,66,10020851
84599989,DOOMGS-GD52-J01               ,GD52J01,DOOMGS DOOMADGEE NO 1 PROT SCHEME,RY,PROTECTION/GEN/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15666103,000006614487,10134401,0.415,10020703
84603802,CANNSS-TX01-J02               ,TX01J01,CANNSS TRANSF 1 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15663683,000000607184,30185486,11,
84599991,DOOMGS-GD53-J01               ,GD53J01,DOOMGS DOOMADGEE NO 2 PROT SCHEME,RY,PROTECTION/GEN/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15666108,000006614488,10131995,0.415,10020704
84604008,CHINSS-EB09-J01               ,10537237,CHINSS BRIGALOW,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15664488,000000714011,60002094,33,60026670
84603216,VERMSS-TX01-J02               ,TX01J02,VERMSS TRANSF 1 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15680133,000005860403,82854557,22,
84603216,VERMSS-TX01-J02               ,TX01J02,VERMSS TRANSF 1 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15680133,000005860403,82854547,66,
85165704,SOTOSS-DB05-J02               ,DB05J02,SOTOSS 110KV J03Y BUS PROT,RY,PROTECTION/SUB/RELAY/J03B,EO_PROTECTIVE_EQPT_INST,15685878,000008407693,84996601,110,
85165706,SOTOSS-DB04-J02               ,DB04J02,SOTOSS 7448 110KV TOCE J11Y PROT,RY,PROTECTION/SUB/RELAY/J11Y,EO_PROTECTIVE_EQPT_INST,15685888,000008407695,84868921,110,84976334
84600281,EVELSS-TX01-J01               ,10533508,EVELSS TRANSF 1,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15667348,000000640338,10130618,22,
84600281,EVELSS-TX01-J01               ,10533508,EVELSS TRANSF 1,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15667348,000000640338,10130619,66,
84601798,MOPASS-FB03-J01               ,FB03J01,MOPASS MP03 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15673873,000000641703,21024334,11,20010631
84601583,MERNSS-FB54-J01               ,FB54J01,MERNSS OBRIENS ROAD PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15672933,000000634972,60002245,11,60026799
84603783,CALLSS-TX02-J02               ,10537012,CALLSS TRANSF 2 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15663598,000000653418,40210315,11,
84602045,BEWESS-TX01-J02               ,10535272,BEWESS TRANSF 1 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15661723,000000652283,40209774,22,
84601585,MERNSS-TX52-J01               ,TX52J01,MERNSS TRANSF 1 MAIN SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15672943,000000634806,60002149,33,
84601587,MERNSS-TX53-J01               ,TX53J01,MERNSS TRANSF 3 MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15672953,000006379878,60002150,33,
84602057,NORWSS-FB54-J01               ,10535284,NORWSS MYWYBILLA,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675008,000000713862,60002257,11,60026792
84600112,ARAMSS-DA07-J01               ,10533339,ARAMSS 784 ISIS X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15660873,000005722665,82723969,132,83859994
84601161,KINGSS-FB52-J01               ,FB52J01,KINGSS EAST KINGAROY FDR SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15671138,000000685347,50074046,11,50000090
84601756,BARGSS-TX01-J01               ,TX01J01,BARGSS TRANSF 1,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15661593,000000563918,82426594,11,
84601756,BARGSS-TX01-J01               ,TX01J01,BARGSS TRANSF 1,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15661593,000000563918,82426587,66,
84601689,BARGSS-FB06-J01               ,FB06J01,BARGSS BARGARA FDR SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15661563,000000564457,82426676,11,83029792
84599768,ALSTSS-FB07-J12               ,10532995,ALSTSS 11KV BUS,RY,PROTECTION/SUB/SCHEME/BUS,EO_PROTECTIVE_EQPT_INST,15660718,000005569833,82550335,11,
84599768,ALSTSS-FB07-J12               ,10532995,ALSTSS 11KV BUS,RY,PROTECTION/SUB/SCHEME/BUS,EO_PROTECTIVE_EQPT_INST,15660718,000005569833,82550321,11,
84601700,BARGSS-FB10-J01               ,FB10J01,BARGSS RIVERVIEW FDR SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15661568,000000564510,82426691,11,82556066
84601711,BARGSS-FB11-J01               ,FB11J01,BARGSS INNES PARK FDR SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15661573,000000564253,82426625,11,82556063
84603063,TOMASS-FB51-J01               ,FB51J01,TOMASS 11KV BUS PROT SCHEME,RY,PROTECTION/SUB/SCHEME/BUS,EO_PROTECTIVE_EQPT_INST,15679458,000000579264,80119840,11,20010324
84599892,CUNNSS-FA03-J01               ,FA03J01,CUNNSS STH EAST RURAL,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15665713,000000713969,60002597,22,60026757
84602460,RAGLSS-EA51-J01               ,10535687,RAGLSS 6044 EAST END TEE X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15676758,000000713390,40211396,66,40001077
84600124,EABUSS-MX51-J01               ,10533351,EABUSS CAPACITOR 1,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15666703,000000654845,50080637,11,50000030
84600124,EABUSS-MX51-J01               ,10533351,EABUSS CAPACITOR 1,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15666703,000000654845,82913158,11,50000030
84603235,WAGGSS-TX01-J05               ,TX01J05,WAGGSS TRANSF 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15680218,000000687499,60330132,66,
84603235,WAGGSS-TX01-J05               ,TX01J05,WAGGSS TRANSF 1 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15680218,000000687499,60330129,132,
84600631,GORDSS-FA01-J01               ,FA01J01,GORDSS GORDONVALE 1,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15668858,000000643887,10130852,22,
84600441,GEORSS-TX52-J02               ,TX02J02,GEORSS TRANSF 2 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15668053,000000639655,10131207,66,
84600441,GEORSS-TX52-J02               ,TX02J02,GEORSS TRANSF 2 X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15668053,000000639655,10131208,132,
84600442,GEORSS-TX52-J03               ,TX02J03,GEORSS TRANSF 2 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15668058,000000639722,10131207,66,
84600442,GEORSS-TX52-J03               ,TX02J03,GEORSS TRANSF 2 Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15668058,000000639722,10131208,132,
84601168,KINGSS-FB56-J01               ,10534395,KINGSS WEST KINGAROY FDR SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15671168,000000685593,50066007,11,50000096
84603456,BOCRSS-EA51-J01               ,EA51J01,BOCRSS 6100 ICI MAIN PROT ,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15662333,000000713363,40210053,66,40001160
84602988,TAROSS-EA54-J01               ,EA54J01,TAROSS PACIFIC COAL PROT SCHEME,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15679123,000005940741,50082213,66,50021251
84603923,CEPLSS-FB56-J01               ,10537152,CEPLSS WATSON ST,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15664183,000000713894,60002305,11,60026839
84600448,GEORSS-TX54-J02               ,TX04J02,GEORSS TRANSF 4,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15668083,000000640034,10131211,22,
84600448,GEORSS-TX54-J02               ,TX04J02,GEORSS TRANSF 4,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15668083,000000640034,10131212,66,
84602163,OWANSS-FB54-J01               ,10535390,OWANSS RIVER ROAD,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15675488,000000561570,50076356,11,50000151
84602820,SOBUSS-TX51-J01               ,TX51J01,SOBUSS TRANSF 1 X,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15678368,000000713430,50081439,11,
84602820,SOBUSS-TX51-J01               ,TX51J01,SOBUSS TRANSF 1 X,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15678368,000000713430,84341386,66,
84600706,HAVISS-FB03-J01               ,FB03J01,HAVISS SPARE PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15669198,000005468572,82618926,11,84242385
84601014,KAIMSS-FB52-J01               ,FB52J01,KAIMSS SQUARETOP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15670473,000000656783,60002111,11,60026997
84602843,SOMASS-FB04-J01               ,10536070,SOMASS INDUSTRIAL,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15678473,000000602390,30062108,11,30053825
84602044,NORMSS-MX51-J01               ,MX51J01,NORMSS SVC FDR PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15674953,000000608772,10131547,6.6,
84599765,CLSOSS-FB02-J01               ,FB02J01,CLSOSS CLSO-02 MAIN SCHEME,RY,PROTECTION/SUB/SCHEME/M,EO_PROTECTIVE_EQPT_INST,15665148,000006208388,82962066,11,82962852
84602043,NORMSS-FA06-J01               ,FA06J01,NORMSS NORMANTON FDR SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15674948,000000609334,10129943,22,10020673
84604009,CHINSS-EB06-J01               ,10537238,CHINSS CHINCHILLA,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15664493,000000714022,60002095,33,60026679
84600674,GUNPSS-TX51-J01               ,TX01J01,GUNPSS TRANSF 1 X PROT,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15669053,000000576052,84301938,220,
84601179,BAISGS-GD54-J01               ,10534406,BAISGS BADU NO 4,RY,PROTECTION/GEN/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15661338,000005301115,10131988,0.415,10020789
84601152,KINGSS-EA04-J01               ,EA04J01,KINGSS NANANGO-YARRAMAN X,RY,PROTECTION/SUB/SCHEME/X,EO_PROTECTIVE_EQPT_INST,15671098,000000684934,50080991,66,50000146
84600218,EMERSS-FA52-J01               ,10533445,EMERSS FOLEY ROAD Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15667078,000000713524,40210475,22,40001011
84599966,DEGISS-FB52-J01               ,FB52J01,DEGISS CORINGA MAIN PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15665998,000000615303,50070692,11,50000028
84603808,CANOSS-TX01-J09               ,TX01J09,CANOSS TRANSF 1 PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15663708,000006288689,82766915,22,
84602034,BEWESS-TX01-J09               ,10535261,BEWESS TRANSF 1 VRR,RY,PROTECTION/SUB/SCHEME/B,EO_PROTECTIVE_EQPT_INST,15661718,000000652208,40209774,22,
84603984,CHILSS-TX52-J02               ,TX52J02,CHILSS TRANSF 1 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15664378,000006327940,50080581,11,
84603984,CHILSS-TX52-J02               ,TX52J02,CHILSS TRANSF 1 BACKUP PROT SCHEME,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15664378,000006327940,81723843,66,
84601032,KAMESS-FA15-J01               ,FA15J01,KAMESS BLUEWATER PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15670558,000000644452,10129829,22,10020826
84601036,KAMESS-FA16-J01               ,FA16J01,KAMESS FRESHWATER PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15670573,000000644274,10129830,22,10020827
84601038,KAMESS-FA04-J01               ,FA04J01,KAMESS LAKE PLACID PROT SCHEME,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15670583,000000644394,10129114,22,10020785
84600704,HAUGSS-TX02-J02               ,TX02J02,HAUGSS TRANSF 2 INDICATOR,RY,PROTECTION/SUB/SCHEME/IND,EO_PROTECTIVE_EQPT_INST,15669188,000000606376,25271364,66,
84602361,PLEYSS-EB05-J01               ,10535588,PLEYSS PLEYSTOWE MILL,RY,PROTECTION/SUB/SCHEME/FDR,EO_PROTECTIVE_EQPT_INST,15676313,000000597124,30186922,33,30053879
84600212,ARAMSS-DA11-J02               ,10533439,ARAMSS 7331 KILKIVAN Y,RY,PROTECTION/SUB/SCHEME/Y,EO_PROTECTIVE_EQPT_INST,15660918,000005722679,82723973,132,83860000
