asset_id,equip_no,plant_no
112335443,000009097546,DO-869836                     
84861509,000008052417,DO-1249680                    
84657260,000007845633,DO-1111282                    
40205907,000002372084,DO-77945                      
83975026,000006724733,DO-595841                     
112347452,000009104157,DO-870859                     
84905176,000008127263,DO-1287201                    
84056792,000006861381,DO-676000                     
85129032,000008287955,DO-1392160                    
85213108,000008463845,DO-1445760                    
112282081,000009043493,DO-864359                     
84027550,000006802599,DO-644964                     
84591747,000007753328,DO-1100000                    
112284872,000009046639,DO-863314                     
112284928,000009046635,DO-864782                     
84089854,000006919593,DO-710640                     
112284583,000009046496,DO-865338                     
84976121,000008172165,DO-1341603                    
111773726,000008846810,DO-2036640                    
84186488,000007073715,DO-767760                     
85325922,000008580450,DO-1519920                    
111945855,000008918985,DO-856154                     
84483183,000007573953,DO-1012000                    
84319942,000007280947,DO-874801                     
112554078,000009307178,DO-892711                     
112415074,000009170910,DO-873868                     
111658769,000008770587,DO-808697                     
111658888,000008770595,DO-807314                     
111653637,000008767058,DO-808301                     
111888638,000008903865,DO-853520-0001                
111896646,000008907068,DO-854016                     
111728126,000008880825,DO-813351                     
85128871,000008287786,DO-1391845                    
84512193,000007626948,DO-1036801                    
111830936,000008886385,DO-849440                     
111830888,000008886342,DO-849090                     
111830897,000008886379,DO-841354                     
84126489,000006979096,DO-730240                     
112528799,000009284100,DO-890202                     
85351220,000008606257,DO-1551120                    
112403832,000009159378,DO-876266                     
112403805,000009159365,DO-876794                     
84352920,000007328329,DO-914320                     
112533737,000009288274,DO-890127                     
84654335,000007841214,DO-2829920                    
112537062,000009290836,DO-891165                     
112551158,000009304416,DO-892047                     
112488880,000009242226,DO-885301                     
112511730,000009267025,DO-888704                     
112486916,000009239570,DO-885823                     
84076816,000006899324,DO-660887                     
112525168,000009280741,DO-889262                     
112505699,000009258558,DO-886979                     
112500079,000009253634,DO-887176                     
112550395,000009304094,DO-883105                     
112505631,000009258517,DO-887576                     
112542890,000009296578,DO-891483                     
112514565,000009270126,DO-888048                     
84740077,000007970657,DO-1202961                    
112284800,000009046613,DO-864362                     
112282578,000009044517,DO-865063                     
112283791,000009045666,DO-864668                     
85264830,000008521582,DO-1448803                    
111834890,000008889000,DO-849992                     
85249759,000008505392,DO-1444802                    
84938045,000008120376,DO-1319200                    
85283689,000008541856,DO-1486561                    
112376374,000009130237,DO-862068                     
112269626,000009031160,DO-863506                     
84870100,000008060582,DO-1253280                    
111879432,000008902370,DO-853285                     
111898668,000008907815,DO-853767                     
84784243,000007985026,DO-1209840                    
84657258,000007845629,DO-1111280                    
84657259,000007845630,DO-1111281                    
111898683,000008907824,DO-853775                     
111898695,000008907822,DO-853776                     
112336547,000009095426,DO-870056                     
112282557,000009044522,DO-865120                     
85319745,000008575513,DO-1479604                    
84564659,000007712326,DO-1073122                    
112529840,000009285010,DO-2620408                    
112529853,000009285011,DO-2620409                    
84462688,000007541011,DO-993600                     
112473937,000009227239,DO-2650080                    
112483538,000009235928,DO-885616                     
85333413,000008587179,DO-1527120                    
112468324,000009219542,DO-879324                     
112515152,000009270523,DO-888364                     
112535065,000009289227,DO-881927                     
112478068,000009230595,DO-885006                     
111672892,000008781460,DO-810086                     
40207993,000002350738,DO-79204                      
112551084,000009304374,DO-892027                     
112549713,000009303399,DO-928322-0001                
112547189,000009300671,DO-892246                     
112431723,000009185032,DO-880031                     
112112429,000008955224,DO-856944                     
112268165,000009029823,DO-851632                     
112469564,000009220850,DO-2606801                    
40219342,000005317216,DO-251942                     
112438594,000009192711,DO-880758                     
112549333,000009303010,DO-892522                     
112282818,000009044671,DO-864840                     
84935805,000008181327,DO-1304481                    
112295383,000009059424,DO-864357                     
112482979,000009234901,DO-885416                     
83963614,000006704892,DO-583920                     
84051704,000006855410,DO-671364                     
112643140,000009390016,DO-900801                     
112643131,000009390019,DO-900795                     
84083570,000006910667,DO-704720                     
85131142,000008293101,DO-1394083                    
85352370,000008606319,DO-1552802                    
85359194,000008613139,DO-1543443                    
112643260,000009390176,DO-895044                     
112643183,000009390007,DO-900802                     
112643142,000009390012,DO-900791                     
112643162,000009390014,DO-900822                     
83993234,000006756978,DO-616800                     
40199321,000002533599,DO-58487                      
84512638,000007627587,DO-1028566                    
112628208,000009376294,DO-898430                     
112657142,000009400571,DO-892841                     
83960041,000006700771,DO-580160                     
83948262,000006680318,DO-566800                     
83873342,000006394520,DO-486640                     
83854446,000006347521,DO-469682-0001                
83826736,000006287066,DO-450400                     
85028124,000008231796,DO-1358480                    
81644362,000002668027,DO-69959                      
112104653,000008951901,DO-2230080                    
112106290,000008952476,DO-857265                     
40207258,000002355197,DO-793465                     
112533307,000009287851,DO-889871                     
112548706,000009302250,DO-889559                     
112554105,000009307246,DO-892998                     
112464744,000009217169,DO-882932                     
112496279,000009250665,DO-886504                     
112496272,000009250675,DO-886508                     
112510879,000009265186,DO-886648                     
112510841,000009265178,DO-886649                     
112500023,000009253550,DO-887154                     
112475437,000009228151,DO-884616                     
112470486,000009222037,DO-884440                     
112523316,000009278983,DO-890047                     
112554645,000009307941,DO-885291                     
112554703,000009308015,DO-892687                     
112477311,000009230169,DO-885028                     
112547565,000009301334,DO-892332                     
112513093,000009267540,DO-928019                     
112513105,000009267536,DO-928009                     
112513025,000009267551,DO-2717121                    
112489324,000009242844,DO-886182                     
112541096,000009294209,DO-890961                     
112438625,000009192712,DO-879942                     
112472181,000009224137,DO-884065-0001                
112548906,000009302346,DO-891089                     
112493013,000009246804,DO-886722                     
112476817,000009229938,DO-885016                     
84514725,000007630688,DO-1039761                    
85284706,000008542978,DO-1837840                    
40212689,000002308173,DO-61757                      
85285134,000008543533,DO-1487921                    
112295380,000009059435,DO-864356                     
112283737,000009045599,DO-862256                     
112283723,000009045579,DO-865284                     
112283338,000009045596,DO-864785                     
40205906,000002372046,DO-77944                      
84551872,000007693648,DO-1062641                    
112330758,000009090440,DO-869590                     
112485110,000009237797,DO-2672406                    
112485043,000009237835,DO-2672403                    
112485181,000009237799,DO-885896                     
112485153,000009237794,DO-885897                     
112456980,000009209974,DO-882810                     
112552152,000009305124,DO-892520                     
112461259,000009213545,DO-879463                     
112553796,000009307042,DO-892672                     
112541000,000009293988,DO-891296                     
112552480,000009305744,DO-892248                     
112551871,000009332415,DO-891373                     
112510470,000009265026,DO-887773                     
112482989,000009234904,DO-885354                     
112520976,000009276463,DO-889777                     
112538305,000009292069,DO-891536                     
112552949,000009306283,DO-892691                     
112467417,000009218847,DO-2641040                    
112534566,000009288795,DO-890704                     
112479854,000009231845,DO-885088                     
84288241,000007237322,DO-1706081                    
84291665,000007242247,DO-851920                     
84307513,000007263203,DO-868720                     
84730660,000007955182,DO-1196242                    
112631655,000009379301,DO-900186                     
112536098,000009290504,DO-890715                     
112637289,000009384026,DO-900884-0001                
112643160,000009390018,DO-900811                     
112643182,000009390024,DO-900815                     
112643180,000009390026,DO-900805                     
112643169,000009390020,DO-900816                     
112643146,000009390023,DO-900812                     
112643143,000009390025,DO-900792                     
112643184,000009390027,DO-900823                     
112643172,000009390031,DO-900818                     
112643135,000009390033,DO-900814                     
112643170,000009390011,DO-900813                     
112643159,000009390013,DO-900807                     
112643130,000009390028,DO-900794                     
112643171,000009390006,DO-900799                     
112643148,000009390029,DO-900803                     
112643166,000009390034,DO-900820                     
112643139,000009390003,DO-900824                     
112643186,000009390004,DO-900793                     
112604619,000009352744,DO-895397                     
84043664,000006824795,DO-664400                     
85358109,000008612337,DO-1556961                    
112643187,000009390010,DO-900819                     
40205660,000002771224,DO-61648                      
111962434,000008919974,DO-855586                     
111962442,000008919994,DO-856149                     
112628217,000009376292,DO-898577                     
84378741,000007365489,DO-910404                     
112714580,000009443126,DO-907263                     
112688246,000009423605,DO-904574                     
83870800,000006389660,DO-482966                     
112725215,000009448523,DO-930194                     
112727187,000009450472,DO-908519                     
112728104,000009450549,DO-908540                     
112717666,000009464158,DO-907433                     
112731945,000009453241,DO-908828                     
112644373,000009391077,DO-901483                     
112644387,000009391079,DO-901404                     
112660298,000009402431,DO-902244-0001                
112660292,000009402433,DO-902245                     
112660305,000009402438,DO-898989                     
83848788,000006337637,DO-437526                     
83846863,000006333504,DO-445769                     
83833542,000006310981,DO-455600                     
83906718,000006598411,DO-523921                     
84315216,000007274664,DO-877280                     
84557669,000007702294,DO-1020326                    
84557598,000007702200,DO-1008482                    
40207319,000002357260,DO-78833                      
84670757,000007867960,DO-1127202                    
112650372,000009395694,DO-2848244                    
111952223,000008919175,DO-820916                     
83060347,000006276561,DO-414984                     
112578772,000009330502,DO-894877                     
83832490,000006309951,DO-438020                     
84012804,000006784362,DO-631762                     
84012806,000006784364,DO-631764                     
84108018,000006946836,DO-630329                     
84459220,000007531899,DO-944411                     
84676930,000007874001,DO-1570696                    
85148317,000008306465,DO-1400484                    
40201705,000002781743,DO-58873                      
40201706,000002781795,DO-58874                      
81673953,000002569883,DO-88738                      
83055353,000006252855,DO-414728                     
84685215,000007887376,DO-1144720                    
84596605,000007764628,DO-1105920                    
40203853,000002856421,DO-60360                      
40213723,000002302473,DO-62291                      
84076183,000006898819,DO-696330                     
84079360,000006903944,DO-699525                     
84063282,000006877345,DO-682325                     
84052633,000006877610,DO-630885                     
84068589,000006886858,DO-670006                     
84068599,000006886860,DO-670010                     
84068604,000006886861,DO-670012                     
84083399,000006910560,DO-645849                     
84076394,000006898867,DO-696346                     
84080098,000006904415,DO-701040                     
84062545,000006870146,DO-651523                     
84056345,000006860866,DO-675360                     
84065967,000006882221,DO-686161                     
83917917,000006619151,DO-536000                     
84076188,000006898822,DO-696332                     
83960206,000006700881,DO-580416                     
84051723,000006855563,DO-671440                     
84079826,000006904239,DO-700480                     
83968284,000006710806,DO-588674                     
84468130,000007551346,DO-999047                     
84468100,000007551423,DO-998960                     
84187055,000007074066,DO-768320                     
40202750,000002466351,DO-59572                      
85238291,000008514565,DO-1473280                    
85258062,000008514568,DO-1473360                    
85339372,000008592557,DO-1535040                    
85326948,000008581453,DO-1520960                    
85304271,000008565313,DO-1503840                    
85328639,000008582972,DO-1522240                    
85325857,000008580370,DO-1519760                    
85259605,000008515997,DO-1474483                    
85316514,000008573002,DO-1481366                    
85342279,000008595019,DO-1538243                    
83843893,000006327829,DO-464006                     
85144186,000008298194,DO-1396400                    
84427594,000007445544,DO-972961                     
85182039,000008431221,DO-1396010                    
111648412,000008762648,DO-807684                     
83930521,000006649837,DO-545923                     
84040751,000006817429,DO-661200                     
111650008,000008763693,DO-807900                     
85148640,000008306935,DO-123-0297                   
112614619,000009362794,DO-898476                     
112631892,000009379476,DO-899692                     
112641718,000009388057,DO-872895                     
112642462,000009389050,DO-897977                     
112659106,000009401861,DO-902733                     
112576925,000009329232,DO-894954                     
112514428,000009269958,DO-888631                     
112643890,000009390663,DO-2899120                    
112643965,000009390688,DO-929731                     
112618056,000009367207,DO-898354                     
112604613,000009437163,DO-895394                     
111951994,000008919243,DO-820887                     
111952174,000008919257,DO-820897                     
111952030,000008919173,DO-820910                     
111952264,000008919177,DO-821949                     
111952268,000008919191,DO-821087                     
111952191,000008919192,DO-820902                     
111861171,000008892343,DO-850021                     
112802941,000009500822,DO-915758                     
112806979,000009510593,DO-916290                     
112687094,000009422602,DO-904499                     
112670554,000009410419,DO-903240                     
112657476,000009400883,DO-902084                     
112692863,000009427990,DO-898255                     
112650332,000009395769,DO-901424                     
112578761,000009330497,DO-894943                     
112609112,000009356572,DO-897852                     
112641390,000009387628,DO-929473                     
112597134,000009346472,DO-929101                     
112597143,000009346474,DO-929102                     
83829981,000006290423,DO-453600                     
83973611,000006721144,DO-588490                     
25273398,000002731728,DO-56043                      
84012805,000006784363,DO-631763                     
84431466,000007451116,DO-975280                     
84575560,000007730112,DO-1081042                    
84673832,000007870871,DO-1130482                    
85148323,000008306464,DO-1400485                    
40201709,000002781956,DO-792623                     
80126336,000002699999,DO-87892                      
84716446,000007934557,DO-1179363                    
84348623,000007322880,DO-907848                     
84593594,000007759180,DO-1101921                    
84666656,000007860983,DO-1611921                    
84319851,000007280844,DO-880880                     
84079453,000006903997,DO-699602                     
84076578,000006899214,DO-646483                     
84088845,000006916861,DO-709520                     
84068784,000006888103,DO-670013                     
84076494,000006898950,DO-696356                     
84076386,000006898855,DO-696342                     
84076398,000006898868,DO-696348                     
84065853,000006882139,DO-685842                     
84076153,000006898768,DO-696322                     
84052595,000006856457,DO-671610                     
84074025,000006894167,DO-694242                     
84067898,000006885507,DO-687920                     
84088306,000006916335,DO-709042                     
84071671,000006889831,DO-692640                     
84079959,000006904325,DO-700800                     
84076193,000006898821,DO-696334                     
84076197,000006898824,DO-696335                     
84079524,000006904047,DO-699920                     
84074610,000006895135,DO-694800                     
84058054,000006863384,DO-677601                     
84103122,000006941384,DO-719520                     
84145141,000007008353,DO-676722                     
83968285,000006710807,DO-588675                     
84468120,000007551379,DO-999044                     
85213130,000008463839,DO-1445920                    
84133289,000006988921,DO-737760                     
85253006,000008509450,DO-1470166                    
83865846,000006376962,DO-1631362                    
84900891,000008083189,DO-1282242                    
85353436,000008607454,DO-1743202                    
85342673,000008595267,DO-1538800                    
85342171,000008594899,DO-1538001                    
85335030,000008588456,DO-1529765                    
85330564,000008584932,DO-1524240                    
85258802,000008515387,DO-1444642                    
85333888,000008587599,DO-1528080                    
85286708,000008545260,DO-1487612                    
85286743,000008545264,DO-1489281                    
85357249,000008611515,DO-1556320                    
85286650,000008545112,DO-1487610                    
85321012,000008576892,DO-848201                     
85259977,000008516327,DO-1457691                    
85322328,000008577396,DO-1516160                    
85358587,000008612742,DO-800446                     
85078953,000008250785,DO-1371200                    
85081000,000008255641,DO-1705441                    
84156723,000007029266,DO-748643                     
85072920,000008250306,DO-1370640                    
84946625,000008136407,DO-1331441                    
85104795,000008269035,DO-1382480                    
111647283,000008761757,DO-807793                     
84077337,000006900070,DO-696880                     
84056104,000006860645,DO-675120                     
84075919,000006898411,DO-696001                     
84056967,000006861606,DO-676560                     
84499222,000007604429,DO-1026480                    
85258205,000008514740,DO-1450241                    
83933313,000006652359,DO-547360                     
111650396,000008763900,DO-1721841                    
82912126,000005947077,DO-364161                     
111541498,000008681902,DO-795552                     
83965645,000006707520,DO-586161                     
83884586,000006411594,DO-497440                     
83959982,000006700718,DO-580080                     
84220182,000007127808,DO-798001                     
84167583,000007034196,DO-695125                     
40218304,000002490271,DO-63091                      
40218697,000002477898,DO-79795                      
40214679,000002557560,DO-62596                      
40208030,000002282263,DO-79229                      
40214808,000002562496,DO-62651                      
40205591,000002768319,DO-61593                      
40208472,000002661661,DO-79449                      
50061875,000002316943,DO-80850                      
40214765,000002561015,DO-62630                      
40207677,000002344395,DO-79053                      
40203508,000002288615,DO-60114                      
84269429,000007195216,DO-123-0148                   
84404074,000007405312,DO-955703                     
84458059,000008516509,DO-990807                     
82907305,000005930186,DO-363041                     
83049548,000006219211,DO-438240                     
84233451,000007144045,DO-808240                     
84275477,000007205108,DO-837441                     
84294638,000007245655,DO-856080                     
84128577,000006982680,DO-733440                     
112755918,000009491918,DO-910228                     
112780376,000009482479,DO-911350                     
84695439,000007900964,DO-1687200                    
111804156,000008864167,DO-2090404                    
83957566,000006697855,DO-577760                     
85322252,000008577359,DO-1515920                    
111878812,000008902055,DO-2181040                    
111872125,000008898317,DO-852600                     
80123557,000002657147,DO-86998                      
85149956,000008308314,DO-1402080                    
84590004,000007751485,DO-1603603                    
40201723,000002782479,DO-58887                      
84588522,000007749966,DO-1097043                    
84424260,000007440221,DO-969920                     
84285568,000007229765,DO-845763                     
84059788,000006865582,DO-643609                     
84065546,000006880788,DO-634324                     
84566933,000007719146,DO-1076241                    
85258624,000008515139,DO-1473760                    
85326442,000008580958,DO-1517843                    
85334597,000008588103,DO-1529280                    
85297583,000008556099,DO-1498560                    
85259737,000008516037,DO-1474560                    
85330250,000008584512,DO-1745846                    
85271698,000008529526,DO-1480400                    
85346917,000008599918,DO-1543520                    
111650401,000008763901,DO-808176                     
111646015,000008761183,DO-807380                     
111649577,000008763478,DO-808016                     
111649581,000008763481,DO-793469                     
85296313,000008554942,DO-1498166                    
10030733,000002803815,DO-54116                      
111641967,000008757159,DO-806877                     
111641863,000008757147,DO-806412                     
111640300,000008756402,DO-806745                     
111640369,000008756296,DO-806860                     
84895323,000008077427,DO-1609840                    
111643513,000008758618,DO-806553                     
40218988,000002468301,DO-79924                      
60327829,000002102431,DO-85671                      
60327832,000002102576,DO-85674                      
60327838,000002102838,DO-85680                      
40214697,000002558291,DO-62603                      
40206896,000002746877,DO-78567                      
50061751,000002168266,DO-80817                      
40214781,000002561573,DO-62640                      
50067069,000002572991,DO-63711                      
50079969,000002379691,DO-81924                      
40214663,000002268114,DO-62586                      
40204990,000002773090,DO-61157                      
40214872,000002564910,DO-62682                      
50065151,000002579698,DO-63451                      
40203600,000002291154,DO-60190                      
40203585,000002290658,DO-60176                      
50064233,000002245920,DO-63308                      
60322264,000002788646,DO-67406                      
84890629,000008074782,DO-1268240                    
84594176,000007761456,DO-1102400                    
84920168,000008102143,DO-1685601                    
83982182,000006736087,DO-604000                     
82907304,000005930183,DO-363040                     
82981569,000006040685,DO-389840                     
84355532,000007331099,DO-917840                     
80126411,000002702125,DO-87937                      
83908462,000006600138,DO-526480                     
84711246,000007928162,DO-1682723                    
84711252,000007928164,DO-1171443                    
84708121,000007923338,DO-1170080                    
84708122,000007923339,DO-1170081                    
84271297,000007198738,DO-779446                     
84198298,000007091936,DO-781202                     
112505794,000009258580,DO-887941                     
112779404,000009481629,DO-911776                     
112728159,000009450802,DO-908058                     
112780261,000009482381,DO-3043360                    
112770368,000009475804,DO-910962                     
111872994,000008898882,DO-2172880                    
111875879,000008900571,DO-853361-0001                
112461265,000009213536,DO-879464                     
111866832,000008895030,DO-852187                     
111866755,000008895127,DO-852204                     
111866905,000008895152,DO-2153681                    
111866922,000008895154,DO-852257                     
111793385,000008900377,DO-821448                     
111760565,000008900925,DO-816891                     
111877991,000008901937,DO-853100                     
84881031,000008068559,DO-1260000                    
111803621,000008900034,DO-822007                     
111869010,000008896543,DO-852467                     
111811395,000008897442,DO-822936                     
111865802,000008894150,DO-2158320                    
111647606,000008762170,DO-807948                     
83038289,000006199975,DO-426648                     
101123718,000008634037,DO-786656                     
84234918,000007145051,DO-810400                     
60327213,000002140533,DO-85442                      
40218913,000002222353,DO-79892                      
40218914,000002222412,DO-79893                      
50061998,000002157468,DO-80874                      
40205656,000002771016,DO-61644                      
50063763,000002249378,DO-63233                      
50063165,000002590097,DO-63153                      
85257282,000008513811,DO-1452481                    
84427904,000007446271,DO-973207                     
112761630,000009469614,DO-930426                     
112834027,000009525110,DO-930977                     
112811339,000009509725,DO-916296                     
84374918,000007359107,DO-938640                     
83846657,000006554985,DO-466006                     
111871388,000008897761,DO-852398                     
84721576,000007943011,DO-1186804                    
40202328,000002479331,DO-59313                      
111828529,000008883817,DO-848049                     
40201807,000002785890,DO-58955                      
40201836,000002787150,DO-58980                      
40201743,000002783423,DO-58906                      
84367030,000007349465,DO-928880                     
84660161,000007849049,DO-1114160                    
112353169,000009109047,DO-871294                     
40203822,000002855535,DO-60340                      
112352302,000009108298,DO-871400                     
112381825,000009137413,DO-873900                     
84951019,000008143234,DO-1334561                    
84578611,000007734751,DO-1074642                    
83873921,000006395556,DO-487682                     
84992237,000008179812,DO-1706800                    
84992290,000008179766,DO-1334481                    
84929944,000008110535,DO-1685130                    
84398948,000007396527,DO-951041                     
85174508,000008420179,DO-1427360                    
40199797,000002082459,DO-58585                      
40199713,000002536979,DO-58559                      
84685608,000007887722,DO-1587285                    
84537058,000007668191,DO-1056880                    
84066286,000006882851,DO-686720                     
84533897,000007661659,DO-1053361                    
40202780,000002467420,DO-59593                      
83978231,000006731061,DO-600002                     
85221633,000008473993,DO-1452640                    
83857314,000006353054,DO-472640                     
83925617,000006632914,DO-482005                     
84895132,000008077318,DO-1274080                    
82979169,000006028894,DO-385921                     
83935365,000006656714,DO-550160                     
84534481,000007662261,DO-1570363                    
85109401,000008277998,DO-1387208                    
84450845,000007509929,DO-939444                     
84450847,000007509931,DO-939443                     
40201937,000002070761,DO-59047                      
40201957,000002071276,DO-59062                      
84974340,000008169856,DO-1339600                    
83978229,000006731058,DO-600001                     
84292549,000007242967,DO-853040                     
84448932,000007508021,DO-984721                     
84548360,000007688883,DO-1064080                    
84549846,000007690876,DO-1065280                    
83018765,000006175953,DO-413842                     
83024767,000006183099,DO-418800                     
85247953,000008503394,DO-1468641                    
111650510,000008764213,DO-807215                     
111649209,000008763153,DO-807819                     
111645861,000008760652,DO-799849                     
111650484,000008764125,DO-807250                     
40218915,000002222446,DO-79894                      
40219103,000002472002,DO-79976                      
60322702,000002778523,DO-67477                      
60327426,000002654836,DO-85507                      
50062000,000002157520,DO-80875                      
50079996,000002380468,DO-81930                      
50064520,000002206355,DO-63354                      
50060882,000002173165,DO-80639                      
50064464,000002204519,DO-63345                      
50074268,000002592819,DO-63994                      
50066964,000002865072,DO-63695                      
50079260,000002439645,DO-81754                      
81599477,000002101808,DO-68788                      
10029382,000002307083,DO-53258                      
84049207,000006850432,DO-669280                     
84462969,000007541255,DO-993703                     
112774636,000009478566,DO-912079                     
112774625,000009478567,DO-912076                     
112698992,000009432701,DO-930173                     
112761614,000009469616,DO-910514                     
112443151,000009197765,DO-880302                     
112718270,000009445455,DO-907828                     
112777581,000009480417,DO-911481                     
112630426,000009378038,DO-899966                     
112834115,000009525174,DO-906970                     
112830616,000009523523,DO-918325                     
111877067,000008901392,DO-853106                     
111826842,000008881910,DO-824345                     
111877476,000008901750,DO-852888-0001                
111877610,000008901766,DO-852972                     
111775913,000008896163,DO-819515                     
111876113,000008900630,DO-853438                     
111875884,000008900625,DO-853208                     
84816454,000007999666,DO-1222880                    
83941547,000006666632,DO-X10095-0006                
111820561,000008877341,DO-823672                     
111820556,000008877342,DO-823670                     
111870121,000008914763,DO-852233                     
111871380,000008897867,DO-852656                     
111874578,000008899849,DO-852698                     
40202331,000002479489,DO-59316                      
30062169,000002530064,DO-56991                      
40201746,000002783566,DO-58909                      
84504512,000007614925,DO-1032240                    
85259603,000008516004,DO-1474481                    
111821704,000008878062,DO-823423                     
111824706,000008880427,DO-823965                     
10029754,000002131999,DO-53524                      
111899817,000008908247,DO-854284                     
112374191,000009127606,DO-2376001                    
112353174,000009109056,DO-871528                     
84696979,000007902634,DO-1159280                    
112351300,000009107788,DO-870359                     
112387488,000009143261,DO-875502                     
112388828,000009144923,DO-875510                     
112352762,000009108797,DO-871394                     
112250945,000009027747,DO-862730                     
112366047,000009120240,DO-872912                     
85220534,000008472790,DO-1705846                    
112363456,000009117463,DO-872706                     
111879642,000008902416,DO-853550                     
112358610,000009113093,DO-872171                     
112373041,000009126540,DO-883129                     
112373356,000009126930,DO-2476880                    
112352908,000009109003,DO-871490                     
112352927,000009109007,DO-871586                     
112381616,000009137274,DO-874858                     
84129445,000006983981,DO-734560                     
84160517,000007025215,DO-683845                     
84170343,000007039501,DO-755280                     
83914384,000006612090,DO-484012                     
84288353,000007237382,DO-847680                     
84931377,000008112153,DO-909960                     
112014571,000008930935,DO-856594                     
84586249,000007743463,DO-1094720                    
40199707,000002536689,DO-58553                      
84695604,000007901070,DO-1157920                    
83908170,000006600028,DO-525680                     
84564931,000007714003,DO-1073605                    
84492499,000007595576,DO-1020800                    
21022899,000006913277,DO-72039                      
84450789,000007509925,DO-952003                     
84685587,000007887660,DO-1144973                    
83925738,000006633175,DO-496089                     
84547539,000007687053,DO-1063521                    
84115602,000006958550,DO-724880                     
84903578,000008086096,DO-1570661                    
84718638,000007937273,DO-1182560                    
84552743,000007694624,DO-1066881                    
82872070,000005883078,DO-333680                     
84377056,000007363372,DO-907122                     
84543746,000007676041,DO-999368                     
40214680,000002557611,DO-62597                      
84579430,000007735760,DO-1086800                    
112362647,000009116404,DO-872512                     
84913886,000008093467,DO-1693680                    
112368665,000009122702,DO-873362                     
112365298,000009120021,DO-872957                     
112364638,000009119123,DO-872782                     
84393765,000007389928,DO-946801                     
112763274,000009470586,DO-911196                     
40199388,000002534661,DO-58510                      
84064730,000006879795,DO-684740                     
84557679,000007702293,DO-1020331                    
84544543,000007680877,DO-123-0235                   
40208931,000002666296,DO-79535                      
84540468,000007672190,DO-1058880                    
84550820,000007691754,DO-1049521                    
40203696,000002851923,DO-60262                      
84340473,000007326298,DO-1-0228                     
84341729,000007314600,DO-893051                     
84308487,000007264790,DO-870560                     
84331192,000007298557,DO-891440                     
84348893,000007323604,DO-908320                     
84142084,000007002226,DO-741840                     
84174368,000007049996,DO-670194                     
84308043,000007264282,DO-869921                     
84205872,000007277113,DO-1672640                    
84291395,000007242127,DO-851442                     
84291400,000007242130,DO-851447                     
84340117,000007312972,DO-898242                     
85070334,000008248902,DO-1369280                    
84368871,000007351511,DO-1728480                    
21022597,000002533821,DO-55680                      
111521424,000008670416,DO-793652                     
84277500,000007206536,DO-838720                     
111523104,000008671573,DO-1713680                    
40202212,000002475461,DO-59235                      
40201832,000002786964,DO-58976                      
40201797,000002785542,DO-58948                      
80122725,000002707840,DO-86763                      
80118789,000002723298,DO-68495                      
84191588,000007083110,DO-772960                     
85225122,000008478303,DO-1455520                    
83010253,000006274845,DO-377202                     
83959186,000006700054,DO-579200                     
84798139,000007988492,DO-1591685                    
84798143,000007988496,DO-1591692                    
85130428,000008289732,DO-1393600                    
84883372,000008071101,DO-1261520                    
83816181,000006280082,DO-123-0013                   
84183282,000007067022,DO-751686                     
83054702,000006245407,DO-446722                     
84303201,000007255511,DO-1653282                    
84384597,000007372394,DO-940490                     
84328698,000007295757,DO-889760                     
84381538,000007370077,DO-922341                     
84381540,000007370079,DO-922343                     
85006954,000008222124,DO-1353376                    
84134862,000006990601,DO-739200                     
85213429,000008464084,DO-1446240                    
83829581,000006290047,DO-435282                     
84254975,000007175891,DO-824000                     
83956463,000006693222,DO-575840                     
84504200,000007614660,DO-1027281                    
83943038,000006670957,DO-559600                     
40207131,000002351285,DO-78690                      
85216778,000008467452,DO-1449120                    
111865335,000008893773,DO-852380                     
112374188,000009127611,DO-2376003                    
112330417,000009089532,DO-869504                     
112358351,000009112948,DO-871446                     
112123844,000008960532,DO-857216                     
112373230,000009126845,DO-873966                     
84922328,000008103591,DO-1598001                    
84975526,000008171277,DO-1341040                    
84947468,000008137877,DO-1332560                    
112178871,000008997737,DO-857583                     
111993181,000008924899,DO-855393                     
112609652,000009357086,DO-897310                     
30188986,000002775774,DO-57686                      
82899891,000005921045,DO-355042                     
85238706,000008493207,DO-1446326                    
84663859,000007856444,DO-1118320                    
83842112,000006325620,DO-413063                     
84552742,000007694628,DO-1066880                    
84543998,000007677356,DO-1844647                    
84536588,000007667644,DO-1039041                    
85202615,000008451369,DO-1419602                    
84564768,000007712466,DO-1073283                    
84196233,000007090135,DO-777920                     
84564800,000007712492,DO-1073440                    
84544529,000007680888,DO-1060483                    
84544546,000007680880,DO-123-0236                   
84544547,000007680881,DO-1060499                    
85209681,000008461099,DO-1443280                    
84550796,000007691759,DO-1007443                    
84345593,000007319243,DO-904160                     
84342509,000007315558,DO-900161                     
84334536,000007302769,DO-876641                     
84328636,000007295743,DO-889680                     
84291637,000007242215,DO-851841                     
84174358,000007049986,DO-670184                     
84346141,000007319901,DO-1694487                    
84322609,000007288132,DO-883686                     
84301504,000007252969,DO-860720                     
84348935,000007323690,DO-908480                     
84383944,000007371847,DO-1716560                    
84224874,000007130908,DO-801840                     
84317997,000007278065,DO-874961                     
84337309,000007307637,DO-881790                     
84750695,000007974568,DO-1688571                    
111517637,000008667678,DO-792384                     
111518297,000008668125,DO-792694                     
85305841,000008563060,DO-1505361                    
84108600,000006947375,DO-721464                     
111517265,000008667557,DO-792835                     
111517270,000008667559,DO-792838                     
